epoch,loss,val_loss
0,0.007134953048080206,0.0020208253990858793
1,0.0024908490013331175,0.0005871236207894981
2,0.0014375391183421016,0.0004315132973715663
3,0.001174314646050334,0.000789768120739609
4,0.001357369008474052,0.0003898702561855316
5,0.001125850947573781,0.0007388523663394153
6,0.0016340641304850578,0.0006838728440925479
7,0.001587516046129167,0.000430487358244136
8,0.0009000248392112553,0.00036666117375716567
9,0.0007180519169196486,0.0003352810745127499
10,0.0005547836772166193,0.00025996280601248145
11,0.0006370616029016674,0.0004895980819128454
12,0.0005302217905409634,0.0003187820839229971
13,0.0005704445065930486,0.00028865152853541076
14,0.0008469311869703233,0.00045999945723451674
15,0.0008468282176181674,0.00029136534431017935
16,0.0004428581160027534,0.0002842990797944367
17,0.0005044468562118709,0.00022400460147764534
18,0.0004053779412060976,0.00033190910471603274
19,0.0007107941783033311,0.00034672042238526046
20,0.0006195100722834468,0.0002898189995903522
21,0.0005499829421751201,0.000262193672824651
22,0.00037823713500984013,0.00048672332195565104
23,0.0010936509352177382,0.0007913027075119317
24,0.0009394248481839895,0.0004422194615472108
25,0.0009651518776081502,0.00038496855995617807
26,0.0008731252164579928,0.00041392186540178955
27,0.0004900414496660233,0.0003266683779656887
