epoch,loss,val_loss
0,0.010721195489168167,0.003577619791030884
1,0.0024120963644236326,0.0020772756543010473
2,0.001479759463109076,0.0022765230387449265
3,0.0012285965494811535,0.0016286397585645318
4,0.0008499902323819697,0.0026004898827522993
5,0.0007850607507862151,0.0015409203479066491
6,0.0006656784098595381,0.001820749370381236
7,0.0010215080110356212,0.002374103292822838
8,0.0009034793474711478,0.0022748513147234917
9,0.00048146778135560453,0.0023227191995829344
10,0.0003743233100976795,0.0018329622689634562
11,0.0003275495255365968,0.0019338259007781744
12,0.0003391015052329749,0.0020313879940658808
13,0.0003534765273798257,0.0015210941201075912
14,0.0006093576666899025,0.001912351232022047
15,0.0004903269582428038,0.0015694082248955965
16,0.00044597507803700864,0.0017141789430752397
17,0.00039443752029910684,0.0018044791650027037
18,0.000334982672939077,0.0014486409490928054
19,0.0004558537038974464,0.002080060075968504
20,0.00040811768849380314,0.0016374997794628143
21,0.00026410919963382185,0.0017763256328180432
22,0.00023906852584332228,0.0019176427740603685
23,0.00030268062255345285,0.0013928990811109543
24,0.0005283578066155314,0.00197304948233068
25,0.0006237068446353078,0.001565837301313877
26,0.0003441688313614577,0.0018159243045374751
27,0.0002850419841706753,0.0017364543164148927
28,0.00024955603294074535,0.001884470577351749
29,0.00028906544321216643,0.0018932768143713474
30,0.0002112857619067654,0.0019044710788875818
31,0.00019929581321775913,0.0017316160956397653
32,0.00019571869052015245,0.0015229762066155672
33,0.00024209219554904848,0.0016625410644337535
