epoch,loss,val_loss
0,0.009779308922588825,0.002178280847147107
1,0.004106930457055569,0.0015047111082822084
2,0.0022521622013300657,0.0013215405633673072
3,0.0017179485876113176,0.0006495876586996019
4,0.0014792017173022032,0.0008801095536909997
5,0.0010242208372801542,0.0008659685263410211
6,0.0008631664095446467,0.0007935563335195184
7,0.0006542987539432943,0.0006514349370263517
8,0.0005650314851664007,0.0006048174691386521
9,0.00048789961147122085,0.0005286270752549171
10,0.0005623649922199547,0.0006374838412739336
11,0.0005661374307237566,0.0005227994406595826
12,0.0005672829574905336,0.0006699575460515916
13,0.00035503003164194524,0.0004555396444629878
14,0.0003951923281420022,0.0004335380217526108
15,0.00043204170651733875,0.0004931634175591171
16,0.0005237373406998813,0.0004924507229588926
17,0.00047110565355978906,0.0005084042786620557
18,0.0003946313518099487,0.0008274877909570932
19,0.0004235704254824668,0.0005740880151279271
20,0.0004810654791072011,0.0004720817960333079
21,0.0005543505540117621,0.0004213342908769846
22,0.0004002904752269387,0.00044572827755473554
23,0.00041524809785187244,0.0004434699076227844
24,0.0003365010488778353,0.0005639860173687339
25,0.0008020352688618004,0.0008232063264586031
26,0.0005934266955591738,0.0006096030119806528
27,0.0004321410378906876,0.000584399385843426
28,0.00025321467546746135,0.00045953699736855924
29,0.00029447884298861027,0.0005613205721601844
30,0.0005618341965600848,0.0007415146101266146
31,0.0002641492465045303,0.0006148898974061012
