epoch,loss,val_loss
0,0.01870536431670189,0.004796317312866449
1,0.003737509250640869,0.0019122904632240534
2,0.0017656830605119467,0.00161328527610749
3,0.0010568199213594198,0.0013028772082179785
4,0.0008467014995403588,0.0013541994849219918
5,0.000690952583681792,0.0012149135582149029
6,0.0007273989613167942,0.001449673785828054
7,0.0007381553878076375,0.0011635400587692857
8,0.0006790510378777981,0.0012724881526082754
9,0.0005348353879526258,0.0011296531883999705
10,0.000469692429760471,0.0012575398432090878
11,0.0005353118176572025,0.0013541592052206397
12,0.0007618098752573133,0.0010804678313434124
13,0.0004319856234360486,0.0012348578311502934
14,0.00042956427205353975,0.0012363260611891747
15,0.0003869081847369671,0.0013188286684453487
16,0.00036307942355051637,0.001221642829477787
17,0.0003763777785934508,0.0012146352091804147
18,0.00033490677014924586,0.0010795328998938203
19,0.0003335930232424289,0.0012287305435165763
20,0.0002858027582988143,0.0012836307287216187
21,0.00024098093854263425,0.0011031179456040263
22,0.00024327165738213807,0.0013484703376889229
23,0.00024334675981663167,0.0010385867208242416
24,0.00019884521316271275,0.0011659322772175074
25,0.0001990515156649053,0.0012302675750106573
26,0.00021783652482554317,0.001068948651663959
27,0.00020541434059850872,0.0011338416952639818
28,0.00017181242583319545,0.0013091497821733356
29,0.00019306559988763183,0.0012105103814974427
30,0.00017174737877212465,0.0011368520790711045
31,0.0002103145670844242,0.0009772643679752946
32,0.00031558494083583355,0.0014102491550147533
33,0.00030965395853854716,0.0011137729743495584
34,0.0002392286987742409,0.0010895050363615155
35,0.00019339803839102387,0.001115370774641633
36,0.00019005245121661574,0.0012757621007040143
37,0.0001894575689220801,0.0012210918357595801
38,0.0002158370043616742,0.001121997949667275
39,0.00027417842647992074,0.0010237961541861296
40,0.00028624461265280843,0.0012858755653724074
41,0.00025529309641569853,0.0012007078621536493
