epoch,loss,val_loss
0,0.018831536173820496,0.0038544442504644394
1,0.004228117875754833,0.002380367601290345
2,0.0022138257045298815,0.0017102928832173347
3,0.001460521831177175,0.0012948308140039444
4,0.001168585498817265,0.00130089046433568
5,0.000885200803168118,0.001240773475728929
6,0.0007918760529719293,0.0013879959005862474
7,0.0006594365113414824,0.0011861312668770552
8,0.0006602218491025269,0.0013275386299937963
9,0.000561955792363733,0.001093219150789082
10,0.000488648540340364,0.0013767245691269636
11,0.0005195577396079898,0.0014367481926456094
12,0.0005789832212030888,0.0010706901084631681
13,0.0004066556866746396,0.0013133739121258259
14,0.0003939484304282814,0.001344950869679451
15,0.00045197445433586836,0.0013462312053889036
16,0.0005091935745440423,0.0013220678083598614
17,0.0005772158037871122,0.0011747742537409067
18,0.00037531243287958205,0.0014020898379385471
19,0.0003878197749145329,0.0011638442520052195
20,0.0004104677645955235,0.0013575298944488168
21,0.00031681140535511076,0.0011692390544340014
22,0.00030413837521336973,0.0013125404948368669
