epoch,loss,val_loss
0,0.010139988735318184,0.002992927795276046
1,0.0021787805017083883,0.0020222251769155264
2,0.0014746299711987376,0.002307869726791978
3,0.001228218781761825,0.0017305684741586447
4,0.0008519662660546601,0.0022810380905866623
5,0.0007453567814081907,0.00163937546312809
6,0.0007427302189171314,0.0020379472989588976
7,0.001147303613834083,0.002263086847960949
8,0.0008954000659286976,0.0021971312817186117
9,0.0004354889097157866,0.002173022599890828
10,0.0003512116672936827,0.0018076645210385323
11,0.00031754004885442555,0.001981905894353986
12,0.000375425792299211,0.002326980233192444
13,0.00041684345342218876,0.0016154792392626405
14,0.0005255276337265968,0.0019502200884744525
15,0.000378736003767699,0.0025230920873582363
16,0.00037393587990663946,0.0017410925356671214
17,0.0003147016977891326,0.0019493134459480643
18,0.00025786709738895297,0.0019191668834537268
19,0.0003815551463048905,0.002151979599148035
20,0.00028157077031210065,0.0019223326817154884
21,0.00020628597121685743,0.0018616679590195417
22,0.00020330474944785237,0.0018490268848836422
23,0.00016924756346270442,0.0018142283661291003
