epoch,loss,val_loss
0,0.028510862961411476,0.007008464075624943
1,0.007659129332751036,0.004398618824779987
2,0.004269585479050875,0.002851007506251335
3,0.0024819900281727314,0.00204687868244946
4,0.0021702393423765898,0.00207606446929276
5,0.0012831856729462743,0.0012423696462064981
6,0.0009981367038562894,0.0013421963667497039
7,0.0008757772156968713,0.0011975073721259832
8,0.0007008108659647405,0.0011087455786764622
9,0.0006437255651690066,0.001213048817589879
10,0.0005905452417209744,0.001238723867572844
11,0.0005201531457714736,0.0010920042404904962
12,0.0005042486009187996,0.0010653967037796974
13,0.0004938095808029175,0.0012762282276526093
14,0.0004221238777972758,0.0009235769393853843
15,0.000413375033531338,0.0011930328328162432
16,0.00036033507785759866,0.0010989950969815254
17,0.0003243530518375337,0.0010500219650566578
18,0.0003016041300725192,0.0010419522877782583
19,0.00028459617169573903,0.001075216569006443
20,0.00026505504501983523,0.0011425226693972945
21,0.0002687040832825005,0.0011353238951414824
22,0.00029400704079307616,0.001077612629160285
23,0.000291669275611639,0.0009910163935273886
24,0.0002525796298868954,0.0010318184504285455
