epoch,loss,val_loss
0,275.3871765136719,54.5484504699707
1,49.29905319213867,37.329071044921875
2,71.16547393798828,66.6914291381836
3,38.838035583496094,14.970049858093262
4,49.028228759765625,38.02504348754883
5,28.389551162719727,24.66472816467285
6,38.3900146484375,19.19242286682129
7,18.717571258544922,6.664913654327393
8,15.038566589355469,40.102840423583984
9,24.91212272644043,7.712371826171875
10,11.873677253723145,10.519973754882812
11,15.189109802246094,13.3513765335083
12,9.979778289794922,6.733572483062744
13,6.4676194190979,2.516301155090332
14,4.916406631469727,6.426424503326416
15,10.365203857421875,5.36583948135376
16,6.142362117767334,4.328503131866455
17,13.186583518981934,5.423286437988281
18,4.294999599456787,3.945307731628418
19,3.338238000869751,2.3309638500213623
20,2.6862051486968994,4.9628424644470215
21,2.4239003658294678,1.7395281791687012
22,8.046123504638672,7.132667064666748
23,4.900186538696289,1.8001259565353394
24,4.750763416290283,1.6725115776062012
25,2.9026899337768555,1.0493698120117188
26,3.948678970336914,6.877161502838135
27,6.50351095199585,2.6943182945251465
28,1.8649611473083496,2.002089262008667
29,2.044955015182495,1.8804359436035156
30,1.4325628280639648,1.0203107595443726
31,7.058893203735352,6.777813911437988
32,6.439437389373779,4.282020092010498
33,2.843487501144409,1.550899863243103
34,2.048591136932373,2.709059715270996
35,1.4686697721481323,0.8960927724838257
36,1.1364171504974365,1.1669349670410156
37,0.7156847715377808,0.6452561616897583
38,13.898353576660156,6.998238563537598
39,9.988442420959473,20.551183700561523
40,5.522200584411621,1.231236219406128
41,7.870014190673828,2.02390456199646
42,2.990342140197754,1.7923585176467896
43,2.958404302597046,1.7437342405319214
44,2.8763556480407715,2.351529836654663
45,1.9750369787216187,3.1768078804016113
46,1.7320852279663086,1.0272374153137207
47,2.5631258487701416,1.0568791627883911
