epoch,loss,val_loss
0,0.008093507960438728,0.0018795622745528817
1,0.0031965398229658604,0.0006302645779214799
2,0.00213476805947721,0.000725849240552634
3,0.001451956806704402,0.00038404527003876865
4,0.0010701732244342566,0.00040971202543005347
5,0.000778885674662888,0.000313435448333621
6,0.0006548719247803092,0.00022491418349090964
7,0.0008446834399364889,0.0007256767712533474
8,0.001019917312078178,0.00038256493280641735
9,0.0008090799674391747,0.00035254444810561836
10,0.0007774765253998339,0.00017511891201138496
11,0.0004742892924696207,0.00025504291988909245
12,0.0007969631697051227,0.0003483464533928782
13,0.0004130322195123881,0.00026397110195830464
14,0.00040147468098439276,0.00021794639178551733
15,0.00032635946990922093,0.00021861544519197196
16,0.00022151849407237023,0.00018388268654234707
17,0.00030640626209788024,0.00029150195769034326
18,0.0005433322512544692,0.0003496755671221763
19,0.0003881921584252268,0.000279494357528165
20,0.0003393980150576681,0.00019962317310273647
