epoch,loss,val_loss
0,0.012730355374515057,0.0036236573942005634
1,0.0023209205828607082,0.0025481441989541054
2,0.0015686091501265764,0.0015220280038192868
3,0.0013456725282594562,0.0014336503809317946
4,0.0010631824843585491,0.001204410451464355
5,0.0008763654623180628,0.0014333789004012942
6,0.0006863337475806475,0.001153425546362996
7,0.000561910099349916,0.0013337568379938602
8,0.0006677093915641308,0.0011889105662703514
9,0.0005746487295255065,0.001134746358729899
10,0.0005345051176846027,0.0013809162192046642
11,0.0005566266481764615,0.001326603814959526
12,0.0005573094822466373,0.001084354124031961
13,0.00036025315057486296,0.0013031027046963573
14,0.00030273781158030033,0.0012454998213797808
15,0.00032124912831932306,0.001475643482990563
16,0.0003622641961555928,0.0012803416466340423
17,0.0003433500824030489,0.0012449524365365505
18,0.00042252475395798683,0.001159126404672861
19,0.0002950322814285755,0.0010046386159956455
20,0.00051300780614838,0.0010925090173259377
21,0.00031324956216849387,0.0010949029820039868
22,0.00038348851376213133,0.0011339647462591529
23,0.0002448982559144497,0.0011293627321720123
24,0.0002571395307313651,0.0012748141307383776
25,0.000285587040707469,0.0015340434620156884
26,0.00032863751403056085,0.0010410109534859657
27,0.00028049503453075886,0.0013541695661842823
28,0.00024595652939751744,0.0012881309958174825
29,0.00025813383399508893,0.0011201994493603706
