time,성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,궁내교_Ti
2017-07-23 7:00,0,0,1,0.93,1.32,0.061
2017-07-23 7:10,0,1,0,0.93,1.32,0.451
2017-07-23 7:20,0,0,0,0.93,1.32,0
2017-07-23 7:30,0,0,0,0.93,1.32,0
2017-07-23 7:40,0,0,1,0.93,1.32,0.061
2017-07-23 7:50,1,1,0,0.93,1.32,0.939
2017-07-23 8:00,0,0,1,0.93,1.32,0.061
2017-07-23 8:10,0,1,0,0.93,1.32,0.451
2017-07-23 8:20,1,0,0,0.93,1.32,0.488
2017-07-23 8:30,0,0,0,0.93,1.32,0
2017-07-23 8:40,0,0,1,0.93,1.32,0.061
2017-07-23 8:50,0,1,0,0.93,1.32,0.451
2017-07-23 9:00,0,0,0,0.93,1.32,0
2017-07-23 9:10,0,0,0,0.93,1.32,0
2017-07-23 9:20,0,1,1,0.93,1.32,0.512
2017-07-23 9:30,0,1,1,0.93,1.32,0.512
2017-07-23 9:40,2,0,3,0.94,1.44,1.159
2017-07-23 9:50,0,2,3,0.94,1.44,1.085
2017-07-23 10:00,1,2,1,0.97,1.86,1.451
2017-07-23 10:10,2,1,2,1,2.34,1.549
2017-07-23 10:20,0,8,0,1.03,2.9,3.608
2017-07-23 10:30,0,3,0,1.08,4.02,1.353
2017-07-23 10:40,1,3,4,1.13,5.41,2.085
2017-07-23 10:50,2,12,0,1.17,6.74,6.388
2017-07-23 11:00,0,3,1,1.27,11.04,1.414
2017-07-23 11:10,1,4,3,1.45,22.12,2.475
2017-07-23 11:20,3,9,12,1.67,42.63,6.255
2017-07-23 11:30,3,10,11,1.93,72.32,6.645
2017-07-23 11:40,3,19,7,2.11,92.95,10.46
2017-07-23 11:50,1,17,1,2.19,102.9,8.216
2017-07-23 12:00,0,11,2,2.33,122.29,5.083
2017-07-23 12:10,0,1,0,2.66,184.31,0.451
2017-07-23 12:20,1,1,1,2.91,240.75,1
2017-07-23 12:30,0,2,0,2.95,250.55,0.902
2017-07-23 12:40,0,0,0,2.87,231.16,0
2017-07-23 12:50,0,0,0,2.75,203.68,0
2017-07-23 13:00,0,0,0,2.64,180.15,0
2017-07-23 13:10,0,0,0,2.53,158.21,0
2017-07-23 13:20,0,0,0,2.42,137.83,0
2017-07-23 13:30,0,0,0,2.3,117.34,0
2017-07-23 13:40,0,0,0,2.16,99.11,0
2017-07-23 13:50,0,0,0,2.06,86.98,0
2017-07-23 14:00,0,0,0,1.93,72.32,0
2017-07-23 14:10,0,0,0,1.83,61.9,0
2017-07-23 14:20,0,0,0,1.76,53.56,0
2017-07-23 14:30,0,0,0,1.71,47.29,0
2017-07-23 14:40,0,0,0,1.66,41.51,0
2017-07-23 14:50,0,0,0,1.63,38.26,0
2017-07-23 15:00,0,0,0,1.59,34.19,0
2017-07-23 15:10,0,0,0,1.56,31.32,0
2017-07-23 15:20,0,0,0,1.54,29.5,0
2017-07-23 15:30,0,0,0,1.52,27.74,0
2017-07-23 15:40,0,0,0,1.5,26.05,0
2017-07-23 15:50,0,0,0,1.48,24.43,0
2017-07-23 16:00,0,0,0,1.46,22.87,0
2017-07-23 16:10,0,0,0,1.45,22.12,0
2017-07-23 16:20,0,0,0,1.43,20.66,0
2017-07-23 16:30,0,0,0,1.42,19.95,0
2017-07-23 16:40,0,0,0,1.41,19.26,0
2017-07-23 16:50,0,0,0,1.4,18.58,0
2017-07-23 17:00,0,0,0,1.39,17.92,0
2017-07-23 17:10,0,0,0,1.39,17.92,0
2017-07-23 17:20,0,0,0,1.38,17.27,0
2017-07-23 17:30,0,0,0,1.37,16.64,0
2017-07-23 17:40,0,0,0,1.37,16.64,0
2017-07-23 17:50,0,0,0,1.37,16.64,0
2017-07-23 18:00,0,0,0,1.36,16.03,0
2017-07-23 18:10,0,0,0,1.36,16.03,0
2017-07-23 18:20,0,0,0,1.36,16.03,0
2017-07-23 18:30,0,0,0,1.35,15.42,0
2017-07-23 18:40,0,0,0,1.35,15.42,0
2017-07-23 18:50,0,0,0,1.35,15.42,0
2017-07-23 19:00,0,0,0,1.34,14.84,0
2017-07-23 19:10,0,0,0,1.34,14.84,0
2017-07-23 19:20,0,0,0,1.34,14.84,0
2017-07-23 19:30,0,0,0,1.34,14.84,0
2017-07-23 19:40,0,0,0,1.33,14.26,0
2017-07-23 19:50,0,0,0,1.33,14.26,0
2017-07-23 20:00,0,0,0,1.33,14.26,0
2017-07-23 20:10,0,0,0,1.33,14.26,0
2017-07-23 20:20,0,0,0,1.32,13.7,0
2017-07-23 20:30,0,0,0,1.31,13.16,0
2017-07-23 20:40,0,0,0,1.31,13.16,0
2017-07-23 20:50,0,0,0,1.31,13.16,0
2017-07-23 21:00,0,0,0,1.31,13.16,0
2017-07-23 21:10,0,0,0,1.3,12.63,0
2017-07-23 21:20,0,0,0,1.3,12.63,0
2017-07-23 21:30,0,0,0,1.3,12.63,0
2017-07-23 21:40,0,0,0,1.29,12.08,0
2017-07-23 21:50,0,0,0,1.29,12.08,0
2017-07-23 22:00,0,0,0,1.29,12.08,0
2017-07-23 22:10,0,0,0,1.29,12.08,0
2017-07-23 22:20,0,0,0,1.28,11.55,0
2017-07-23 22:30,0,0,0,1.28,11.55,0
2017-07-23 22:40,0,0,0,1.28,11.55,0
2017-07-23 22:50,0,0,0,1.28,11.55,0
2017-07-23 23:00,0,0,0,1.28,11.55,0
2017-07-23 23:10,0,0,0,1.27,11.04,0
2017-07-23 23:20,0,0,0,1.27,11.04,0
2017-07-23 23:30,0,0,0,1.26,10.54,0
2017-07-23 23:40,0,0,0,1.26,10.54,0
2017-07-23 23:50,0,0,0,1.26,10.54,0
2017-07-24 0:00,0,0,0,1.26,10.54,0
2017-07-24 0:10,0,0,0,1.26,10.54,0
2017-07-24 0:20,0,0,0,1.25,10.06,0
2017-07-24 0:30,0,0,0,1.25,10.06,0
2017-07-24 0:40,0,0,0,1.25,10.06,0
2017-07-24 0:50,0,0,0,1.24,9.59,0
2017-07-24 1:00,0,0,0,1.24,9.59,0
2017-07-24 1:10,0,0,0,1.24,9.59,0
2017-07-24 1:20,0,0,0,1.24,9.59,0
2017-07-24 1:30,0,0,0,1.24,9.59,0
2017-07-24 1:40,0,0,0,1.24,9.59,0
2017-07-24 1:50,0,0,0,1.23,9.14,0
2017-07-24 2:00,0,0,0,1.23,9.14,0
2017-07-24 2:10,0,0,0,1.23,9.14,0
2017-07-24 2:20,0,0,0,1.23,9.14,0
2017-07-24 2:30,0,0,0,1.23,9.14,0
2017-07-24 2:40,0,0,0,1.22,8.7,0
2017-07-24 2:50,0,0,0,1.22,8.7,0
2017-07-24 3:00,0,0,0,1.22,8.7,0
2017-07-24 3:10,0,0,0,1.22,8.7,0
2017-07-24 3:20,0,0,0,1.21,8.28,0
2017-07-24 3:30,0,0,0,1.21,8.28,0
2017-07-24 3:40,0,0,0,1.21,8.28,0
2017-07-24 3:50,0,0,0,1.21,8.28,0
2017-07-24 4:00,0,0,0,1.21,8.28,0
2017-07-24 4:10,0,0,0,1.2,7.87,0
2017-07-24 4:20,0,0,0,1.2,7.87,0
2017-07-24 4:30,0,0,0,1.2,7.87,0
2017-07-24 4:40,0,0,0,1.19,7.48,0
2017-07-24 4:50,0,0,0,1.19,7.48,0
2017-07-24 5:00,0,0,0,1.19,7.48,0
2017-07-24 5:10,0,0,0,1.19,7.48,0
2017-07-24 5:20,0,0,0,1.19,7.48,0
2017-07-24 5:30,0,0,0,1.19,7.48,0
2017-07-24 5:40,0,0,0,1.19,7.48,0
2017-07-24 5:50,0,0,0,1.18,7.1,0
2017-07-24 6:00,0,0,0,1.18,7.1,0
