time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2022-09-04 19:10,0,0,0,0,0,0,1.09,4.3,2.1,13.29,0,0,0,0
2022-09-04 19:20,0,0,0,2,1,1,1.09,4.3,2.11,13.92,0.524,1.488,0.524,1.488
2022-09-04 19:30,2,2,0,6,5,3,1.09,4.3,2.11,15.22,2.89,5.366,3.414,6.854
2022-09-04 19:40,1,7,6,1,4,0,1.11,4.75,2.12,16.58,3.442,2.292,6.856,9.146
2022-09-04 19:50,0,2,4,0,0,0,1.14,5.52,2.14,17.28,0.81,0,7.666,9.146
2022-09-04 20:00,0,0,0,0,1,5,1.16,6.15,2.15,18,1.38,0.756,9.046,9.902
2022-09-04 20:10,2,1,0,1,0,0,1.18,6.82,2.15,18.73,0.769,0.488,9.815,10.39
2022-09-04 20:20,1,0,1,0,0,0,1.18,6.82,2.16,20.22,0.177,0,9.992,10.39
2022-09-04 20:30,0,0,0,0,0,0,1.24,9.13,2.18,25.05,0,0,9.992,10.39
2022-09-04 20:40,0,0,0,0,0,0,1.31,12.43,2.22,31.3,0,0,9.992,10.39
2022-09-04 20:50,0,0,0,0,2,0,1.34,14.05,2.26,37.2,0.25,0.902,10.242,11.292
2022-09-04 21:00,0,0,1,0,1,1,1.36,15.2,2.3,40.32,0.392,0.512,10.634,11.804
2022-09-04 21:10,0,0,0,1,1,0,1.36,15.2,2.33,40.32,0.199,0.939,10.833,12.743
2022-09-04 21:20,0,2,1,2,0,1,1.36,15.2,2.35,40.32,1.161,1.037,11.994,13.78
2022-09-04 21:30,1,1,1,1,0,1,1.36,15.2,2.35,39.27,0.875,0.549,12.869,14.329
2022-09-04 21:40,1,0,1,0,0,0,1.36,15.2,2.35,38.22,0.177,0,13.046,14.329
2022-09-04 21:50,0,1,0,1,0,1,1.35,14.62,2.35,37.2,0.698,0.549,13.744,14.878
2022-09-04 22:00,0,0,0,0,1,0,1.35,14.62,2.35,37.2,0.125,0.451,13.869,15.329
2022-09-04 22:10,1,0,0,2,2,1,1.35,14.62,2.35,37.2,0.81,1.939,14.679,17.268
2022-09-04 22:20,0,0,2,1,2,2,1.34,14.05,2.35,38.22,0.858,1.512,15.537,18.78
2022-09-04 22:30,1,1,2,1,1,0,1.34,14.05,2.35,40.32,0.765,0.939,16.302,19.719
2022-09-04 22:40,1,1,1,0,0,1,1.34,14.05,2.36,42.48,0.801,0.061,17.103,19.78
2022-09-04 22:50,0,0,0,0,0,0,1.34,14.05,2.38,44.68,0,0,17.103,19.78
2022-09-04 23:00,0,0,1,1,1,0,1.34,14.05,2.4,44.68,0.215,0.939,17.318,20.719
2022-09-04 23:10,0,0,0,0,0,1,1.35,14.62,2.4,44.68,0.251,0.061,17.569,20.78
2022-09-04 23:20,0,0,0,0,1,0,1.36,15.2,2.4,44.68,0.125,0.451,17.694,21.231
2022-09-04 23:30,1,0,0,0,0,0,1.37,15.81,2.4,43.57,0.161,0,17.855,21.231
2022-09-04 23:40,0,1,0,0,0,0,1.38,16.42,2.4,43.57,0.373,0,18.228,21.231
2022-09-04 23:50,0,0,0,0,0,0,1.38,16.42,2.4,43.57,0,0,18.228,21.231
2022-09-05 0:00,0,0,0,0,0,0,1.38,16.42,2.4,43.57,0,0,18.228,21.231
2022-09-05 0:10,0,0,0,0,0,0,1.37,15.81,2.4,43.57,0,0,18.228,21.231
2022-09-05 0:20,0,0,0,0,0,0,1.36,15.2,2.4,43.57,0,0,18.228,21.231
2022-09-05 0:30,0,0,0,0,0,0,1.35,14.62,2.4,42.48,0,0,18.228,21.231
2022-09-05 0:40,0,0,0,0,0,0,1.34,14.05,2.4,41.39,0,0,18.228,21.231
2022-09-05 0:50,0,0,0,0,0,0,1.33,13.49,2.39,40.32,0,0,18.228,21.231
2022-09-05 1:00,0,0,0,0,0,0,1.31,12.43,2.38,39.27,0,0,18.228,21.231
2022-09-05 1:10,0,0,1,0,0,0,1.3,11.91,2.38,39.27,0.016,0,18.244,21.231
2022-09-05 1:20,0,0,0,0,0,0,1.28,10.93,2.37,38.22,0,0,18.244,21.231
2022-09-05 1:30,0,0,0,0,0,0,1.26,10.01,2.37,38.22,0,0,18.244,21.231
2022-09-05 1:40,0,0,0,0,0,0,1.25,9.56,2.36,37.2,0,0,18.244,21.231
2022-09-05 1:50,0,0,0,0,0,0,1.23,8.72,2.35,35.18,0,0,18.244,21.231
2022-09-05 2:00,0,0,0,0,0,0,1.22,8.31,2.34,34.19,0,0,18.244,21.231
2022-09-05 2:10,0,0,0,0,0,0,1.21,7.92,2.34,33.21,0,0,18.244,21.231
2022-09-05 2:20,0,0,0,1,0,1,1.2,7.54,2.33,31.3,0.325,0.549,18.569,21.78
2022-09-05 2:30,1,1,1,0,1,0,1.2,7.54,2.32,30.37,0.675,0.451,19.244,22.231
2022-09-05 2:40,0,1,1,0,0,0,1.19,7.17,2.3,28.54,0.389,0,19.633,22.231
2022-09-05 2:50,0,0,0,0,0,0,1.18,6.82,2.29,26.77,0,0,19.633,22.231
2022-09-05 3:00,0,0,0,0,0,0,1.18,6.82,2.28,25.9,0,0,19.633,22.231
2022-09-05 3:10,0,0,0,0,0,0,1.18,6.82,2.27,25.05,0,0,19.633,22.231
2022-09-05 3:20,0,0,0,0,0,0,1.17,6.48,2.26,24.21,0,0,19.633,22.231
2022-09-05 3:30,0,0,0,0,0,0,1.17,6.48,2.25,23.39,0,0,19.633,22.231
2022-09-05 3:40,0,0,0,0,0,0,1.16,6.15,2.24,22.58,0,0,19.633,22.231
2022-09-05 3:50,0,0,0,0,0,0,1.16,6.15,2.23,21.78,0,0,19.633,22.231
2022-09-05 4:00,0,0,0,1,0,0,1.15,5.83,2.22,20.99,0.074,0.488,19.707,22.719
2022-09-05 4:10,0,0,0,0,0,0,1.15,5.83,2.22,20.99,0,0,19.707,22.719
2022-09-05 4:20,0,0,0,0,0,0,1.15,5.83,2.21,20.22,0,0,19.707,22.719
2022-09-05 4:30,0,0,0,0,0,1,1.14,5.52,2.2,20.22,0.251,0.061,19.958,22.78
2022-09-05 4:40,1,1,1,0,0,0,1.14,5.52,2.2,19.47,0.55,0,20.508,22.78
2022-09-05 4:50,0,0,0,0,0,0,1.14,5.52,2.2,19.47,0,0,20.508,22.78
2022-09-05 5:00,1,0,0,0,0,0,1.13,5.22,2.19,18.73,0.161,0,20.669,22.78
2022-09-05 5:10,0,1,1,1,0,1,1.13,5.22,2.19,18.73,0.714,0.549,21.383,23.329
2022-09-05 5:20,0,0,0,0,1,0,1.13,5.22,2.18,18,0.125,0.451,21.508,23.78
2022-09-05 5:30,1,1,0,0,0,0,1.13,5.22,2.18,18,0.534,0,22.042,23.78
2022-09-05 5:40,0,0,1,1,0,1,1.13,5.22,2.18,17.28,0.341,0.549,22.383,24.329
2022-09-05 5:50,0,0,0,0,0,0,1.13,5.22,2.17,17.28,0,0,22.383,24.329
2022-09-05 6:00,1,0,0,0,0,1,1.13,5.22,2.17,17.28,0.412,0.061,22.795,24.39
2022-09-05 6:10,0,1,0,0,1,0,1.13,5.22,2.17,17.28,0.498,0.451,23.293,24.841
2022-09-05 6:20,0,0,1,1,0,0,1.13,5.22,2.17,16.58,0.09,0.488,23.383,25.329
2022-09-05 6:30,1,0,0,0,1,1,1.13,5.22,2.17,16.58,0.537,0.512,23.92,25.841
2022-09-05 6:40,0,1,1,1,0,0,1.13,5.22,2.16,16.58,0.463,0.488,24.383,26.329
2022-09-05 6:50,0,0,0,0,0,0,1.13,5.22,2.16,16.58,0,0,24.383,26.329
2022-09-05 7:00,1,0,0,0,0,1,1.13,5.22,2.16,17.28,0.412,0.061,24.795,26.39
2022-09-05 7:10,0,1,1,1,1,0,1.13,5.22,2.16,17.28,0.588,0.939,25.383,27.329
2022-09-05 7:20,0,0,0,0,0,1,1.13,5.22,2.16,17.28,0.251,0.061,25.634,27.39
2022-09-05 7:30,1,1,1,0,0,0,1.13,5.22,2.16,19.47,0.55,0,26.184,27.39
2022-09-05 7:40,0,0,0,0,1,0,1.13,5.22,2.17,20.22,0.125,0.451,26.309,27.841
2022-09-05 7:50,0,0,0,1,0,0,1.13,5.22,2.18,20.99,0.074,0.488,26.383,28.329
2022-09-05 8:00,0,0,0,0,0,0,1.14,5.52,2.19,21.78,0,0,26.383,28.329
2022-09-05 8:10,0,0,1,0,0,0,1.14,5.52,2.19,21.78,0.016,0,26.399,28.329
2022-09-05 8:20,0,0,0,0,0,1,1.15,5.83,2.2,22.58,0.251,0.061,26.65,28.39
2022-09-05 8:30,0,1,0,0,1,0,1.16,6.15,2.2,23.39,0.498,0.451,27.148,28.841
2022-09-05 8:40,1,0,0,0,0,0,1.17,6.48,2.21,23.39,0.161,0,27.309,28.841
2022-09-05 8:50,0,0,1,1,1,1,1.17,6.48,2.21,24.21,0.466,1,27.775,29.841
2022-09-05 9:00,0,1,0,0,0,0,1.18,6.82,2.22,24.21,0.373,0,28.148,29.841
2022-09-05 9:10,0,1,1,1,0,2,1.19,7.17,2.22,25.05,0.965,0.61,29.113,30.451
2022-09-05 9:20,1,1,2,2,1,2,1.19,7.17,2.23,25.05,1.341,1.549,30.454,32
2022-09-05 9:30,2,2,1,1,0,1,1.2,7.54,2.23,25.9,1.409,0.549,31.863,32.549
2022-09-05 9:40,1,1,1,1,1,1,1.21,7.92,2.23,25.9,1,1,32.863,33.549
2022-09-05 9:50,1,1,1,0,0,2,1.21,7.92,2.24,27.65,1.052,0.122,33.915,33.671
