time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2022-08-02 11:00,0,0,0,0,0,0,1.09,6.94,2.19,14.02,0,0,0,0
2022-08-02 11:10,0,0,0,0,0,0,1.09,6.94,2.19,14.02,0,0,0,0
2022-08-02 11:20,0,0,0,0,0,0,1.09,6.94,2.19,14.83,0,0,0,0
2022-08-02 11:30,0,0,0,0,0,0,1.09,6.94,2.19,15.65,0,0,0,0
2022-08-02 11:40,0,0,0,0,0,0,1.09,6.94,2.19,15.65,0,0,0,0
2022-08-02 11:50,0,0,0,0,0,0,1.09,6.94,2.19,15.65,0,0,0,0
2022-08-02 12:00,0,0,0,0,0,0,1.09,6.94,2.19,15.65,0,0,0,0
2022-08-02 12:10,0,0,0,0,0,0,1.09,6.94,2.19,15.65,0,0,0,0
2022-08-02 12:20,0,0,0,0,0,0,1.09,6.94,2.19,14.83,0,0,0,0
2022-08-02 12:30,0,0,0,0,0,0,1.09,6.94,2.19,14.83,0,0,0,0
2022-08-02 12:40,0,0,0,0,0,0,1.09,6.94,2.19,14.83,0,0,0,0
2022-08-02 12:50,0,0,0,0,0,0,1.08,6.66,2.19,14.83,0,0,0,0
2022-08-02 13:00,0,0,0,0,0,0,1.08,6.66,2.19,14.83,0,0,0,0
2022-08-02 13:10,0,0,0,0,0,0,1.08,6.66,2.19,15.65,0,0,0,0
2022-08-02 13:20,0,0,0,0,0,0,1.08,6.66,2.2,15.65,0,0,0,0
2022-08-02 13:30,0,0,0,0,0,0,1.08,6.66,2.2,15.65,0,0,0,0
2022-08-02 13:40,0,0,0,0,0,0,1.08,6.66,2.2,16.5,0,0,0,0
2022-08-02 13:50,0,0,0,0,0,0,1.08,6.66,2.2,16.5,0,0,0,0
2022-08-02 14:00,0,0,0,1,0,1,1.08,6.66,2.2,16.5,0.325,0.549,0.325,0.549
2022-08-02 14:10,0,0,0,0,0,0,1.08,6.66,2.2,16.5,0,0,0.325,0.549
2022-08-02 14:20,0,0,0,0,0,0,1.07,6.38,2.2,15.65,0,0,0.325,0.549
2022-08-02 14:30,0,0,0,0,0,0,1.07,6.38,2.2,15.65,0,0,0.325,0.549
2022-08-02 14:40,0,0,0,0,0,0,1.07,6.38,2.2,15.65,0,0,0.325,0.549
2022-08-02 14:50,0,0,0,0,0,0,1.07,6.38,2.2,15.65,0,0,0.325,0.549
2022-08-02 15:00,0,0,0,0,1,1,1.07,6.38,2.2,15.65,0.376,0.512,0.701,1.061
2022-08-02 15:10,0,0,0,0,0,0,1.07,6.38,2.2,15.65,0,0,0.701,1.061
2022-08-02 15:20,0,0,0,0,0,0,1.07,6.38,2.2,14.83,0,0,0.701,1.061
2022-08-02 15:30,0,0,0,0,0,0,1.07,6.38,2.2,14.83,0,0,0.701,1.061
2022-08-02 15:40,0,0,0,0,0,0,1.07,6.38,2.2,14.83,0,0,0.701,1.061
2022-08-02 15:50,0,0,0,1,0,0,1.07,6.38,2.2,14.83,0.074,0.488,0.775,1.549
2022-08-02 16:00,0,0,0,0,0,1,1.07,6.38,2.2,14.83,0.251,0.061,1.026,1.61
2022-08-02 16:10,0,0,1,1,0,0,1.07,6.38,2.2,14.83,0.09,0.488,1.116,2.098
2022-08-02 16:20,0,0,0,0,1,0,1.07,6.38,2.2,14.83,0.125,0.451,1.241,2.549
2022-08-02 16:30,0,1,1,0,0,0,1.07,6.38,2.2,14.83,0.389,0,1.63,2.549
2022-08-02 16:40,0,0,0,0,0,0,1.08,6.66,2.2,14.83,0,0,1.63,2.549
2022-08-02 16:50,0,0,0,0,0,0,1.08,6.66,2.2,14.83,0,0,1.63,2.549
2022-08-02 17:00,0,0,0,1,0,0,1.08,6.66,2.2,14.83,0.074,0.488,1.704,3.037
2022-08-02 17:10,0,0,0,0,0,0,1.08,6.66,2.2,14.83,0,0,1.704,3.037
2022-08-02 17:20,0,0,0,0,0,0,1.08,6.66,2.2,14.83,0,0,1.704,3.037
2022-08-02 17:30,0,0,0,0,0,0,1.08,6.66,2.2,14.83,0,0,1.704,3.037
2022-08-02 17:40,0,0,0,0,0,0,1.08,6.66,2.2,14.83,0,0,1.704,3.037
2022-08-02 17:50,0,0,0,0,0,0,1.08,6.66,2.2,15.65,0,0,1.704,3.037
2022-08-02 18:00,0,0,0,0,0,0,1.08,6.66,2.2,15.65,0,0,1.704,3.037
2022-08-02 18:10,0,0,0,0,0,1,1.08,6.66,2.2,16.5,0.251,0.061,1.955,3.098
2022-08-02 18:20,0,0,0,0,1,0,1.08,6.66,2.2,17.37,0.125,0.451,2.08,3.549
2022-08-02 18:30,1,0,0,0,1,0,1.09,6.94,2.2,18.26,0.286,0.451,2.366,4
2022-08-02 18:40,0,0,1,0,0,1,1.11,7.53,2.21,18.26,0.267,0.061,2.633,4.061
2022-08-02 18:50,0,0,0,1,0,0,1.12,7.83,2.21,19.17,0.074,0.488,2.707,4.549
2022-08-02 19:00,0,0,0,0,0,0,1.12,7.83,2.21,19.17,0,0,2.707,4.549
2022-08-02 19:10,0,0,0,2,0,0,1.12,7.83,2.22,20.1,0.148,0.976,2.855,5.525
2022-08-02 19:20,0,0,0,0,0,0,1.12,7.83,2.22,19.17,0,0,2.855,5.525
2022-08-02 19:30,0,0,1,0,0,0,1.12,7.83,2.23,19.17,0.016,0,2.871,5.525
2022-08-02 19:40,0,1,0,0,0,0,1.13,8.14,2.23,19.17,0.373,0,3.244,5.525
2022-08-02 19:50,0,0,0,0,0,0,1.13,8.14,2.23,18.26,0,0,3.244,5.525
2022-08-02 20:00,0,0,0,0,0,0,1.13,8.14,2.23,18.26,0,0,3.244,5.525
2022-08-02 20:10,0,0,0,0,0,0,1.13,8.14,2.23,18.26,0,0,3.244,5.525
2022-08-02 20:20,0,0,0,0,0,0,1.13,8.14,2.23,18.26,0,0,3.244,5.525
2022-08-02 20:30,0,0,0,0,0,0,1.13,8.14,2.23,18.26,0,0,3.244,5.525
2022-08-02 20:40,0,0,0,0,0,0,1.12,7.83,2.23,19.17,0,0,3.244,5.525
2022-08-02 20:50,0,0,0,0,0,0,1.12,7.83,2.23,20.1,0,0,3.244,5.525
2022-08-02 21:00,0,0,0,0,0,0,1.12,7.83,2.23,21.05,0,0,3.244,5.525
2022-08-02 21:10,0,0,0,0,0,0,1.12,7.83,2.24,22.03,0,0,3.244,5.525
2022-08-02 21:20,0,0,0,0,0,0,1.11,7.53,2.24,22.03,0,0,3.244,5.525
2022-08-02 21:30,0,0,0,0,0,0,1.11,7.53,2.24,22.03,0,0,3.244,5.525
2022-08-02 21:40,0,0,0,0,0,0,1.11,7.53,2.25,22.03,0,0,3.244,5.525
2022-08-02 21:50,0,0,0,0,0,0,1.1,7.23,2.25,22.03,0,0,3.244,5.525
2022-08-02 22:00,0,0,0,0,0,0,1.1,7.23,2.25,22.03,0,0,3.244,5.525
2022-08-02 22:10,0,0,0,0,0,0,1.1,7.23,2.26,22.03,0,0,3.244,5.525
2022-08-02 22:20,0,0,0,0,0,1,1.1,7.23,2.26,21.05,0.251,0.061,3.495,5.586
2022-08-02 22:30,0,0,0,0,0,0,1.1,7.23,2.26,21.05,0,0,3.495,5.586
2022-08-02 22:40,0,0,0,0,0,0,1.1,7.23,2.26,21.05,0,0,3.495,5.586
2022-08-02 22:50,0,0,0,0,0,0,1.1,7.23,2.26,20.1,0,0,3.495,5.586
2022-08-02 23:00,1,0,0,0,0,0,1.09,6.94,2.26,20.1,0.161,0,3.656,5.586
2022-08-02 23:10,0,0,2,1,0,0,1.09,6.94,2.26,19.17,0.106,0.488,3.762,6.074
2022-08-02 23:20,0,0,1,1,0,0,1.09,6.94,2.26,19.17,0.09,0.488,3.852,6.562
2022-08-02 23:30,0,0,0,1,0,0,1.09,6.94,2.26,18.26,0.074,0.488,3.926,7.05
2022-08-02 23:40,0,0,0,0,1,1,1.09,6.94,2.26,18.26,0.376,0.512,4.302,7.562
2022-08-02 23:50,0,0,0,0,0,0,1.09,6.94,2.26,17.37,0,0,4.302,7.562
2022-08-03 0:00,0,0,0,1,0,0,1.09,6.94,2.26,17.37,0.074,0.488,4.376,8.05
2022-08-03 0:10,0,1,0,0,1,0,1.08,6.66,2.26,16.5,0.498,0.451,4.874,8.501
2022-08-03 0:20,0,0,0,0,0,0,1.08,6.66,2.26,17.37,0,0,4.874,8.501
2022-08-03 0:30,0,0,0,0,0,0,1.08,6.66,2.26,16.5,0,0,4.874,8.501
2022-08-03 0:40,0,0,0,0,1,0,1.08,6.66,2.26,16.5,0.125,0.451,4.999,8.952
2022-08-03 0:50,0,0,0,0,0,0,1.08,6.66,2.25,15.65,0,0,4.999,8.952
2022-08-03 1:00,0,0,1,0,0,0,1.08,6.66,2.25,15.65,0.016,0,5.015,8.952
2022-08-03 1:10,0,0,0,0,2,0,1.08,6.66,2.25,15.65,0.25,0.902,5.265,9.854
2022-08-03 1:20,0,0,0,0,1,0,1.08,6.66,2.25,15.65,0.125,0.451,5.39,10.305
2022-08-03 1:30,0,0,0,1,0,0,1.09,6.94,2.25,15.65,0.074,0.488,5.464,10.793
2022-08-03 1:40,0,0,0,0,0,0,1.09,6.94,2.24,15.65,0,0,5.464,10.793
2022-08-03 1:50,0,0,0,0,0,1,1.1,7.23,2.24,15.65,0.251,0.061,5.715,10.854
2022-08-03 2:00,0,0,0,1,0,0,1.11,7.53,2.24,15.65,0.074,0.488,5.789,11.342
2022-08-03 2:10,1,0,0,0,1,0,1.13,8.14,2.24,15.65,0.286,0.451,6.075,11.793
2022-08-03 2:20,0,0,0,1,0,1,1.15,8.77,2.24,15.65,0.325,0.549,6.4,12.342
