time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2022-09-05 11:50,2,2,1,2,1,2,1.44,20.46,3.01,109.71,1.859,1.549,1.859,1.549
2022-09-05 12:00,1,1,2,1,1,1,1.45,21.19,3.04,112.88,1.016,1,2.875,2.549
2022-09-05 12:10,2,1,2,1,2,2,1.47,22.7,3.06,116.11,1.553,1.512,4.428,4.061
2022-09-05 12:20,2,3,2,2,1,3,1.48,23.49,3.07,116.11,2.499,1.61,6.927,5.671
2022-09-05 12:30,2,2,2,1,1,3,1.49,24.29,3.09,117.75,2.052,1.122,8.979,6.793
2022-09-05 12:40,2,1,1,1,1,3,1.51,25.94,3.1,119.39,1.663,1.122,10.642,7.915
2022-09-05 12:50,1,2,1,1,1,1,1.52,26.8,3.14,122.73,1.373,1,12.015,8.915
2022-09-05 13:00,2,1,1,1,1,1,1.53,27.67,3.18,129.57,1.161,1,13.176,9.915
2022-09-05 13:10,2,2,1,0,0,1,1.53,27.67,3.18,134.84,1.335,0.061,14.511,9.976
2022-09-05 13:20,1,1,2,1,1,2,1.54,28.56,3.2,140.24,1.267,1.061,15.778,11.037
2022-09-05 13:30,1,1,1,1,1,1,1.54,28.56,3.23,142.07,1,1,16.778,12.037
2022-09-05 13:40,2,2,1,1,0,2,1.52,26.8,3.24,140.24,1.66,0.61,18.438,12.647
2022-09-05 13:50,1,1,1,2,2,1,1.51,25.94,3.22,138.43,1.199,1.939,19.637,14.586
2022-09-05 14:00,1,2,2,2,1,2,1.49,24.29,3.22,136.63,1.714,1.549,21.351,16.135
2022-09-05 14:10,2,2,1,2,1,2,1.48,23.49,3.2,134.84,1.859,1.549,23.21,17.684
2022-09-05 14:20,2,2,2,1,1,2,1.48,23.49,3.21,134.84,1.801,1.061,25.011,18.745
2022-09-05 14:30,1,2,2,3,2,2,1.48,23.49,3.2,134.84,1.913,2.488,26.924,21.233
2022-09-05 14:40,1,1,1,2,1,3,1.5,25.1,3.2,136.63,1.576,1.61,28.5,22.843
2022-09-05 14:50,2,2,2,1,1,2,1.54,28.56,3.23,140.24,1.801,1.061,30.301,23.904
2022-09-05 15:00,1,2,1,1,0,1,1.56,30.4,3.25,143.91,1.248,0.549,31.549,24.453
2022-09-05 15:10,0,1,2,2,1,2,1.58,32.32,3.28,147.63,1.18,1.549,32.729,26.002
2022-09-05 15:20,2,2,3,2,1,2,1.61,35.34,3.29,151.41,1.891,1.549,34.62,27.551
2022-09-05 15:30,1,1,1,0,1,0,1.62,36.39,3.31,153.33,0.675,0.451,35.295,28.002
2022-09-05 15:40,1,1,2,2,1,2,1.64,38.55,3.3,155.25,1.341,1.549,36.636,29.551
2022-09-05 15:50,1,2,2,1,1,1,1.65,39.66,3.35,157.19,1.389,1,38.025,30.551
2022-09-05 16:00,1,1,1,2,1,3,1.65,39.66,3.34,159.15,1.576,1.61,39.601,32.161
2022-09-05 16:10,2,2,2,1,1,1,1.66,40.79,3.35,161.11,1.55,1,41.151,33.161
2022-09-05 16:20,1,2,1,2,2,2,1.67,41.94,3.38,163.1,1.823,2,42.974,35.161
2022-09-05 16:30,2,3,4,2,1,2,1.67,41.94,3.38,165.09,2.28,1.549,45.254,36.71
2022-09-05 16:40,1,1,1,1,1,1,1.68,43.11,3.4,169.13,1,1,46.254,37.71
2022-09-05 16:50,0,2,1,2,2,2,1.69,44.31,3.44,173.23,1.662,2,47.916,39.71
2022-09-05 17:00,2,1,1,1,1,1,1.7,45.52,3.44,179.48,1.161,1,49.077,40.71
2022-09-05 17:10,1,1,1,0,0,1,1.71,46.76,3.46,183.72,0.801,0.061,49.878,40.771
2022-09-05 17:20,1,1,1,2,2,0,1.71,46.76,3.49,190.19,0.948,1.878,50.826,42.649
2022-09-05 17:30,2,3,2,1,1,2,1.72,48.02,3.52,192.37,2.174,1.061,53,43.71
2022-09-05 17:40,2,1,2,1,1,1,1.74,50.61,3.52,192.37,1.177,1,54.177,44.71
2022-09-05 17:50,1,2,1,2,4,2,1.75,51.94,3.52,194.57,2.073,2.902,56.25,47.612
2022-09-05 18:00,3,3,2,3,2,2,1.78,56.06,3.56,196.79,2.608,2.488,58.858,50.1
2022-09-05 18:10,3,2,2,3,2,1,1.82,60.91,3.58,203.52,1.984,2.427,60.842,52.527
2022-09-05 18:20,2,3,2,2,2,1,1.85,63.93,3.62,212.71,2.122,1.939,62.964,54.466
2022-09-05 18:30,2,3,5,2,2,2,1.89,68.06,3.66,224.54,2.421,2,65.385,56.466
2022-09-05 18:40,2,2,2,3,1,2,1.92,71.24,3.71,239.23,1.949,2.037,67.334,58.503
2022-09-05 18:50,1,2,2,1,2,1,1.94,73.4,3.82,259.68,1.514,1.451,68.848,59.954
2022-09-05 19:00,2,2,2,2,2,1,1.97,76.69,3.86,275.67,1.749,1.939,70.597,61.893
2022-09-05 19:10,1,2,2,1,1,1,2,80.05,3.92,289.43,1.389,1,71.986,62.893
2022-09-05 19:20,1,1,1,1,2,1,2.02,82.33,3.97,295.05,1.125,1.451,73.111,64.344
2022-09-05 19:30,1,2,2,2,2,1,2.04,84.64,3.96,297.88,1.588,1.939,74.699,66.283
2022-09-05 19:40,2,2,2,2,2,1,2.05,85.81,3.9,292.23,1.749,1.939,76.448,68.222
2022-09-05 19:50,2,2,2,2,2,2,2.06,86.98,3.89,289.43,2,2,78.448,70.222
2022-09-05 20:00,1,2,1,2,2,2,2.08,89.35,3.94,289.43,1.823,2,80.271,72.222
2022-09-05 20:10,2,2,3,1,1,1,2.08,89.35,3.92,289.43,1.566,1,81.837,73.222
2022-09-05 20:20,1,2,2,1,1,1,2.09,90.54,3.91,292.23,1.389,1,83.226,74.222
2022-09-05 20:30,1,2,2,1,1,1,2.1,91.74,3.9,297.88,1.389,1,84.615,75.222
2022-09-05 20:40,1,2,1,0,1,0,2.1,91.74,3.94,303.59,1.048,0.451,85.663,75.673
2022-09-05 20:50,2,1,2,1,1,1,2.1,91.74,3.98,306.47,1.177,1,86.84,76.673
2022-09-05 21:00,1,1,2,1,2,2,2.1,91.74,4,309.36,1.392,1.512,88.232,78.185
2022-09-05 21:10,1,3,4,1,2,1,2.09,90.54,3.97,309.36,1.919,1.451,90.151,79.636
2022-09-05 21:20,3,3,2,2,1,1,2.07,88.16,3.98,303.59,2.158,1.488,92.309,81.124
2022-09-05 21:30,2,2,2,1,1,2,2.07,88.16,4.01,309.36,1.801,1.061,94.11,82.185
2022-09-05 21:40,2,1,2,1,2,1,2.07,88.16,4.01,312.27,1.302,1.451,95.412,83.636
2022-09-05 21:50,1,2,1,1,1,1,2.07,88.16,4.06,324.08,1.373,1,96.785,84.636
2022-09-05 22:00,1,1,2,1,1,1,2.07,88.16,4.07,336.15,1.016,1,97.801,85.636
2022-09-05 22:10,1,1,2,1,1,1,2.07,88.16,4.06,333.1,1.016,1,98.817,86.636
2022-09-05 22:20,1,1,2,1,0,1,2.07,88.16,4.07,327.07,0.891,0.549,99.708,87.185
2022-09-05 22:30,1,1,1,0,1,1,2.06,86.98,4.02,324.08,0.926,0.512,100.634,87.697
2022-09-05 22:40,1,1,2,1,0,1,2.04,84.64,4,312.27,0.891,0.549,101.525,88.246
2022-09-05 22:50,1,1,1,1,1,0,2.02,82.33,3.98,303.59,0.749,0.939,102.274,89.185
2022-09-05 23:00,0,1,2,0,1,1,1.99,78.93,4,297.88,0.781,0.512,103.055,89.697
2022-09-05 23:10,1,2,2,1,1,1,1.97,76.69,3.91,286.65,1.389,1,104.444,90.697
2022-09-05 23:20,1,1,2,1,1,1,1.96,75.59,3.91,283.88,1.016,1,105.46,91.697
2022-09-05 23:30,1,1,1,1,1,1,1.95,74.49,3.84,275.67,1,1,106.46,92.697
2022-09-05 23:40,1,0,1,1,1,1,1.95,74.49,3.85,267.61,0.627,1,107.087,93.697
2022-09-05 23:50,0,1,1,1,1,1,1.94,73.4,3.82,257.07,0.839,1,107.926,94.697
