time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2025-08-13 14:40,0,0,0,0,0,0,0.91,7.31,2.26,35.17,0,0,0,0
2025-08-13 14:50,0,0,0,0,0,0,0.9,6.98,2.27,35.94,0,0,0,0
2025-08-13 15:00,2,0,2,0,0,1,0.9,6.98,2.28,36.72,0.605,0.061,0.605,0.061
2025-08-13 15:10,0,0,0,0,0,0,0.89,6.64,2.29,37.5,0,0,0.605,0.061
2025-08-13 15:20,0,1,0,0,0,1,0.89,6.64,2.29,37.5,0.624,0.061,1.229,0.122
2025-08-13 15:30,2,0,1,0,0,7,0.88,6.32,2.29,37.5,2.095,0.427,3.324,0.549
2025-08-13 15:40,1,2,2,2,0,1,0.88,6.32,2.28,36.72,1.338,1.037,4.662,1.586
2025-08-13 15:50,0,0,0,3,0,0,0.88,6.32,2.28,36.72,0.222,1.464,4.884,3.05
2025-08-13 16:00,0,0,0,0,0,0,0.88,6.32,2.27,35.94,0,0,4.884,3.05
2025-08-13 16:10,0,0,0,0,0,0,0.89,6.64,2.27,35.94,0,0,4.884,3.05
2025-08-13 16:20,0,0,0,0,0,0,0.89,6.64,2.26,35.17,0,0,4.884,3.05
2025-08-13 16:30,0,0,0,0,0,0,0.89,6.64,2.26,35.17,0,0,4.884,3.05
2025-08-13 16:40,0,0,0,0,0,0,0.89,6.64,2.25,34.41,0,0,4.884,3.05
2025-08-13 16:50,0,0,0,0,0,0,0.89,6.64,2.24,33.66,0,0,4.884,3.05
2025-08-13 17:00,0,0,0,0,0,0,0.88,6.32,2.24,33.66,0,0,4.884,3.05
2025-08-13 17:10,0,0,0,0,0,0,0.88,6.32,2.23,32.91,0,0,4.884,3.05
2025-08-13 17:20,0,0,0,0,0,0,0.87,6,2.22,32.17,0,0,4.884,3.05
2025-08-13 17:30,0,0,0,0,0,0,0.87,6,2.21,31.44,0,0,4.884,3.05
2025-08-13 17:40,0,0,0,0,0,0,0.86,5.69,2.21,31.44,0,0,4.884,3.05
2025-08-13 17:50,0,0,0,0,0,0,0.86,5.69,2.2,30.71,0,0,4.884,3.05
2025-08-13 18:00,0,0,0,0,0,0,0.86,5.69,2.2,30.71,0,0,4.884,3.05
2025-08-13 18:10,0,0,0,0,0,0,0.86,5.69,2.19,29.99,0,0,4.884,3.05
2025-08-13 18:20,0,0,0,0,0,0,0.86,5.69,2.18,29.28,0,0,4.884,3.05
2025-08-13 18:30,0,0,0,0,0,0,0.86,5.69,2.18,29.28,0,0,4.884,3.05
2025-08-13 18:40,2,0,0,6,0,8,0.86,5.69,2.17,28.57,2.774,3.416,7.658,6.466
2025-08-13 18:50,7,6,6,6,11,3,0.88,6.32,2.17,28.57,6.033,8.072,13.691,14.538
2025-08-13 19:00,0,1,2,2,1,1,1.04,12.31,2.16,27.87,0.929,1.488,14.62,16.026
2025-08-13 19:10,1,0,0,0,1,0,1.17,18.35,2.16,27.87,0.286,0.451,14.906,16.477
2025-08-13 19:20,0,0,1,0,1,0,1.22,20.94,2.16,27.87,0.141,0.451,15.047,16.928
2025-08-13 19:30,0,0,0,1,0,0,1.2,19.88,2.16,27.87,0.074,0.488,15.121,17.416
2025-08-13 19:40,0,1,0,0,0,1,1.26,23.11,2.16,27.87,0.624,0.061,15.745,17.477
2025-08-13 19:50,0,0,0,0,0,0,1.44,33.6,2.16,27.87,0,0,15.745,17.477
2025-08-13 20:00,0,0,0,0,1,0,1.53,39.63,2.17,28.57,0.125,0.451,15.87,17.928
2025-08-13 20:10,0,0,0,0,0,0,1.56,41.78,2.18,29.28,0,0,15.87,17.928
2025-08-13 20:20,0,0,0,0,0,0,1.55,41.05,2.19,29.99,0,0,15.87,17.928
2025-08-13 20:30,0,0,0,0,0,0,1.5,37.55,2.21,31.44,0,0,15.87,17.928
2025-08-13 20:40,0,0,0,0,1,0,1.45,34.24,2.23,32.91,0.125,0.451,15.995,18.379
2025-08-13 20:50,0,0,0,0,0,0,1.4,31.11,2.25,34.41,0,0,15.995,18.379
2025-08-13 21:00,0,0,0,0,0,0,1.37,29.33,2.26,35.17,0,0,15.995,18.379
2025-08-13 21:10,0,0,0,0,0,0,1.34,27.61,2.27,35.94,0,0,15.995,18.379
2025-08-13 21:20,0,0,0,0,0,0,1.31,25.95,2.29,37.5,0,0,15.995,18.379
2025-08-13 21:30,0,0,0,0,0,0,1.27,23.67,2.3,38.28,0,0,15.995,18.379
2025-08-13 21:40,0,0,0,0,0,0,1.24,22.01,2.32,39.87,0,0,15.995,18.379
2025-08-13 21:50,0,0,0,0,0,0,1.21,20.41,2.33,40.68,0,0,15.995,18.379
2025-08-13 22:00,0,0,0,0,0,0,1.18,18.85,2.34,41.49,0,0,15.995,18.379
2025-08-13 22:10,0,0,0,0,0,0,1.15,17.35,2.35,42.31,0,0,15.995,18.379
2025-08-13 22:20,0,0,0,0,0,0,1.13,16.38,2.36,43.13,0,0,15.995,18.379
2025-08-13 22:30,0,0,0,0,0,0,1.11,15.43,2.36,43.13,0,0,15.995,18.379
2025-08-13 22:40,0,0,0,0,0,0,1.09,14.51,2.36,43.13,0,0,15.995,18.379
2025-08-13 22:50,0,0,0,0,0,0,1.07,13.61,2.35,42.31,0,0,15.995,18.379
