time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2024-09-20 12:10,0,0,0,0,0,0,0.89,6.64,1.99,16.16,0,0,0,0
2024-09-20 12:20,0,0,0,0,0,0,0.9,6.98,2.02,17.87,0,0,0,0
2024-09-20 12:30,0,0,0,0,0,0,0.95,8.73,2.04,19.04,0,0,0,0
2024-09-20 12:40,0,0,0,0,0,0,0.99,10.26,2.05,19.64,0,0,0,0
2024-09-20 12:50,0,0,0,0,0,0,1.01,11.06,2.06,20.25,0,0,0,0
2024-09-20 13:00,0,0,0,0,0,0,1.01,11.06,2.06,20.25,0,0,0,0
2024-09-20 13:10,0,0,1,0,0,0,1.01,11.06,2.06,20.25,0.016,0,0.016,0
2024-09-20 13:20,0,1,0,0,0,0,0.99,10.26,2.06,20.25,0.373,0,0.389,0
2024-09-20 13:30,0,0,0,1,1,0,0.98,9.87,2.06,20.25,0.199,0.939,0.588,0.939
2024-09-20 13:40,1,0,0,0,0,2,0.97,9.48,2.06,20.25,0.663,0.122,1.251,1.061
2024-09-20 13:50,0,0,1,1,0,0,0.96,9.11,2.06,20.25,0.09,0.488,1.341,1.549
2024-09-20 14:00,1,1,0,0,0,1,0.95,8.73,2.05,19.64,0.785,0.061,2.126,1.61
2024-09-20 14:10,0,0,0,1,1,0,0.94,8.37,2.05,19.64,0.199,0.939,2.325,2.549
2024-09-20 14:20,0,1,1,0,1,1,0.94,8.37,2.05,19.64,0.765,0.512,3.09,3.061
2024-09-20 14:30,1,0,0,1,0,1,0.93,8.01,2.05,19.64,0.486,0.549,3.576,3.61
2024-09-20 14:40,0,0,0,1,1,1,0.93,8.01,2.04,19.04,0.45,1,4.026,4.61
2024-09-20 14:50,0,1,0,1,1,0,0.93,8.01,2.04,19.04,0.572,0.939,4.598,5.549
2024-09-20 15:00,1,1,1,0,0,1,0.93,8.01,2.03,18.45,0.801,0.061,5.399,5.61
2024-09-20 15:10,1,0,1,1,0,1,0.93,8.01,2.03,18.45,0.502,0.549,5.901,6.159
2024-09-20 15:20,0,1,1,0,0,0,0.94,8.37,2.03,18.45,0.389,0,6.29,6.159
2024-09-20 15:30,1,1,1,1,1,1,0.94,8.37,2.03,18.45,1,1,7.29,7.159
2024-09-20 15:40,1,0,0,0,0,0,0.94,8.37,2.03,18.45,0.161,0,7.451,7.159
2024-09-20 15:50,0,1,1,0,0,0,0.94,8.37,2.03,18.45,0.389,0,7.84,7.159
2024-09-20 16:00,0,0,0,1,1,1,0.95,8.73,2.03,18.45,0.45,1,8.29,8.159
2024-09-20 16:10,1,1,1,0,0,0,0.96,9.11,2.03,18.45,0.55,0,8.84,8.159
2024-09-20 16:20,0,0,0,0,0,0,0.98,9.87,2.04,19.04,0,0,8.84,8.159
2024-09-20 16:30,0,0,1,0,0,0,0.99,10.26,2.05,19.64,0.016,0,8.856,8.159
2024-09-20 16:40,0,0,0,0,0,1,0.99,10.26,2.05,19.64,0.251,0.061,9.107,8.22
2024-09-20 16:50,1,0,0,1,0,0,0.99,10.26,2.06,20.25,0.235,0.488,9.342,8.708
2024-09-20 17:00,0,1,1,0,1,0,0.99,10.26,2.07,20.86,0.514,0.451,9.856,9.159
2024-09-20 17:10,1,0,1,0,0,1,0.99,10.26,2.08,21.48,0.428,0.061,10.284,9.22
2024-09-20 17:20,0,1,1,3,1,1,0.99,10.26,2.08,21.48,0.987,1.976,11.271,11.196
2024-09-20 17:30,1,0,0,1,1,0,0.99,10.26,2.09,22.11,0.36,0.939,11.631,12.135
2024-09-20 17:40,0,1,1,3,0,0,1,10.66,2.1,22.75,0.611,1.464,12.242,13.599
2024-09-20 17:50,1,0,1,1,1,1,1.01,11.06,2.1,22.75,0.627,1,12.869,14.599
2024-09-20 18:00,1,1,1,0,1,1,1.03,11.88,2.1,22.75,0.926,0.512,13.795,15.111
2024-09-20 18:10,1,0,0,1,0,0,1.04,12.31,2.11,23.39,0.235,0.488,14.03,15.599
2024-09-20 18:20,0,1,1,0,0,0,1.04,12.31,2.11,23.39,0.389,0,14.419,15.599
