time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2025-10-06 15:30,0,0,0,0,0,1,0.89,6.64,1.89,11.7,0.251,0.061,0.251,0.061
2025-10-06 15:40,0,1,0,0,0,0,0.89,6.64,1.89,11.7,0.373,0,0.624,0.061
2025-10-06 15:50,0,0,1,1,0,0,0.9,6.98,1.88,11.21,0.09,0.488,0.714,0.549
2025-10-06 16:00,0,0,0,1,1,1,0.9,6.98,1.88,11.21,0.45,1,1.164,1.549
2025-10-06 16:10,1,0,0,0,1,1,0.9,6.98,1.89,11.7,0.537,0.512,1.701,2.061
2025-10-06 16:20,0,0,0,1,0,0,0.92,7.66,1.89,11.7,0.074,0.488,1.775,2.549
2025-10-06 16:30,0,1,1,1,1,0,0.93,8.01,1.89,11.7,0.588,0.939,2.363,3.488
2025-10-06 16:40,1,0,1,1,1,1,0.95,8.73,1.89,11.7,0.627,1,2.99,4.488
2025-10-06 16:50,0,0,0,2,1,1,0.97,9.48,1.89,11.7,0.524,1.488,3.514,5.976
2025-10-06 17:00,1,1,1,1,1,2,1,10.66,1.89,11.7,1.251,1.061,4.765,7.037
2025-10-06 17:10,1,0,0,1,1,1,1.03,11.88,1.9,12.2,0.611,1,5.376,8.037
2025-10-06 17:20,1,1,1,1,1,1,1.06,13.17,1.9,12.2,1,1,6.376,9.037
2025-10-06 17:30,1,1,2,2,2,2,1.09,14.51,1.9,12.2,1.466,2,7.842,11.037
2025-10-06 17:40,1,1,1,1,1,0,1.12,15.9,1.91,12.71,0.749,0.939,8.591,11.976
2025-10-06 17:50,0,1,1,1,1,1,1.16,17.85,1.91,12.71,0.839,1,9.43,12.976
2025-10-06 18:00,1,0,0,1,1,1,1.2,19.88,1.92,13.22,0.611,1,10.041,13.976
2025-10-06 18:10,0,0,0,2,2,1,1.23,21.47,1.93,13.74,0.649,1.939,10.69,15.915
2025-10-06 18:20,0,0,1,2,3,1,1.28,24.23,1.94,14.28,0.79,2.39,11.48,18.305
2025-10-06 18:30,1,1,0,2,2,1,1.34,27.61,1.96,15.36,1.183,1.939,12.663,20.244
2025-10-06 18:40,1,1,1,3,3,3,1.41,31.72,1.97,15.92,1.9,3,14.563,23.244
2025-10-06 18:50,1,1,1,4,4,4,1.48,36.2,1.99,17.05,2.35,4,16.913,27.244
2025-10-06 19:00,2,2,2,3,4,4,1.61,45.52,2.02,18.81,2.826,3.512,19.739,30.756
2025-10-06 19:10,0,1,1,3,3,4,1.77,58.86,2.05,20.63,1.99,3.061,21.729,33.817
2025-10-06 19:20,1,1,0,2,3,2,1.88,69.3,2.08,22.52,1.559,2.451,23.288,36.268
2025-10-06 19:30,1,1,1,1,3,2,1.96,77.57,2.11,24.47,1.501,1.963,24.789,38.231
2025-10-06 19:40,0,1,1,4,4,3,2.02,84.16,2.14,26.49,1.938,3.939,26.727,42.17
2025-10-06 19:50,2,2,1,3,4,1,2.07,89.9,2.35,42.31,2.057,3.329,28.784,45.499
2025-10-06 20:00,2,2,2,2,3,2,2.11,94.67,2.82,99.25,2.125,2.451,30.909,47.95
2025-10-06 20:10,2,2,2,2,2,1,2.13,97.11,2.95,117.85,1.749,1.939,32.658,49.889
2025-10-06 20:20,1,1,1,2,1,2,2.14,98.35,3.14,146.9,1.325,1.549,33.983,51.438
2025-10-06 20:30,1,1,1,1,2,0,2.15,99.6,3.28,168.99,0.874,1.39,34.857,52.828
2025-10-06 20:40,0,1,1,2,2,2,2.15,99.6,3.38,185.43,1.289,2,36.146,54.828
2025-10-06 20:50,1,0,1,2,2,1,2.13,97.11,3.44,195.58,0.826,1.939,36.972,56.767
2025-10-06 21:00,0,0,1,1,1,1,2.11,94.67,3.48,202.47,0.466,1,37.438,57.767
2025-10-06 21:10,0,1,0,1,0,1,2.06,88.73,3.49,204.2,0.698,0.549,38.136,58.316
2025-10-06 21:20,1,0,1,1,1,2,2.01,83.03,3.49,204.2,0.878,1.061,39.014,59.377
2025-10-06 21:30,0,1,0,1,0,3,1.94,75.45,3.47,200.73,1.2,0.671,40.214,60.048
2025-10-06 21:40,1,1,1,1,0,1,1.86,67.32,3.43,193.87,0.875,0.549,41.089,60.597
2025-10-06 21:50,0,1,1,0,0,1,1.79,60.68,3.39,187.1,0.64,0.061,41.729,60.658
2025-10-06 22:00,1,1,1,1,0,0,1.73,55.32,3.35,180.43,0.624,0.488,42.353,61.146
2025-10-06 22:10,1,1,1,0,1,1,1.69,51.92,3.3,172.23,0.926,0.512,43.279,61.658
2025-10-06 22:20,1,0,1,1,0,1,1.66,49.46,3.27,167.38,0.502,0.549,43.781,62.207
2025-10-06 22:30,1,1,1,0,0,0,1.62,46.29,3.24,162.59,0.55,0,44.331,62.207
2025-10-06 22:40,0,0,1,1,0,1,1.59,44,3.2,156.28,0.341,0.549,44.672,62.756
2025-10-06 22:50,0,1,0,0,0,0,1.56,41.78,3.16,150.09,0.373,0,45.045,62.756
2025-10-06 23:00,1,0,1,0,1,1,1.54,40.34,3.11,142.17,0.553,0.512,45.598,63.268
2025-10-06 23:10,0,1,0,1,0,0,1.52,38.93,3.04,131.34,0.447,0.488,46.045,63.756
2025-10-06 23:20,1,1,1,0,0,1,1.5,37.55,2.99,123.78,0.801,0.061,46.846,63.817
2025-10-06 23:30,0,1,1,1,0,0,1.49,36.87,2.95,117.85,0.463,0.488,47.309,64.305
2025-10-06 23:40,0,0,0,0,0,1,1.48,36.2,2.92,113.46,0.251,0.061,47.56,64.366
2025-10-06 23:50,1,0,1,0,0,0,1.47,35.54,2.88,107.7,0.177,0,47.737,64.366
2025-10-07 0:00,0,1,0,1,1,1,1.46,34.88,2.86,104.86,0.823,1,48.56,65.366
2025-10-07 0:10,0,0,1,0,0,1,1.45,34.24,2.84,102.04,0.267,0.061,48.827,65.427
