time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2025-10-05 23:10,0,0,0,0,0,0,0.9,6.98,1.97,15.92,0,0,0,0
2025-10-05 23:20,0,0,0,0,0,0,0.9,6.98,1.97,15.92,0,0,0,0
2025-10-05 23:30,0,0,0,0,0,0,0.9,6.98,1.97,15.92,0,0,0,0
2025-10-05 23:40,0,0,0,0,0,0,0.9,6.98,1.97,15.92,0,0,0,0
2025-10-05 23:50,0,0,0,0,0,0,0.9,6.98,1.97,15.92,0,0,0,0
2025-10-06 0:00,0,0,0,0,0,0,0.9,6.98,1.96,15.36,0,0,0,0
2025-10-06 0:10,0,0,0,0,0,0,0.89,6.64,1.96,15.36,0,0,0,0
2025-10-06 0:20,0,0,0,0,0,0,0.89,6.64,1.96,15.36,0,0,0,0
2025-10-06 0:30,0,0,0,0,0,0,0.89,6.64,1.96,15.36,0,0,0,0
2025-10-06 0:40,0,0,0,0,0,0,0.89,6.64,1.96,15.36,0,0,0,0
2025-10-06 0:50,0,0,0,0,0,0,0.89,6.64,1.96,15.36,0,0,0,0
2025-10-06 1:00,0,0,0,0,0,0,0.89,6.64,1.96,15.36,0,0,0,0
2025-10-06 1:10,0,0,0,0,0,0,0.89,6.64,1.96,15.36,0,0,0,0
2025-10-06 1:20,0,0,0,0,0,0,0.89,6.64,1.95,14.81,0,0,0,0
2025-10-06 1:30,0,0,0,0,0,0,0.89,6.64,1.95,14.81,0,0,0,0
2025-10-06 1:40,0,0,0,0,0,0,0.88,6.32,1.95,14.81,0,0,0,0
2025-10-06 1:50,0,0,0,0,0,0,0.88,6.32,1.95,14.81,0,0,0,0
2025-10-06 2:00,0,0,0,0,0,0,0.88,6.32,1.95,14.81,0,0,0,0
2025-10-06 2:10,0,0,0,0,0,0,0.88,6.32,1.94,14.28,0,0,0,0
2025-10-06 2:20,0,0,0,0,0,0,0.88,6.32,1.94,14.28,0,0,0,0
2025-10-06 2:30,0,0,0,0,0,0,0.88,6.32,1.94,14.28,0,0,0,0
2025-10-06 2:40,0,0,0,0,0,0,0.87,6,1.94,14.28,0,0,0,0
2025-10-06 2:50,0,0,0,0,0,0,0.87,6,1.94,14.28,0,0,0,0
2025-10-06 3:00,0,0,0,0,0,0,0.87,6,1.94,14.28,0,0,0,0
2025-10-06 3:10,0,0,0,0,0,0,0.87,6,1.93,13.74,0,0,0,0
2025-10-06 3:20,0,0,0,0,0,0,0.87,6,1.93,13.74,0,0,0,0
2025-10-06 3:30,0,0,0,0,0,0,0.86,5.69,1.93,13.74,0,0,0,0
2025-10-06 3:40,0,0,0,0,0,0,0.86,5.69,1.93,13.74,0,0,0,0
2025-10-06 3:50,0,0,0,0,0,0,0.86,5.69,1.93,13.74,0,0,0,0
2025-10-06 4:00,0,0,0,0,0,0,0.86,5.69,1.93,13.74,0,0,0,0
2025-10-06 4:10,0,0,0,0,0,0,0.86,5.69,1.93,13.74,0,0,0,0
2025-10-06 4:20,0,0,0,0,0,0,0.86,5.69,1.93,13.74,0,0,0,0
2025-10-06 4:30,0,0,0,0,0,0,0.85,5.39,1.92,13.22,0,0,0,0
2025-10-06 4:40,0,0,0,0,0,0,0.85,5.39,1.92,13.22,0,0,0,0
2025-10-06 4:50,0,0,0,0,0,0,0.85,5.39,1.92,13.22,0,0,0,0
2025-10-06 5:00,0,0,0,0,0,0,0.85,5.39,1.92,13.22,0,0,0,0
2025-10-06 5:10,0,0,0,1,0,0,0.85,5.39,1.92,13.22,0.074,0.488,0.074,0.488
2025-10-06 5:20,0,0,0,0,0,1,0.85,5.39,1.92,13.22,0.251,0.061,0.325,0.549
2025-10-06 5:30,0,0,0,0,0,0,0.85,5.39,1.92,13.22,0,0,0.325,0.549
2025-10-06 5:40,0,0,0,0,0,0,0.85,5.39,1.91,12.71,0,0,0.325,0.549
2025-10-06 5:50,0,0,0,0,0,0,0.85,5.39,1.91,12.71,0,0,0.325,0.549
2025-10-06 6:00,0,0,0,0,0,0,0.84,5.09,1.91,12.71,0,0,0.325,0.549
2025-10-06 6:10,0,0,0,0,0,0,0.84,5.09,1.91,12.71,0,0,0.325,0.549
2025-10-06 6:20,0,0,0,0,0,0,0.84,5.09,1.91,12.71,0,0,0.325,0.549
2025-10-06 6:30,0,0,0,0,0,0,0.84,5.09,1.91,12.71,0,0,0.325,0.549
2025-10-06 6:40,0,0,0,0,0,0,0.84,5.09,1.91,12.71,0,0,0.325,0.549
2025-10-06 6:50,0,0,0,0,0,0,0.84,5.09,1.91,12.71,0,0,0.325,0.549
2025-10-06 7:00,0,0,0,0,0,0,0.83,4.8,1.91,12.71,0,0,0.325,0.549
2025-10-06 7:10,0,0,0,0,0,0,0.83,4.8,1.9,12.2,0,0,0.325,0.549
2025-10-06 7:20,0,0,0,0,0,0,0.83,4.8,1.9,12.2,0,0,0.325,0.549
2025-10-06 7:30,0,0,1,0,0,0,0.83,4.8,1.9,12.2,0.016,0,0.341,0.549
2025-10-06 7:40,0,0,0,0,0,0,0.83,4.8,1.9,12.2,0,0,0.341,0.549
2025-10-06 7:50,0,0,0,0,0,0,0.83,4.8,1.9,12.2,0,0,0.341,0.549
2025-10-06 8:00,0,0,1,0,0,0,0.83,4.8,1.9,12.2,0.016,0,0.357,0.549
2025-10-06 8:10,0,0,0,0,0,0,0.83,4.8,1.9,12.2,0,0,0.357,0.549
2025-10-06 8:20,0,0,0,0,0,0,0.83,4.8,1.9,12.2,0,0,0.357,0.549
2025-10-06 8:30,0,0,0,0,0,0,0.83,4.8,1.9,12.2,0,0,0.357,0.549
2025-10-06 8:40,0,0,1,0,0,1,0.83,4.8,1.9,12.2,0.267,0.061,0.624,0.61
2025-10-06 8:50,0,0,0,0,0,0,0.83,4.8,1.9,12.2,0,0,0.624,0.61
2025-10-06 9:00,0,1,0,0,0,0,0.83,4.8,1.89,11.7,0.373,0,0.997,0.61
2025-10-06 9:10,0,0,0,0,0,0,0.83,4.8,1.89,11.7,0,0,0.997,0.61
2025-10-06 9:20,0,0,0,0,0,1,0.83,4.8,1.89,11.7,0.251,0.061,1.248,0.671
2025-10-06 9:30,0,0,0,0,0,0,0.83,4.8,1.89,11.7,0,0,1.248,0.671
2025-10-06 9:40,0,0,1,0,0,1,0.83,4.8,1.89,11.7,0.267,0.061,1.515,0.732
2025-10-06 9:50,0,0,0,0,0,0,0.83,4.8,1.89,11.7,0,0,1.515,0.732
2025-10-06 10:00,0,0,0,1,0,1,0.83,4.8,1.89,11.7,0.325,0.549,1.84,1.281
2025-10-06 10:10,0,0,0,0,0,0,0.83,4.8,1.89,11.7,0,0,1.84,1.281
2025-10-06 10:20,0,0,0,0,0,0,0.83,4.8,1.89,11.7,0,0,1.84,1.281
2025-10-06 10:30,0,0,0,0,0,0,0.83,4.8,1.89,11.7,0,0,1.84,1.281
2025-10-06 10:40,0,0,0,0,0,1,0.83,4.8,1.89,11.7,0.251,0.061,2.091,1.342
2025-10-06 10:50,0,0,0,0,0,0,0.83,4.8,1.89,11.7,0,0,2.091,1.342
2025-10-06 11:00,0,0,0,0,0,0,0.83,4.8,1.89,11.7,0,0,2.091,1.342
2025-10-06 11:10,0,0,0,0,0,0,0.83,4.8,1.89,11.7,0,0,2.091,1.342
2025-10-06 11:20,0,0,0,0,0,0,0.83,4.8,1.89,11.7,0,0,2.091,1.342
2025-10-06 11:30,0,0,0,0,0,0,0.84,5.09,1.89,11.7,0,0,2.091,1.342
2025-10-06 11:40,0,0,0,0,0,1,0.84,5.09,1.89,11.7,0.251,0.061,2.342,1.403
2025-10-06 11:50,0,0,0,0,1,0,0.84,5.09,1.89,11.7,0.125,0.451,2.467,1.854
2025-10-06 12:00,0,0,0,0,0,0,0.85,5.39,1.89,11.7,0,0,2.467,1.854
2025-10-06 12:10,0,0,0,0,0,0,0.85,5.39,1.89,11.7,0,0,2.467,1.854
2025-10-06 12:20,0,0,0,0,0,0,0.85,5.39,1.89,11.7,0,0,2.467,1.854
2025-10-06 12:30,0,0,0,0,0,0,0.85,5.39,1.89,11.7,0,0,2.467,1.854
2025-10-06 12:40,0,0,0,0,0,0,0.85,5.39,1.89,11.7,0,0,2.467,1.854
2025-10-06 12:50,0,0,0,0,0,0,0.85,5.39,1.89,11.7,0,0,2.467,1.854
2025-10-06 13:00,0,0,0,0,0,0,0.86,5.69,1.89,11.7,0,0,2.467,1.854
2025-10-06 13:10,0,0,0,1,0,0,0.86,5.69,1.88,11.21,0.074,0.488,2.541,2.342
2025-10-06 13:20,0,0,0,0,0,0,0.86,5.69,1.88,11.21,0,0,2.541,2.342
2025-10-06 13:30,0,0,0,0,0,0,0.86,5.69,1.88,11.21,0,0,2.541,2.342
2025-10-06 13:40,0,0,0,0,0,0,0.86,5.69,1.88,11.21,0,0,2.541,2.342
2025-10-06 13:50,0,0,0,0,0,0,0.86,5.69,1.88,11.21,0,0,2.541,2.342
