time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2019-09-10 2:40,0,1,1,0,0,0,1.04,3.1,1.9,10.14,0.389,0,0.389,0
2019-09-10 2:50,0,0,0,0,0,0,1.04,3.1,1.89,10.14,0,0,0.389,0
2019-09-10 3:00,0,0,0,1,0,0,1.04,3.1,1.89,10.14,0.074,0.488,0.463,0.488
2019-09-10 3:10,0,0,0,0,0,1,1.04,3.1,1.89,10.14,0.251,0.061,0.714,0.549
2019-09-10 3:20,1,0,0,0,0,0,1.04,3.1,1.89,9.58,0.161,0,0.875,0.549
2019-09-10 3:30,0,0,0,0,0,0,1.04,3.1,1.89,9.58,0,0,0.875,0.549
2019-09-10 3:40,0,0,0,0,0,0,1.04,3.1,1.89,9.58,0,0,0.875,0.549
2019-09-10 3:50,0,0,0,0,0,0,1.04,3.1,1.89,9.58,0,0,0.875,0.549
2019-09-10 4:00,0,0,0,1,3,2,1.04,3.1,1.88,9.58,0.951,1.963,1.826,2.512
2019-09-10 4:10,1,1,1,1,1,2,1.04,3.1,1.88,9.58,1.251,1.061,3.077,3.573
2019-09-10 4:20,5,1,1,1,1,1,1.04,3.1,1.89,9.58,1.644,1,4.721,4.573
2019-09-10 4:30,2,1,1,1,2,1,1.04,3.1,1.91,10.14,1.286,1.451,6.007,6.024
2019-09-10 4:40,2,1,1,1,1,1,1.04,3.1,1.94,11.32,1.161,1,7.168,7.024
2019-09-10 4:50,1,2,2,0,0,1,1.05,3.31,1.95,11.94,1.19,0.061,8.358,7.085
2019-09-10 5:00,1,1,1,0,0,0,1.07,3.77,1.96,11.94,0.55,0,8.908,7.085
2019-09-10 5:10,0,0,0,0,0,0,1.08,4.02,1.97,12.57,0,0,8.908,7.085
2019-09-10 5:20,1,0,0,0,0,0,1.09,4.27,1.99,14.58,0.161,0,9.069,7.085
2019-09-10 5:30,0,0,0,1,0,1,1.09,4.27,2.01,16,0.325,0.549,9.394,7.634
2019-09-10 5:40,0,1,1,0,0,0,1.09,4.27,2.04,18.27,0.389,0,9.783,7.634
2019-09-10 5:50,1,0,0,0,1,0,1.11,4.82,2.06,19.87,0.286,0.451,10.069,8.085
2019-09-10 6:00,0,0,0,0,0,0,1.13,5.41,2.08,21.55,0,0,10.069,8.085
2019-09-10 6:10,0,0,0,0,0,1,1.15,6.05,2.09,22.41,0.251,0.061,10.32,8.146
2019-09-10 6:20,0,1,1,0,0,0,1.17,6.74,2.09,22.41,0.389,0,10.709,8.146
2019-09-10 6:30,0,0,0,0,0,0,1.17,6.74,2.1,22.41,0,0,10.709,8.146
2019-09-10 6:40,0,0,0,0,0,0,1.18,7.1,2.09,23.3,0,0,10.709,8.146
2019-09-10 6:50,0,0,0,0,0,0,1.18,7.1,2.09,23.3,0,0,10.709,8.146
2019-09-10 7:00,0,0,0,0,0,0,1.18,7.1,2.09,23.3,0,0,10.709,8.146
2019-09-10 7:10,0,0,0,0,0,0,1.17,6.74,2.09,23.3,0,0,10.709,8.146
2019-09-10 7:20,0,0,0,1,0,0,1.16,6.39,2.09,22.41,0.074,0.488,10.783,8.634
2019-09-10 7:30,0,0,0,0,0,0,1.16,6.39,2.08,22.41,0,0,10.783,8.634
2019-09-10 7:40,0,0,0,0,0,0,1.15,6.05,2.08,21.55,0,0,10.783,8.634
2019-09-10 7:50,1,0,0,0,0,1,1.14,5.72,2.07,21.55,0.412,0.061,11.195,8.695
2019-09-10 8:00,0,0,0,0,0,0,1.14,5.72,2.07,20.7,0,0,11.195,8.695
2019-09-10 8:10,0,0,0,0,0,0,1.13,5.41,2.05,19.87,0,0,11.195,8.695
2019-09-10 8:20,0,0,0,0,0,0,1.13,5.41,2.05,19.87,0,0,11.195,8.695
2019-09-10 8:30,0,0,0,0,0,0,1.12,5.11,2.05,19.87,0,0,11.195,8.695
2019-09-10 8:40,0,0,0,0,1,0,1.12,5.11,2.05,20.7,0.125,0.451,11.32,9.146
2019-09-10 8:50,0,0,0,0,1,0,1.11,4.82,2.05,20.7,0.125,0.451,11.445,9.597
2019-09-10 9:00,0,1,1,0,1,0,1.11,4.82,2.05,20.7,0.514,0.451,11.959,10.048
2019-09-10 9:10,0,0,0,0,0,0,1.11,4.82,2.06,21.55,0,0,11.959,10.048
2019-09-10 9:20,0,0,0,0,0,0,1.11,4.82,2.07,21.55,0,0,11.959,10.048
2019-09-10 9:30,1,1,1,0,0,0,1.11,4.82,2.06,21.55,0.55,0,12.509,10.048
2019-09-10 9:40,0,0,0,0,0,0,1.11,4.82,2.06,20.7,0,0,12.509,10.048
2019-09-10 9:50,0,0,0,0,0,0,1.12,5.11,2.05,20.7,0,0,12.509,10.048
