time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2018-07-01 18:50,1,2,2,1,2,1,1.4,18.58,2.54,67.95,1.514,1.451,1.514,1.451
2018-07-01 19:00,1,1,1,1,1,1,1.41,19.26,2.54,71.24,1,1,2.514,2.451
2018-07-01 19:10,1,1,1,1,0,1,1.43,20.66,2.56,78.07,0.875,0.549,3.389,3
2018-07-01 19:20,1,1,1,1,2,1,1.45,22.12,2.6,83.41,1.125,1.451,4.514,4.451
2018-07-01 19:30,1,1,1,2,1,2,1.47,23.65,2.74,90.82,1.325,1.549,5.839,6
2018-07-01 19:40,1,1,1,1,1,1,1.48,24.43,2.78,96.6,1,1,6.839,7
2018-07-01 19:50,0,1,1,0,1,0,1.49,25.23,2.8,102.57,0.514,0.451,7.353,7.451
2018-07-01 20:00,1,0,0,1,0,1,1.5,26.05,2.83,106.66,0.486,0.549,7.839,8
2018-07-01 20:10,0,0,0,1,1,1,1.5,26.05,2.84,108.73,0.45,1,8.289,9
2018-07-01 20:20,0,1,1,0,0,0,1.5,26.05,2.86,110.83,0.389,0,8.678,9
2018-07-01 20:30,1,0,0,0,1,0,1.5,26.05,2.85,112.94,0.286,0.451,8.964,9.451
2018-07-01 20:40,0,1,1,1,0,1,1.5,26.05,2.87,112.94,0.714,0.549,9.678,10
2018-07-01 20:50,1,0,0,0,1,0,1.5,26.05,2.86,112.94,0.286,0.451,9.964,10.451
2018-07-01 21:00,0,1,1,1,0,1,1.5,26.05,2.87,110.83,0.714,0.549,10.678,11
2018-07-01 21:10,1,0,0,0,1,0,1.48,24.43,2.86,110.83,0.286,0.451,10.964,11.451
2018-07-01 21:20,0,0,0,0,0,0,1.47,23.65,2.87,108.73,0,0,10.964,11.451
2018-07-01 21:30,0,1,1,1,1,1,1.45,22.12,2.84,106.66,0.839,1,11.803,12.451
2018-07-01 21:40,1,0,0,1,1,1,1.44,21.38,2.83,104.6,0.611,1,12.414,13.451
2018-07-01 21:50,1,1,1,1,0,1,1.43,20.66,2.82,102.57,0.875,0.549,13.289,14
2018-07-01 22:00,0,1,1,1,1,1,1.43,20.66,2.81,100.56,0.839,1,14.128,15
