time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2024-09-19 20:10,0,0,0,0,0,0,0.76,2.98,1.82,7.88,0,0,0,0
2024-09-19 20:20,0,0,0,0,0,0,0.76,2.98,1.82,7.88,0,0,0,0
2024-09-19 20:30,0,0,0,0,0,0,0.76,2.98,1.82,7.88,0,0,0,0
2024-09-19 20:40,0,0,0,0,0,0,0.76,2.98,1.82,7.88,0,0,0,0
2024-09-19 20:50,0,0,0,0,0,0,0.76,2.98,1.82,7.88,0,0,0,0
2024-09-19 21:00,0,0,0,0,0,0,0.76,2.98,1.82,7.88,0,0,0,0
2024-09-19 21:10,0,0,0,0,0,0,0.76,2.98,1.82,7.88,0,0,0,0
2024-09-19 21:20,0,0,0,0,0,0,0.76,2.98,1.82,7.88,0,0,0,0
2024-09-19 21:30,0,0,0,0,0,0,0.76,2.98,1.82,7.88,0,0,0,0
2024-09-19 21:40,0,0,0,0,0,0,0.76,2.98,1.83,8.3,0,0,0,0
2024-09-19 21:50,0,0,0,0,0,0,0.76,2.98,1.83,8.3,0,0,0,0
2024-09-19 22:00,0,0,0,0,0,0,0.76,2.98,1.83,8.3,0,0,0,0
2024-09-19 22:10,0,0,0,0,0,0,0.76,2.98,1.83,8.3,0,0,0,0
2024-09-19 22:20,0,0,0,0,0,0,0.76,2.98,1.83,8.3,0,0,0,0
2024-09-19 22:30,0,0,0,0,0,0,0.76,2.98,1.83,8.3,0,0,0,0
2024-09-19 22:40,0,0,0,0,0,0,0.76,2.98,1.83,8.3,0,0,0,0
2024-09-19 22:50,0,0,0,0,0,0,0.77,3.22,1.83,8.3,0,0,0,0
2024-09-19 23:00,0,0,0,0,0,0,0.78,3.46,1.83,8.3,0,0,0,0
2024-09-19 23:10,0,0,0,0,0,0,0.78,3.46,1.83,8.3,0,0,0,0
2024-09-19 23:20,0,0,0,0,0,0,0.79,3.72,1.83,8.3,0,0,0,0
2024-09-19 23:30,0,0,0,0,0,0,0.79,3.72,1.83,8.3,0,0,0,0
2024-09-19 23:40,0,0,0,0,0,0,0.8,3.98,1.83,8.3,0,0,0,0
2024-09-19 23:50,0,0,0,0,0,0,0.8,3.98,1.83,8.3,0,0,0,0
2024-09-20 0:00,0,0,0,0,0,0,0.8,3.98,1.83,8.3,0,0,0,0
2024-09-20 0:10,0,0,0,0,0,0,0.8,3.98,1.83,8.3,0,0,0,0
2024-09-20 0:20,0,0,0,0,0,0,0.8,3.98,1.83,8.3,0,0,0,0
2024-09-20 0:30,0,0,0,0,0,0,0.8,3.98,1.83,8.3,0,0,0,0
2024-09-20 0:40,0,0,0,0,0,0,0.8,3.98,1.83,8.3,0,0,0,0
2024-09-20 0:50,0,0,0,0,0,0,0.81,4.24,1.83,8.3,0,0,0,0
2024-09-20 1:00,0,0,0,0,0,0,0.81,4.24,1.83,8.3,0,0,0,0
2024-09-20 1:10,0,0,0,0,0,0,0.81,4.24,1.83,8.3,0,0,0,0
2024-09-20 1:20,0,0,0,0,0,0,0.81,4.24,1.83,8.3,0,0,0,0
2024-09-20 1:30,0,0,0,0,0,0,0.81,4.24,1.83,8.3,0,0,0,0
2024-09-20 1:40,0,0,0,0,0,0,0.81,4.24,1.83,8.3,0,0,0,0
