time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2020-08-01 6:50,0,0,0,0,0,0,0.94,1.44,1.89,10.7,0,0,0,0
2020-08-01 7:00,0,0,0,0,0,0,0.94,1.44,1.89,10.7,0,0,0,0
2020-08-01 7:10,0,0,0,0,0,0,0.94,1.44,1.88,10.12,0,0,0,0
2020-08-01 7:20,0,0,0,0,0,0,0.94,1.44,1.88,10.12,0,0,0,0
2020-08-01 7:30,0,0,0,0,0,0,0.94,1.44,1.88,10.12,0,0,0,0
2020-08-01 7:40,0,0,0,0,0,0,0.94,1.44,1.87,9.55,0,0,0,0
2020-08-01 7:50,1,0,0,0,0,0,0.94,1.44,1.87,9.55,0.161,0,0.161,0
2020-08-01 8:00,0,0,0,0,0,0,0.94,1.44,1.87,9.55,0,0,0.161,0
2020-08-01 8:10,0,0,1,0,0,0,0.94,1.44,1.88,10.12,0.016,0,0.177,0
2020-08-01 8:20,0,0,0,0,0,0,0.94,1.44,1.88,10.12,0,0,0.177,0
2020-08-01 8:30,0,0,0,0,0,0,0.94,1.44,1.87,9.55,0,0,0.177,0
2020-08-01 8:40,0,0,0,0,0,0,0.94,1.44,1.88,10.12,0,0,0.177,0
2020-08-01 8:50,0,0,0,0,0,0,0.94,1.44,1.88,10.12,0,0,0.177,0
2020-08-01 9:00,0,0,0,0,0,0,0.94,1.44,1.88,10.12,0,0,0.177,0
2020-08-01 9:10,0,0,0,0,0,0,0.94,1.44,1.88,10.12,0,0,0.177,0
2020-08-01 9:20,0,0,0,0,0,0,0.94,1.44,1.88,10.12,0,0,0.177,0
2020-08-01 9:30,0,0,0,0,0,0,0.94,1.44,1.88,10.12,0,0,0.177,0
2020-08-01 9:40,0,0,0,0,0,0,0.94,1.44,1.88,10.12,0,0,0.177,0
2020-08-01 9:50,0,0,0,0,0,0,0.94,1.44,1.89,10.7,0,0,0.177,0
