time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2018-05-17 19:50,2,2,3,1,7,1,1.17,6.74,2.17,31.02,2.316,3.706,2.316,3.706
2018-05-17 20:00,0,2,2,0,1,1,1.2,7.87,2.17,32.07,1.154,0.512,3.47,4.218
2018-05-17 20:10,1,0,1,2,1,0,1.22,8.7,2.17,34.22,0.45,1.427,3.92,5.645
2018-05-17 20:20,0,1,0,0,0,1,1.25,10.06,2.17,35.32,0.624,0.061,4.544,5.706
2018-05-17 20:30,1,2,3,1,1,3,1.28,11.55,2.18,38.75,1.907,1.122,6.451,6.828
2018-05-17 20:40,3,3,1,5,3,4,1.33,14.26,2.2,46.11,3.367,4.037,9.818,10.865
2018-05-17 20:50,3,6,6,4,2,3,1.38,17.27,2.24,55.61,4.116,3.037,13.934,13.902
2018-05-17 21:00,4,4,4,1,4,3,1.41,19.26,2.3,67.95,3.527,2.475,17.461,16.377
2018-05-17 21:10,5,6,4,2,1,2,1.43,20.66,2.39,79.83,3.882,1.549,21.343,17.926
2018-05-17 21:20,2,2,2,4,2,2,1.45,22.12,2.67,96.6,2.148,2.976,23.491,20.902
2018-05-17 21:30,3,4,3,4,6,5,1.49,25.23,2.85,115.08,4.324,4.963,27.815,25.865
2018-05-17 21:40,6,7,6,2,1,2,1.56,31.32,3,142.39,4.448,1.549,32.263,27.414
2018-05-17 21:50,1,3,4,0,1,0,1.64,39.32,3.18,166.46,1.469,0.451,33.732,27.865
2018-05-17 22:00,2,1,1,2,1,2,1.68,43.76,3.31,185.42,1.486,1.549,35.218,29.414
2018-05-17 22:10,3,4,2,11,6,8,1.75,52.26,3.4,209.51,5.579,8.562,40.797,37.976
2018-05-17 22:20,8,13,7,1,7,4,1.86,64.95,3.56,246.28,8.202,3.889,48.999,41.865
2018-05-17 22:30,3,3,6,0,1,1,1.96,75.59,3.7,280.04,2.074,0.512,51.073,42.377
2018-05-17 22:40,1,1,1,0,1,0,2.01,81.19,3.87,322.94,0.675,0.451,51.748,42.828
2018-05-17 22:50,1,1,1,0,0,1,2.05,85.81,4,351.77,0.801,0.061,52.549,42.889
2018-05-17 23:00,1,1,0,0,0,0,2.09,90.54,4.08,378.69,0.534,0,53.083,42.889
2018-05-17 23:10,0,0,1,1,0,0,2.11,92.95,4.13,389.65,0.09,0.488,53.173,43.377
2018-05-17 23:20,0,1,0,0,1,1,2.11,92.95,4.16,392.4,0.749,0.512,53.922,43.889
2018-05-17 23:30,0,1,1,1,0,0,2.04,84.64,4.13,389.65,0.463,0.488,54.385,44.377
2018-05-17 23:40,1,1,1,0,1,1,1.96,75.59,4.1,384.16,0.926,0.512,55.311,44.889
2018-05-17 23:50,0,0,0,0,0,0,1.89,68.06,4.06,362.46,0,0,55.311,44.889
2018-05-18 0:00,0,0,0,0,0,0,1.83,61.9,3.99,343.83,0,0,55.311,44.889
2018-05-18 0:10,0,0,0,0,0,0,1.79,57.56,3.91,330.72,0,0,55.311,44.889
2018-05-18 0:20,0,0,0,0,0,0,1.74,50.99,3.83,315.22,0,0,55.311,44.889
2018-05-18 0:30,0,0,0,0,0,0,1.7,46.1,3.76,292.44,0,0,55.311,44.889
2018-05-18 0:40,0,0,0,0,0,0,1.67,42.63,3.68,270.24,0,0,55.311,44.889
2018-05-18 0:50,0,0,0,0,0,0,1.64,39.32,3.61,255.77,0,0,55.311,44.889
2018-05-18 1:00,0,0,0,0,0,0,1.61,36.19,3.51,241.57,0,0,55.311,44.889
2018-05-18 1:10,0,0,0,0,0,0,1.58,33.22,3.42,223.07,0,0,55.311,44.889
2018-05-18 1:20,0,0,0,0,0,0,1.56,31.32,3.34,207.28,0,0,55.311,44.889
2018-05-18 1:30,0,0,0,0,0,0,1.54,29.5,3.27,191.89,0,0,55.311,44.889
2018-05-18 1:40,0,0,0,0,0,0,1.52,27.74,3.21,179.02,0,0,55.311,44.889
2018-05-18 1:50,0,0,0,1,0,1,1.5,26.05,3.15,168.53,0.325,0.549,55.636,45.438
2018-05-18 2:00,1,0,1,0,1,1,1.49,25.23,3.08,158.25,0.553,0.512,56.189,45.95
2018-05-18 2:10,0,2,2,1,1,0,1.47,23.65,3.02,149.71,0.977,0.939,57.166,46.889
2018-05-18 2:20,0,0,1,0,0,0,1.46,22.87,2.98,140,0.016,0,57.182,46.889
2018-05-18 2:30,0,1,0,0,1,0,1.45,22.12,2.92,132.95,0.498,0.451,57.68,47.34
2018-05-18 2:40,0,0,0,1,0,1,1.44,21.38,2.87,126.09,0.325,0.549,58.005,47.889
2018-05-18 2:50,0,0,1,0,0,0,1.44,21.38,2.83,119.42,0.016,0,58.021,47.889
2018-05-18 3:00,1,0,0,0,1,0,1.44,21.38,2.81,115.08,0.286,0.451,58.307,48.34
2018-05-18 3:10,0,0,1,0,0,0,1.44,21.38,2.8,110.83,0.016,0,58.323,48.34
2018-05-18 3:20,0,1,1,0,0,1,1.44,21.38,2.79,108.73,0.64,0.061,58.963,48.401
2018-05-18 3:30,0,0,0,0,0,0,1.44,21.38,2.79,106.66,0,0,58.963,48.401
2018-05-18 3:40,0,0,0,0,1,0,1.44,21.38,2.78,102.57,0.125,0.451,59.088,48.852
2018-05-18 3:50,0,0,0,0,0,0,1.44,21.38,2.78,100.56,0,0,59.088,48.852
2018-05-18 4:00,0,0,0,0,0,1,1.44,21.38,2.77,98.57,0.251,0.061,59.339,48.913
2018-05-18 4:10,0,0,0,0,0,0,1.44,21.38,2.77,96.6,0,0,59.339,48.913
2018-05-18 4:20,0,1,0,0,0,0,1.44,21.38,2.77,96.6,0.373,0,59.712,48.913
2018-05-18 4:30,0,0,0,0,0,0,1.44,21.38,2.77,94.66,0,0,59.712,48.913
2018-05-18 4:40,0,0,0,0,0,0,1.43,20.66,2.76,94.66,0,0,59.712,48.913
2018-05-18 4:50,0,0,0,0,0,0,1.42,19.95,2.76,92.73,0,0,59.712,48.913
2018-05-18 5:00,0,0,0,0,0,0,1.42,19.95,2.76,90.82,0,0,59.712,48.913
2018-05-18 5:10,0,0,0,0,0,0,1.41,19.26,2.76,90.82,0,0,59.712,48.913
2018-05-18 5:20,0,0,0,1,1,1,1.41,19.26,2.76,90.82,0.45,1,60.162,49.913
