time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2023-11-06 1:50,0,0,0,0,0,0,0.85,5.63,1.91,15.22,0,0,0,0
2023-11-06 2:00,0,0,0,1,0,1,0.85,5.63,1.92,15.22,0.325,0.549,0.325,0.549
2023-11-06 2:10,0,1,1,1,1,0,0.85,5.63,1.92,15.22,0.588,0.939,0.913,1.488
2023-11-06 2:20,1,0,0,0,1,1,0.86,5.94,1.93,15.22,0.537,0.512,1.45,2
2023-11-06 2:30,1,1,1,1,0,1,0.88,6.57,1.93,15.9,0.875,0.549,2.325,2.549
2023-11-06 2:40,1,1,1,2,1,2,0.89,6.89,1.94,15.9,1.325,1.549,3.65,4.098
2023-11-06 2:50,1,1,1,2,2,3,0.9,7.22,1.94,16.58,1.701,2.061,5.351,6.159
2023-11-06 3:00,2,2,2,3,2,2,0.92,7.91,1.95,16.58,2.074,2.488,7.425,8.647
2023-11-06 3:10,1,2,1,4,1,3,0.95,8.98,1.95,18,2.097,2.586,9.522,11.233
2023-11-06 3:20,4,3,3,5,2,3,0.99,10.49,1.96,18.73,3.184,3.525,12.706,14.758
2023-11-06 3:30,5,3,3,3,3,11,1.03,12.11,1.98,21.78,5.33,3.488,18.036,18.246
2023-11-06 3:40,8,2,2,2,2,3,1.1,15.16,2.02,28.54,3.217,2.061,21.253,20.307
2023-11-06 3:50,1,2,2,3,6,3,1.22,21.03,2.07,39.27,2.664,4.353,23.917,24.66
2023-11-06 4:00,6,3,3,4,5,6,1.36,28.75,2.15,54.89,4.56,4.573,28.477,29.233
2023-11-06 4:10,3,4,4,2,2,3,1.49,36.87,2.31,73.17,3.19,2.061,31.667,31.294
2023-11-06 4:20,3,6,5,6,4,4,1.62,46.29,2.82,90.35,4.749,4.976,36.416,36.27
2023-11-06 4:30,1,3,5,4,4,2,1.78,59.76,2.95,108.14,2.658,3.878,39.074,40.148
2023-11-06 4:40,1,2,4,2,4,1,1.91,72.33,3.12,131.31,1.87,2.841,40.944,42.989
2023-11-06 4:50,0,1,1,1,4,0,1.98,79.73,3.26,155.25,0.963,2.292,41.907,45.281
2023-11-06 5:00,0,0,1,0,1,0,2.01,83.03,3.37,171.17,0.141,0.451,42.048,45.732
2023-11-06 5:10,0,0,0,0,0,0,2.05,87.58,3.46,188.01,0,0,42.048,45.732
2023-11-06 5:20,0,0,0,0,1,0,2.09,92.27,3.52,196.79,0.125,0.451,42.173,46.183
2023-11-06 5:30,0,0,0,0,0,0,2.09,92.27,3.55,203.52,0,0,42.173,46.183
2023-11-06 5:40,0,0,0,0,0,0,2.07,89.9,3.55,201.26,0,0,42.173,46.183
2023-11-06 5:50,0,0,0,0,0,0,1.99,80.82,3.53,196.79,0,0,42.173,46.183
2023-11-06 6:00,0,0,0,0,0,0,1.87,68.3,3.48,188.01,0,0,42.173,46.183
2023-11-06 6:10,0,0,0,0,0,0,1.76,57.96,3.42,177.38,0,0,42.173,46.183
2023-11-06 6:20,0,0,0,0,0,0,1.67,50.27,3.36,167.1,0,0,42.173,46.183
2023-11-06 6:30,0,0,0,0,0,0,1.59,44,3.3,157.19,0,0,42.173,46.183
2023-11-06 6:40,0,0,0,0,0,0,1.51,38.23,3.24,147.63,0,0,42.173,46.183
2023-11-06 6:50,0,0,0,0,0,1,1.45,34.24,3.16,134.84,0.251,0.061,42.424,46.244
2023-11-06 7:00,0,0,0,0,0,0,1.39,30.51,3.07,122.73,0,0,42.424,46.244
2023-11-06 7:10,0,0,0,1,0,0,1.35,28.18,2.98,112.88,0.074,0.488,42.498,46.732
2023-11-06 7:20,1,1,1,1,1,1,1.32,26.5,2.9,102,1,1,43.498,47.732
2023-11-06 7:30,1,1,1,2,1,1,1.3,25.37,2.82,90.35,1.074,1.488,44.572,49.22
2023-11-06 7:40,0,2,1,2,2,3,1.28,24.23,2.77,80.83,1.913,2.061,46.485,51.281
2023-11-06 7:50,2,1,3,1,2,1,1.26,23.11,2.74,74.42,1.318,1.451,47.803,52.732
2023-11-06 8:00,0,1,0,0,0,0,1.26,23.11,2.71,68.31,0.373,0,48.176,52.732
2023-11-06 8:10,0,0,0,1,0,1,1.26,23.11,2.61,63.65,0.325,0.549,48.501,53.281
