time,성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,궁내교_Ti
2020-08-02 20:50,0,0,0,1.38,17.27,0
2020-08-02 21:00,0,0,0,1.37,16.64,0
2020-08-02 21:10,0,0,0,1.37,16.64,0
2020-08-02 21:20,0,0,0,1.36,16.03,0
2020-08-02 21:30,0,0,0,1.36,16.03,0
2020-08-02 21:40,0,0,0,1.36,16.03,0
2020-08-02 21:50,0,0,0,1.36,16.03,0
2020-08-02 22:00,0,0,0,1.35,15.42,0
2020-08-02 22:10,0,0,0,1.35,15.42,0
2020-08-02 22:20,0,0,0,1.35,15.42,0
2020-08-02 22:30,0,0,0,1.34,14.84,0
2020-08-02 22:40,0,0,0,1.34,14.84,0
2020-08-02 22:50,0,0,0,1.34,14.84,0
2020-08-02 23:00,0,0,0,1.34,14.84,0
2020-08-02 23:10,0,0,0,1.34,14.84,0
2020-08-02 23:20,0,0,0,1.34,14.84,0
2020-08-02 23:30,0,0,0,1.34,14.84,0
2020-08-02 23:40,0,0,0,1.34,14.84,0
2020-08-02 23:50,0,0,0,1.33,14.26,0
2020-08-03 0:00,0,0,0,1.33,14.26,0
2020-08-03 0:10,0,0,0,1.33,14.26,0
2020-08-03 0:20,0,0,0,1.33,14.26,0
2020-08-03 0:30,0,0,0,1.33,14.26,0
2020-08-03 0:40,0,0,0,1.32,13.7,0
2020-08-03 0:50,0,0,0,1.32,13.7,0
2020-08-03 1:00,0,0,0,1.32,13.7,0
2020-08-03 1:10,0,0,0,1.32,13.7,0
2020-08-03 1:20,0,0,0,1.32,13.7,0
2020-08-03 1:30,0,0,0,1.32,13.7,0
2020-08-03 1:40,0,0,0,1.32,13.7,0
2020-08-03 1:50,0,0,0,1.31,13.16,0
2020-08-03 2:00,0,0,0,1.31,13.16,0
2020-08-03 2:10,0,0,0,1.31,13.16,0
2020-08-03 2:20,0,0,0,1.3,12.63,0
2020-08-03 2:30,0,0,0,1.3,12.63,0
2020-08-03 2:40,0,0,0,1.3,12.63,0
2020-08-03 2:50,0,0,0,1.3,12.63,0
2020-08-03 3:00,0,0,0,1.3,12.63,0
2020-08-03 3:10,0,0,0,1.3,12.63,0
2020-08-03 3:20,1,0,1,1.29,12.08,0.549
2020-08-03 3:30,0,1,0,1.29,12.08,0.451
2020-08-03 3:40,1,0,3,1.29,12.08,0.671
2020-08-03 3:50,5,1,11,1.29,12.08,3.562
2020-08-03 4:00,11,6,10,1.29,12.08,8.684
2020-08-03 4:10,3,10,6,1.33,14.26,6.34
2020-08-03 4:20,1,17,1,1.4,18.58,8.216
2020-08-03 4:30,1,14,1,1.47,23.65,6.863
2020-08-03 4:40,0,5,0,1.62,37.22,2.255
2020-08-03 4:50,1,2,0,1.92,71.24,1.39
2020-08-03 5:00,2,7,0,2.16,99.11,4.133
2020-08-03 5:10,2,5,0,2.3,117.34,3.231
2020-08-03 5:20,0,4,0,2.41,136.05,1.804
2020-08-03 5:30,1,1,0,2.43,139.62,0.939
2020-08-03 5:40,0,0,0,2.44,141.42,0
2020-08-03 5:50,1,1,0,2.45,143.23,0.939
2020-08-03 6:00,3,1,6,2.45,143.23,2.281
2020-08-03 6:10,5,1,4,2.41,136.05,3.135
2020-08-03 6:20,0,3,0,2.34,123.97,1.353
2020-08-03 6:30,0,0,1,2.28,114.65,0.061
2020-08-03 6:40,0,0,0,2.21,105.46,0
2020-08-03 6:50,0,0,0,2.14,96.63,0
2020-08-03 7:00,0,0,0,2.11,92.95,0
2020-08-03 7:10,0,1,0,2.05,85.81,0.451
2020-08-03 7:20,0,0,0,1.98,77.81,0
2020-08-03 7:30,0,0,0,1.93,72.32,0
2020-08-03 7:40,0,0,0,1.89,68.06,0
2020-08-03 7:50,0,0,0,1.86,64.95,0
2020-08-03 8:00,0,0,0,1.83,61.9,0
2020-08-03 8:10,0,0,0,1.8,58.93,0
2020-08-03 8:20,0,0,0,1.77,54.87,0
2020-08-03 8:30,0,0,0,1.74,50.99,0
2020-08-03 8:40,0,0,0,1.72,48.5,0
2020-08-03 8:50,0,0,0,1.69,44.92,0
2020-08-03 9:00,0,0,0,1.67,42.63,0
2020-08-03 9:10,0,0,0,1.65,40.41,0
2020-08-03 9:20,0,0,0,1.64,39.32,0
2020-08-03 9:30,0,0,0,1.62,37.22,0
2020-08-03 9:40,1,0,0,1.61,36.19,0.488
2020-08-03 9:50,3,0,1,1.59,34.19,1.525
2020-08-03 10:00,0,0,0,1.59,34.19,0
2020-08-03 10:10,0,1,0,1.59,34.19,0.451
2020-08-03 10:20,0,0,0,1.58,33.22,0
2020-08-03 10:30,0,0,0,1.57,32.26,0
2020-08-03 10:40,0,0,0,1.57,32.26,0
2020-08-03 10:50,0,0,0,1.56,31.32,0
2020-08-03 11:00,0,0,0,1.56,31.32,0
2020-08-03 11:10,0,0,0,1.55,30.4,0
2020-08-03 11:20,0,0,0,1.54,29.5,0
2020-08-03 11:30,0,0,0,1.53,28.61,0
2020-08-03 11:40,0,0,0,1.53,28.61,0
2020-08-03 11:50,0,0,0,1.52,27.74,0
2020-08-03 12:00,0,0,0,1.51,26.89,0
2020-08-03 12:10,0,0,0,1.5,26.05,0
2020-08-03 12:20,0,1,0,1.5,26.05,0.451
2020-08-03 12:30,0,0,0,1.49,25.23,0
2020-08-03 12:40,0,0,0,1.49,25.23,0
2020-08-03 12:50,0,0,0,1.49,25.23,0
2020-08-03 13:00,0,0,0,1.49,25.23,0
2020-08-03 13:10,0,0,0,1.48,24.43,0
2020-08-03 13:20,0,0,0,1.48,24.43,0
2020-08-03 13:30,0,0,0,1.48,24.43,0
2020-08-03 13:40,0,0,0,1.47,23.65,0
2020-08-03 13:50,0,0,0,1.47,23.65,0
2020-08-03 14:00,0,0,0,1.46,22.87,0
2020-08-03 14:10,0,0,0,1.46,22.87,0
2020-08-03 14:20,0,0,0,1.45,22.12,0
2020-08-03 14:30,0,0,0,1.45,22.12,0
2020-08-03 14:40,0,0,0,1.44,21.38,0
2020-08-03 14:50,0,0,0,1.43,20.66,0
2020-08-03 15:00,0,0,0,1.43,20.66,0
2020-08-03 15:10,1,0,0,1.42,19.95,0.488
2020-08-03 15:20,0,0,1,1.42,19.95,0.061
2020-08-03 15:30,0,1,1,1.42,19.95,0.512
2020-08-03 15:40,1,0,0,1.41,19.26,0.488
2020-08-03 15:50,1,1,0,1.41,19.26,0.939
2020-08-03 16:00,3,2,1,1.41,19.26,2.427
2020-08-03 16:10,0,1,1,1.41,19.26,0.512
2020-08-03 16:20,0,0,0,1.43,20.66,0
2020-08-03 16:30,0,0,0,1.44,21.38,0
2020-08-03 16:40,0,0,0,1.45,22.12,0
2020-08-03 16:50,0,0,0,1.45,22.12,0
2020-08-03 17:00,0,0,0,1.45,22.12,0
2020-08-03 17:10,0,0,0,1.45,22.12,0
2020-08-03 17:20,0,0,0,1.45,22.12,0
2020-08-03 17:30,0,0,0,1.45,22.12,0
2020-08-03 17:40,0,0,0,1.45,22.12,0
2020-08-03 17:50,0,0,0,1.44,21.38,0
2020-08-03 18:00,0,0,0,1.43,20.66,0
2020-08-03 18:10,0,0,0,1.42,19.95,0
2020-08-03 18:20,0,0,0,1.41,19.26,0
2020-08-03 18:30,0,0,0,1.4,18.58,0
2020-08-03 18:40,3,1,2,1.4,18.58,2.037
2020-08-03 18:50,0,1,0,1.4,18.58,0.451
2020-08-03 19:00,1,0,1,1.4,18.58,0.549
2020-08-03 19:10,1,0,0,1.4,18.58,0.488
