time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2025-07-15 22:30,0,0,0,0,0,0,0.78,3.46,1.83,8.88,0,0,0,0
2025-07-15 22:40,0,0,0,0,0,0,0.78,3.46,1.83,8.88,0,0,0,0
2025-07-15 22:50,0,0,0,0,0,0,0.78,3.46,1.83,8.88,0,0,0,0
2025-07-15 23:00,0,0,0,0,0,0,0.78,3.46,1.83,8.88,0,0,0,0
2025-07-15 23:10,0,0,0,0,0,0,0.78,3.46,1.83,8.88,0,0,0,0
2025-07-15 23:20,0,0,0,0,0,0,0.78,3.46,1.83,8.88,0,0,0,0
2025-07-15 23:30,0,0,0,0,0,0,0.78,3.46,1.83,8.88,0,0,0,0
2025-07-15 23:40,0,0,0,0,0,0,0.78,3.46,1.83,8.88,0,0,0,0
2025-07-15 23:50,0,0,0,0,0,0,0.78,3.46,1.83,8.88,0,0,0,0
2025-07-16 0:00,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 0:10,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 0:20,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 0:30,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 0:40,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 0:50,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 1:00,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 1:10,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 1:20,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 1:30,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 1:40,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 1:50,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 2:00,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 2:10,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 2:20,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 2:30,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 2:40,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 2:50,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 3:00,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 3:10,0,0,0,0,0,0,0.79,3.72,1.83,8.88,0,0,0,0
2025-07-16 3:20,0,0,0,0,0,0,0.79,3.72,1.82,8.44,0,0,0,0
2025-07-16 3:30,0,0,0,0,0,0,0.79,3.72,1.82,8.44,0,0,0,0
2025-07-16 3:40,0,0,0,0,0,0,0.79,3.72,1.82,8.44,0,0,0,0
2025-07-16 3:50,0,0,0,0,0,0,0.79,3.72,1.82,8.44,0,0,0,0
2025-07-16 4:00,0,0,0,0,0,0,0.79,3.72,1.82,8.44,0,0,0,0
2025-07-16 4:10,0,0,0,0,0,0,0.79,3.72,1.82,8.44,0,0,0,0
2025-07-16 4:20,0,0,0,0,0,0,0.78,3.46,1.82,8.44,0,0,0,0
2025-07-16 4:30,0,0,0,0,0,2,0.78,3.46,1.81,8.01,0.502,0.122,0.502,0.122
2025-07-16 4:40,0,0,0,0,0,0,0.78,3.46,1.81,8.01,0,0,0.502,0.122
2025-07-16 4:50,0,0,0,0,0,0,0.78,3.46,1.81,8.01,0,0,0.502,0.122
2025-07-16 5:00,0,0,0,0,0,0,0.77,3.22,1.81,8.01,0,0,0.502,0.122
2025-07-16 5:10,0,0,0,0,0,0,0.77,3.22,1.81,8.01,0,0,0.502,0.122
2025-07-16 5:20,0,0,0,0,0,0,0.77,3.22,1.81,8.01,0,0,0.502,0.122
2025-07-16 5:30,0,0,0,0,0,0,0.77,3.22,1.81,8.01,0,0,0.502,0.122
2025-07-16 5:40,0,0,0,0,0,0,0.76,2.98,1.81,8.01,0,0,0.502,0.122
2025-07-16 5:50,0,0,0,0,0,0,0.76,2.98,1.81,8.01,0,0,0.502,0.122
2025-07-16 6:00,0,0,0,0,0,0,0.76,2.98,1.8,7.59,0,0,0.502,0.122
2025-07-16 6:10,0,0,0,0,0,0,0.75,2.75,1.8,7.59,0,0,0.502,0.122
2025-07-16 6:20,0,0,0,0,0,0,0.75,2.75,1.8,7.59,0,0,0.502,0.122
2025-07-16 6:30,0,0,0,0,0,0,0.75,2.75,1.8,7.59,0,0,0.502,0.122
2025-07-16 6:40,0,0,0,0,0,0,0.75,2.75,1.8,7.59,0,0,0.502,0.122
2025-07-16 6:50,0,0,0,0,0,0,0.75,2.75,1.8,7.59,0,0,0.502,0.122
2025-07-16 7:00,0,0,0,0,0,0,0.74,2.53,1.8,7.59,0,0,0.502,0.122
2025-07-16 7:10,0,0,0,0,0,0,0.74,2.53,1.8,7.59,0,0,0.502,0.122
2025-07-16 7:20,0,0,0,0,0,0,0.74,2.53,1.8,7.59,0,0,0.502,0.122
2025-07-16 7:30,0,0,0,0,0,0,0.74,2.53,1.8,7.59,0,0,0.502,0.122
2025-07-16 7:40,0,0,0,0,0,0,0.74,2.53,1.8,7.59,0,0,0.502,0.122
2025-07-16 7:50,0,0,0,0,0,0,0.74,2.53,1.8,7.59,0,0,0.502,0.122
2025-07-16 8:00,0,0,0,0,0,0,0.74,2.53,1.79,7.18,0,0,0.502,0.122
2025-07-16 8:10,1,0,0,0,0,0,0.74,2.53,1.79,7.18,0.161,0,0.663,0.122
2025-07-16 8:20,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 8:30,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 8:40,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 8:50,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 9:00,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 9:10,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 9:20,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 9:30,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 9:40,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 9:50,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 10:00,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 10:10,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 10:20,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 10:30,0,0,0,0,0,0,0.73,2.31,1.79,7.18,0,0,0.663,0.122
2025-07-16 10:40,0,0,0,0,0,0,0.73,2.31,1.8,7.59,0,0,0.663,0.122
2025-07-16 10:50,0,0,0,0,0,0,0.73,2.31,1.8,7.59,0,0,0.663,0.122
2025-07-16 11:00,0,0,0,0,0,0,0.74,2.53,1.8,7.59,0,0,0.663,0.122
2025-07-16 11:10,0,0,0,0,0,0,0.74,2.53,1.8,7.59,0,0,0.663,0.122
2025-07-16 11:20,0,0,0,0,0,0,0.75,2.75,1.8,7.59,0,0,0.663,0.122
2025-07-16 11:30,0,0,0,0,0,0,0.75,2.75,1.8,7.59,0,0,0.663,0.122
2025-07-16 11:40,0,0,0,0,0,0,0.76,2.98,1.8,7.59,0,0,0.663,0.122
2025-07-16 11:50,0,0,0,0,0,0,0.77,3.22,1.8,7.59,0,0,0.663,0.122
2025-07-16 12:00,0,0,0,0,0,0,0.77,3.22,1.8,7.59,0,0,0.663,0.122
2025-07-16 12:10,0,0,0,0,0,0,0.78,3.46,1.8,7.59,0,0,0.663,0.122
2025-07-16 12:20,0,0,0,0,0,0,0.78,3.46,1.8,7.59,0,0,0.663,0.122
