time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),서울시(대곡교)_WL,성남시(궁내교)_WL,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2023-07-13 10:50,3,4,2,3,2,2,2.17,1,2.981,2.488,11.398,18.828
2023-07-13 11:00,5,5,3,5,1,3,2.18,1.53,3.966,3.074,15.364,21.902
2023-07-13 11:10,2,2,3,7,3,1,2.19,1.69,2.26,4.83,17.624,26.732
2023-07-13 11:20,2,4,2,1,2,2,2.22,1.84,2.672,1.512,20.296,28.244
2023-07-13 11:30,2,3,3,2,1,1,2.28,1.88,2.013,1.488,22.309,29.732
2023-07-13 11:40,0,1,1,4,1,3,2.88,1.88,1.563,2.586,23.872,32.318
2023-07-13 11:50,5,2,2,2,2,1,3.18,1.87,2.232,1.939,26.104,34.257
2023-07-13 12:00,1,3,4,1,2,0,3.37,1.89,1.668,1.39,27.772,35.647
2023-07-13 12:10,1,0,1,0,1,3,3.5,1.92,1.055,0.634,28.827,36.281
2023-07-13 12:20,4,2,0,0,0,2,3.58,1.94,1.892,0.122,30.719,36.403
2023-07-13 12:30,2,4,7,1,1,0,3.63,1.95,2.125,0.939,32.844,37.342
2023-07-13 12:40,1,0,0,1,0,1,3.64,1.95,0.486,0.549,33.33,37.891
2023-07-13 12:50,1,1,1,0,1,0,3.64,1.94,0.675,0.451,34.005,38.342
2023-07-13 13:00,0,1,1,0,0,0,3.63,1.9,0.389,0,34.394,38.342
2023-07-13 13:10,0,0,0,0,0,0,3.58,1.85,0,0,34.394,38.342
2023-07-13 13:20,0,0,1,0,1,0,3.53,1.8,0.141,0.451,34.535,38.793
2023-07-13 13:30,0,0,0,3,0,0,3.46,1.75,0.222,1.464,34.757,40.257
2023-07-13 13:40,0,0,0,1,0,1,3.38,1.71,0.325,0.549,35.082,40.806
2023-07-13 13:50,1,0,0,1,1,1,3.3,1.67,0.611,1,35.693,41.806
2023-07-13 14:00,0,1,1,3,1,3,3.22,1.64,1.489,2.098,37.182,43.904
2023-07-13 14:10,3,3,3,0,1,1,3.15,1.62,2.026,0.512,39.208,44.416
2023-07-13 14:20,1,1,2,1,1,1,3.1,1.61,1.016,1,40.224,45.416
2023-07-13 14:30,1,1,1,1,0,1,3.07,1.59,0.875,0.549,41.099,45.965
2023-07-13 14:40,1,1,1,1,1,1,3.05,1.58,1,1,42.099,46.965
2023-07-13 14:50,1,1,1,1,1,2,3.04,1.58,1.251,1.061,43.35,48.026
2023-07-13 15:00,1,1,1,2,1,4,3.04,1.58,1.827,1.671,45.177,49.697
2023-07-13 15:10,2,2,1,2,3,2,3.06,1.62,2.109,2.451,47.286,52.148
2023-07-13 15:20,3,3,3,1,0,0,3.08,1.69,1.724,0.488,49.01,52.636
2023-07-13 15:30,0,1,1,0,0,0,3.11,1.72,0.389,0,49.399,52.636
2023-07-13 15:40,1,0,0,0,0,1,3.14,1.74,0.412,0.061,49.811,52.697
2023-07-13 15:50,0,0,0,0,1,0,3.19,1.74,0.125,0.451,49.936,53.148
2023-07-13 16:00,0,0,0,0,0,0,3.23,1.74,0,0,49.936,53.148
2023-07-13 16:10,1,0,1,0,0,0,3.28,1.73,0.177,0,50.113,53.148
2023-07-13 16:20,0,0,0,0,0,0,3.29,1.73,0,0,50.113,53.148
2023-07-13 16:30,0,0,0,0,0,0,3.28,1.7,0,0,50.113,53.148
2023-07-13 16:40,0,0,0,0,0,0,3.24,1.66,0,0,50.113,53.148
2023-07-13 16:50,0,0,0,0,0,0,3.19,1.63,0,0,50.113,53.148
2023-07-13 17:00,0,0,0,1,0,0,3.12,1.59,0.074,0.488,50.187,53.636
2023-07-13 17:10,0,0,0,0,0,0,3.06,1.56,0,0,50.187,53.636
2023-07-13 17:20,0,0,0,0,0,1,3,1.54,0.251,0.061,50.438,53.697
2023-07-13 17:30,0,1,0,0,0,0,2.94,1.53,0.373,0,50.811,53.697
2023-07-13 17:40,0,0,1,0,0,0,2.89,1.51,0.016,0,50.827,53.697
2023-07-13 17:50,1,0,0,0,0,1,2.86,1.5,0.412,0.061,51.239,53.758
2023-07-13 18:00,0,1,0,1,0,1,2.82,1.49,0.698,0.549,51.937,54.307
2023-07-13 18:10,1,1,2,2,0,1,2.8,1.49,0.965,1.037,52.902,55.344
2023-07-13 18:20,0,1,0,1,2,1,2.79,1.48,0.948,1.451,53.85,56.795
2023-07-13 18:30,1,1,2,4,5,1,2.78,1.48,1.738,4.268,55.588,61.063
2023-07-13 18:40,2,3,1,1,2,0,2.77,1.51,1.781,1.39,57.369,62.453
2023-07-13 18:50,0,2,4,0,1,0,2.77,1.55,0.935,0.451,58.304,62.904
2023-07-13 19:00,0,0,0,0,0,0,2.78,1.57,0,0,58.304,62.904
2023-07-13 19:10,0,0,0,0,0,0,2.8,1.6,0,0,58.304,62.904
2023-07-13 19:20,0,0,0,0,0,0,2.83,1.66,0,0,58.304,62.904
2023-07-13 19:30,0,0,0,0,0,0,2.89,1.71,0,0,58.304,62.904
2023-07-13 19:40,0,0,0,0,0,0,2.97,1.72,0,0,58.304,62.904
2023-07-13 19:50,0,0,0,0,0,0,3.01,1.72,0,0,58.304,62.904
2023-07-13 20:00,0,0,0,0,0,0,3.01,1.7,0,0,58.304,62.904
2023-07-13 20:10,0,0,0,0,0,0,2.98,1.67,0,0,58.304,62.904
2023-07-13 20:20,0,0,0,0,0,0,2.95,1.63,0,0,58.304,62.904
2023-07-13 20:30,0,0,0,0,0,0,2.92,1.6,0,0,58.304,62.904
2023-07-13 20:40,0,0,1,1,1,1,2.9,1.57,0.466,1,58.77,63.904
2023-07-13 20:50,1,1,0,2,0,0,2.88,1.55,0.682,0.976,59.452,64.88
2023-07-13 21:00,2,1,1,0,0,1,2.86,1.53,0.962,0.061,60.414,64.941
2023-07-13 21:10,1,1,1,0,1,1,2.85,1.52,0.926,0.512,61.34,65.453
2023-07-13 21:20,0,0,1,1,0,0,2.84,1.51,0.09,0.488,61.43,65.941
2023-07-13 21:30,1,0,0,1,0,1,2.83,1.51,0.486,0.549,61.916,66.49
2023-07-13 21:40,0,1,1,1,1,1,2.82,1.5,0.839,1,62.755,67.49
2023-07-13 21:50,2,1,1,3,2,4,2.81,1.5,2.187,2.61,64.942,70.1
2023-07-13 22:00,2,2,1,1,1,0,2.81,1.5,1.283,0.939,66.225,71.039
2023-07-13 22:10,1,0,1,0,0,0,2.81,1.52,0.177,0,66.402,71.039
2023-07-13 22:20,0,0,0,0,0,0,2.83,1.53,0,0,66.402,71.039
2023-07-13 22:30,0,0,0,0,0,0,2.85,1.54,0,0,66.402,71.039
2023-07-13 22:40,0,0,0,0,0,0,2.88,1.56,0,0,66.402,71.039
2023-07-13 22:50,0,0,0,0,0,0,2.89,1.57,0,0,66.402,71.039
2023-07-13 23:00,0,0,0,1,1,0,2.89,1.58,0.199,0.939,66.601,71.978
2023-07-13 23:10,1,1,1,0,0,0,2.89,1.59,0.55,0,67.151,71.978
2023-07-13 23:20,0,0,0,0,0,1,2.89,1.59,0.251,0.061,67.402,72.039
2023-07-13 23:30,0,0,0,0,0,0,2.87,1.58,0,0,67.402,72.039
2023-07-13 23:40,0,1,0,0,1,0,2.86,1.57,0.498,0.451,67.9,72.49
2023-07-13 23:50,0,0,1,0,0,1,2.84,1.56,0.267,0.061,68.167,72.551
2023-07-14 0:00,1,1,0,3,0,3,2.82,1.55,1.509,1.647,69.676,74.198
2023-07-14 0:10,4,2,3,1,1,2,2.82,1.55,2.139,1.061,71.815,75.259
2023-07-14 0:20,3,1,2,5,2,5,2.83,1.55,2.763,3.647,74.578,78.906
2023-07-14 0:30,4,3,3,5,5,5,2.86,1.56,4.061,5,78.639,83.906
2023-07-14 0:40,6,5,6,3,3,3,2.93,1.62,4.277,3,82.916,86.906
2023-07-14 0:50,2,3,4,2,2,2,3.08,1.68,2.405,2,85.321,88.906
2023-07-14 1:00,1,1,2,3,2,2,3.26,1.74,1.54,2.488,86.861,91.394
2023-07-14 1:10,1,1,0,2,2,2,3.44,1.82,1.434,2,88.295,93.394
2023-07-14 1:20,2,0,1,3,2,2,3.59,1.93,1.312,2.488,89.607,95.882
2023-07-14 1:30,0,1,1,1,1,3,3.71,2.05,1.341,1.122,90.948,97.004
2023-07-14 1:40,1,1,1,2,1,3,3.77,2.13,1.576,1.61,92.524,98.614
2023-07-14 1:50,2,1,1,3,2,2,3.79,2.16,1.685,2.488,94.209,101.102
2023-07-14 2:00,2,1,1,4,3,2,3.8,2.19,1.884,3.427,96.093,104.529
2023-07-14 2:10,1,1,1,3,1,1,3.82,2.22,1.148,1.976,97.241,106.505
2023-07-14 2:20,0,1,0,3,3,2,3.85,2.23,1.472,2.939,98.713,109.444
2023-07-14 2:30,1,1,2,1,2,3,3.88,2.24,1.643,1.573,100.356,111.017
2023-07-14 2:40,2,1,1,4,3,3,3.92,2.25,2.135,3.488,102.491,114.505
2023-07-14 2:50,3,1,2,4,3,5,3.97,2.26,2.814,3.61,105.305,118.115
2023-07-14 3:00,2,3,4,5,5,5,4.01,2.29,3.755,5,109.06,123.115
2023-07-14 3:10,1,1,1,6,5,3,4.07,2.33,2.372,5.366,111.432,128.481
2023-07-14 3:20,1,1,1,4,5,2,4.14,2.43,1.973,4.329,113.405,132.81
2023-07-14 3:30,3,2,3,1,2,3,4.22,2.52,2.354,1.573,115.759,134.383
2023-07-14 3:40,1,1,2,5,2,7,4.3,2.59,2.943,3.769,118.702,138.152
2023-07-14 3:50,5,5,3,3,6,4,4.39,2.69,4.694,4.414,123.396,142.566
2023-07-14 4:00,4,5,6,5,4,1,4.5,2.79,3.726,4.305,127.122,146.871
2023-07-14 4:10,1,2,3,1,5,1,4.63,2.85,1.905,2.804,129.027,149.675
2023-07-14 4:20,1,2,2,0,1,0,4.75,2.9,1.064,0.451,130.091,150.126
2023-07-14 4:30,1,2,3,1,1,1,4.86,2.9,1.405,1,131.496,151.126
2023-07-14 4:40,0,1,0,0,0,1,4.94,2.92,0.624,0.061,132.12,151.187
2023-07-14 4:50,0,0,0,0,0,0,5,2.78,0,0,132.12,151.187
2023-07-14 5:00,0,1,1,0,0,1,5.06,2.73,0.64,0.061,132.76,151.248
2023-07-14 5:10,0,1,0,0,0,0,5.09,2.65,0.373,0,133.133,151.248
2023-07-14 5:20,0,0,0,0,1,0,5.1,2.56,0.125,0.451,133.258,151.699
2023-07-14 5:30,0,0,0,0,0,0,5.1,2.47,0,0,133.258,151.699
2023-07-14 5:40,0,0,0,0,0,0,5.07,2.39,0,0,133.258,151.699
2023-07-14 5:50,0,0,0,1,0,0,5.03,2.31,0.074,0.488,133.332,152.187
2023-07-14 6:00,0,0,0,0,1,0,4.96,2.24,0.125,0.451,133.457,152.638
2023-07-14 6:10,0,0,0,0,0,0,4.87,2.19,0,0,133.457,152.638
2023-07-14 6:20,0,0,0,0,0,1,4.77,2.14,0.251,0.061,133.708,152.699
2023-07-14 6:30,0,0,0,0,0,0,4.64,2.12,0,0,133.708,152.699
2023-07-14 6:40,0,0,0,1,0,1,4.47,2.1,0.325,0.549,134.033,153.248
2023-07-14 6:50,1,1,1,0,1,0,4.32,2.06,0.675,0.451,134.708,153.699
2023-07-14 7:00,0,0,1,0,0,0,4.16,2.03,0.016,0,134.724,153.699
2023-07-14 7:10,0,0,0,0,0,0,4.02,2,0,0,134.724,153.699
2023-07-14 7:20,0,0,0,0,0,0,3.9,1.98,0,0,134.724,153.699
2023-07-14 7:30,0,0,0,0,0,0,3.78,1.96,0,0,134.724,153.699
2023-07-14 7:40,0,0,0,0,0,0,3.68,1.93,0,0,134.724,153.699
2023-07-14 7:50,0,0,0,0,0,1,3.6,1.91,0.251,0.061,134.975,153.76
2023-07-14 8:00,0,0,0,0,0,0,3.54,1.9,0,0,134.975,153.76
2023-07-14 8:10,0,0,0,0,0,0,3.48,1.88,0,0,134.975,153.76
2023-07-14 8:20,0,0,0,0,0,0,3.43,1.87,0,0,134.975,153.76
2023-07-14 8:30,0,0,0,0,0,0,3.4,1.85,0,0,134.975,153.76
2023-07-14 8:40,0,0,0,0,0,0,3.36,1.83,0,0,134.975,153.76
2023-07-14 8:50,0,0,0,0,0,0,3.33,1.82,0,0,134.975,153.76
2023-07-14 9:00,0,0,0,0,0,0,3.3,1.8,0,0,134.975,153.76
2023-07-14 9:10,0,0,0,0,0,0,3.27,1.79,0,0,134.975,153.76
2023-07-14 9:20,0,0,0,0,0,0,3.25,1.78,0,0,134.975,153.76
2023-07-14 9:30,0,0,0,0,0,0,3.22,1.76,0,0,134.975,153.76
2023-07-14 9:40,0,0,0,1,0,0,3.2,1.75,0.074,0.488,135.049,154.248
2023-07-14 9:50,0,0,0,0,0,0,3.18,1.74,0,0,135.049,154.248
2023-07-14 10:00,0,0,1,0,0,1,3.16,1.73,0.267,0.061,135.316,154.309
2023-07-14 10:10,0,0,0,0,0,0,3.14,1.71,0,0,135.316,154.309
2023-07-14 10:20,0,0,0,0,1,0,3.12,1.7,0.125,0.451,135.441,154.76
2023-07-14 10:30,0,0,0,1,0,0,3.1,1.69,0.074,0.488,135.515,155.248
2023-07-14 10:40,0,0,0,0,0,0,3.09,1.68,0,0,135.515,155.248
2023-07-14 10:50,0,0,0,0,0,0,3.07,1.67,0,0,135.515,155.248
2023-07-14 11:00,1,0,1,0,0,0,3.06,1.66,0.177,0,135.692,155.248
2023-07-14 11:10,0,0,0,0,0,0,3.04,1.66,0,0,135.692,155.248
2023-07-14 11:20,1,1,0,1,0,2,3.03,1.65,1.11,0.61,136.802,155.858
2023-07-14 11:30,1,2,3,0,0,0,3.02,1.64,0.955,0,137.757,155.858
2023-07-14 11:40,1,2,1,1,2,1,3.01,1.63,1.498,1.451,139.255,157.309
2023-07-14 11:50,0,0,1,0,1,0,3.02,1.62,0.141,0.451,139.396,157.76
2023-07-14 12:00,0,1,0,0,0,1,3.04,1.61,0.624,0.061,140.02,157.821
2023-07-14 12:10,0,0,0,0,1,0,3.06,1.61,0.125,0.451,140.145,158.272
2023-07-14 12:20,0,0,0,0,0,0,3.07,1.61,0,0,140.145,158.272
2023-07-14 12:30,1,0,1,1,3,2,3.09,1.61,1.128,1.963,141.273,160.235
2023-07-14 12:40,4,1,2,2,1,3,3.1,1.62,2.075,1.61,143.348,161.845
2023-07-14 12:50,1,4,5,1,1,1,3.1,1.66,2.183,1,145.531,162.845
2023-07-14 13:00,0,0,0,1,0,0,3.1,1.71,0.074,0.488,145.605,163.333
2023-07-14 13:10,0,0,0,3,3,3,3.12,1.76,1.35,3,146.955,166.333
2023-07-14 13:20,1,2,0,2,2,3,3.15,1.79,2.058,2.061,149.013,168.394
2023-07-14 13:30,1,1,3,1,0,0,3.2,1.83,0.656,0.488,149.669,168.882
2023-07-14 13:40,0,0,0,0,1,0,3.24,1.85,0.125,0.451,149.794,169.333
2023-07-14 13:50,0,0,0,1,0,0,3.29,1.89,0.074,0.488,149.868,169.821
2023-07-14 14:00,0,1,1,0,0,1,3.36,1.91,0.64,0.061,150.508,169.882
2023-07-14 14:10,0,0,0,0,1,0,3.43,1.92,0.125,0.451,150.633,170.333
2023-07-14 14:20,0,0,0,1,0,0,3.47,1.93,0.074,0.488,150.707,170.821
2023-07-14 14:30,0,0,0,1,0,1,3.48,1.92,0.325,0.549,151.032,171.37
2023-07-14 14:40,1,1,1,2,1,1,3.47,1.89,1.074,1.488,152.106,172.858
2023-07-14 14:50,0,0,1,1,1,1,3.45,1.87,0.466,1,152.572,173.858
2023-07-14 15:00,0,1,0,1,0,1,3.43,1.86,0.698,0.549,153.27,174.407
2023-07-14 15:10,0,1,0,0,0,0,3.4,1.83,0.373,0,153.643,174.407
2023-07-14 15:20,0,0,1,0,0,0,3.38,1.81,0.016,0,153.659,174.407
2023-07-14 15:30,0,0,0,1,1,1,3.36,1.79,0.45,1,154.109,175.407
2023-07-14 15:40,0,0,0,0,0,0,3.35,1.77,0,0,154.109,175.407
2023-07-14 15:50,1,0,1,0,1,0,3.34,1.76,0.302,0.451,154.411,175.858
2023-07-14 16:00,0,0,0,1,1,1,3.32,1.75,0.45,1,154.861,176.858
2023-07-14 16:10,0,0,0,0,1,1,3.3,1.74,0.376,0.512,155.237,177.37
2023-07-14 16:20,0,1,0,1,0,0,3.26,1.73,0.447,0.488,155.684,177.858
2023-07-14 16:30,0,0,0,0,0,0,3.23,1.73,0,0,155.684,177.858
2023-07-14 16:40,0,0,1,0,0,0,3.2,1.73,0.016,0,155.7,177.858
2023-07-14 16:50,1,0,0,0,0,0,3.17,1.73,0.161,0,155.861,177.858
2023-07-14 17:00,0,0,0,1,1,1,3.15,1.73,0.45,1,156.311,178.858
2023-07-14 17:10,0,0,0,0,0,0,3.12,1.73,0,0,156.311,178.858
2023-07-14 17:20,0,0,1,0,0,0,3.11,1.72,0.016,0,156.327,178.858
2023-07-14 17:30,0,0,0,0,0,0,3.09,1.71,0,0,156.327,178.858
2023-07-14 17:40,0,0,0,1,1,0,3.08,1.69,0.199,0.939,156.526,179.797
2023-07-14 17:50,0,0,0,0,0,0,3.07,1.68,0,0,156.526,179.797
2023-07-14 18:00,0,0,0,1,0,1,3.06,1.66,0.325,0.549,156.851,180.346
2023-07-14 18:10,0,1,2,1,1,1,3.05,1.65,0.855,1,157.706,181.346
2023-07-14 18:20,0,1,0,1,1,0,3.04,1.64,0.572,0.939,158.278,182.285
2023-07-14 18:30,1,0,0,1,1,0,3.02,1.64,0.36,0.939,158.638,183.224
2023-07-14 18:40,0,0,0,0,1,1,3.01,1.64,0.376,0.512,159.014,183.736
2023-07-14 18:50,0,0,0,0,0,0,3,1.64,0,0,159.014,183.736
2023-07-14 19:00,0,0,0,0,0,0,2.99,1.64,0,0,159.014,183.736
2023-07-14 19:10,0,0,0,0,0,0,2.98,1.65,0,0,159.014,183.736
2023-07-14 19:20,0,0,0,0,0,0,2.97,1.67,0,0,159.014,183.736
2023-07-14 19:30,0,0,1,1,0,0,2.96,1.69,0.09,0.488,159.104,184.224
2023-07-14 19:40,0,0,0,0,0,0,2.96,1.7,0,0,159.104,184.224
2023-07-14 19:50,0,0,0,0,1,0,2.96,1.7,0.125,0.451,159.229,184.675
2023-07-14 20:00,0,0,0,0,1,0,2.95,1.69,0.125,0.451,159.354,185.126
2023-07-14 20:10,0,0,0,0,0,0,2.95,1.67,0,0,159.354,185.126
2023-07-14 20:20,0,0,0,1,0,0,2.95,1.65,0.074,0.488,159.428,185.614
2023-07-14 20:30,0,0,0,1,0,0,2.95,1.63,0.074,0.488,159.502,186.102
2023-07-14 20:40,0,0,0,0,0,0,2.95,1.62,0,0,159.502,186.102
2023-07-14 20:50,0,0,0,0,0,0,2.95,1.61,0,0,159.502,186.102
2023-07-14 21:00,0,0,0,0,0,0,2.95,1.6,0,0,159.502,186.102
2023-07-14 21:10,1,0,1,0,0,0,2.94,1.6,0.177,0,159.679,186.102
2023-07-14 21:20,0,1,0,2,0,0,2.93,1.59,0.521,0.976,160.2,187.078
2023-07-14 21:30,0,0,1,1,0,0,2.91,1.58,0.09,0.488,160.29,187.566
2023-07-14 21:40,0,0,0,0,0,2,2.9,1.57,0.502,0.122,160.792,187.688
2023-07-14 21:50,0,0,0,0,0,0,2.89,1.57,0,0,160.792,187.688
2023-07-14 22:00,0,1,0,1,1,0,2.88,1.56,0.572,0.939,161.364,188.627
2023-07-14 22:10,0,0,0,0,0,0,2.87,1.55,0,0,161.364,188.627
2023-07-14 22:20,0,0,0,0,0,0,2.86,1.55,0,0,161.364,188.627
2023-07-14 22:30,0,0,1,0,0,0,2.85,1.54,0.016,0,161.38,188.627
2023-07-14 22:40,1,0,0,0,0,0,2.84,1.54,0.161,0,161.541,188.627
2023-07-14 22:50,0,0,0,0,0,0,2.84,1.53,0,0,161.541,188.627
2023-07-14 23:00,0,0,0,0,1,0,2.83,1.53,0.125,0.451,161.666,189.078
2023-07-14 23:10,0,0,0,0,0,0,2.83,1.52,0,0,161.666,189.078
2023-07-14 23:20,0,0,0,0,0,0,2.82,1.51,0,0,161.666,189.078
2023-07-14 23:30,0,0,0,1,0,0,2.82,1.51,0.074,0.488,161.74,189.566
2023-07-14 23:40,1,0,0,0,0,1,2.81,1.5,0.412,0.061,162.152,189.627
2023-07-14 23:50,0,0,0,0,0,0,2.81,1.5,0,0,162.152,189.627
2023-07-15 0:00,0,0,0,0,0,0,2.8,1.5,0,0,162.152,189.627
2023-07-15 0:10,0,0,0,0,0,0,2.8,1.49,0,0,162.152,189.627
2023-07-15 0:20,0,0,0,0,0,0,2.79,1.48,0,0,162.152,189.627
2023-07-15 0:30,0,0,1,0,0,0,2.79,1.48,0.016,0,162.168,189.627
2023-07-15 0:40,0,0,0,0,0,0,2.79,1.47,0,0,162.168,189.627
2023-07-15 0:50,0,0,0,0,0,0,2.78,1.47,0,0,162.168,189.627
2023-07-15 1:00,0,0,0,0,0,0,2.78,1.46,0,0,162.168,189.627
2023-07-15 1:10,0,0,0,0,1,0,2.78,1.45,0.125,0.451,162.293,190.078
2023-07-15 1:20,0,0,0,0,0,0,2.77,1.45,0,0,162.293,190.078
2023-07-15 1:30,0,0,0,0,0,0,2.77,1.44,0,0,162.293,190.078
2023-07-15 1:40,0,0,0,0,0,0,2.77,1.44,0,0,162.293,190.078
2023-07-15 1:50,0,0,0,0,1,0,2.77,1.44,0.125,0.451,162.418,190.529
2023-07-15 2:00,0,0,0,0,0,0,2.76,1.44,0,0,162.418,190.529
2023-07-15 2:10,0,0,0,0,0,0,2.76,1.45,0,0,162.418,190.529
2023-07-15 2:20,0,0,0,0,1,0,2.76,1.46,0.125,0.451,162.543,190.98
2023-07-15 2:30,0,1,0,1,0,0,2.76,1.46,0.447,0.488,162.99,191.468
2023-07-15 2:40,0,0,0,0,0,0,2.75,1.46,0,0,162.99,191.468
2023-07-15 2:50,0,0,0,0,0,0,2.74,1.46,0,0,162.99,191.468
2023-07-15 3:00,0,0,0,0,0,1,2.73,1.46,0.251,0.061,163.241,191.529
2023-07-15 3:10,0,0,0,0,0,0,2.71,1.46,0,0,163.241,191.529
2023-07-15 3:20,0,0,0,0,1,0,2.71,1.45,0.125,0.451,163.366,191.98
2023-07-15 3:30,0,0,0,0,0,0,2.7,1.44,0,0,163.366,191.98
2023-07-15 3:40,0,0,0,0,0,0,2.7,1.43,0,0,163.366,191.98
2023-07-15 3:50,0,0,0,0,0,0,2.7,1.43,0,0,163.366,191.98
2023-07-15 4:00,0,0,0,0,0,0,2.71,1.42,0,0,163.366,191.98
2023-07-15 4:10,0,0,0,0,0,0,2.71,1.42,0,0,163.366,191.98
2023-07-15 4:20,0,0,0,0,0,0,2.72,1.41,0,0,163.366,191.98
2023-07-15 4:30,0,0,0,1,0,0,2.72,1.41,0.074,0.488,163.44,192.468
2023-07-15 4:40,0,0,0,0,0,0,2.71,1.4,0,0,163.44,192.468
2023-07-15 4:50,0,0,0,0,0,0,2.71,1.4,0,0,163.44,192.468
2023-07-15 5:00,0,0,0,0,0,0,2.7,1.4,0,0,163.44,192.468
2023-07-15 5:10,0,0,0,0,0,0,2.69,1.39,0,0,163.44,192.468
2023-07-15 5:20,0,0,0,0,0,0,2.68,1.39,0,0,163.44,192.468
2023-07-15 5:30,0,0,0,0,0,0,2.67,1.38,0,0,163.44,192.468
2023-07-15 5:40,0,0,0,0,0,0,2.65,1.38,0,0,163.44,192.468
2023-07-15 5:50,0,0,0,0,0,1,2.64,1.38,0.251,0.061,163.691,192.529
2023-07-15 6:00,0,0,0,0,0,0,2.63,1.37,0,0,163.691,192.529
2023-07-15 6:10,0,0,0,0,0,0,2.62,1.37,0,0,163.691,192.529
2023-07-15 6:20,0,0,0,0,0,0,2.61,1.37,0,0,163.691,192.529
2023-07-15 6:30,0,0,0,0,0,0,2.6,1.37,0,0,163.691,192.529
2023-07-15 6:40,0,0,0,0,1,0,2.59,1.36,0.125,0.451,163.816,192.98
