time	성남시(대장동)	성남시(구미초교)	성남시(한국학중앙연구원)	성남시(궁내교)_WL	성남시(궁내교)_Q	궁내교_Ti
2023-07-11 1:50	0	0	0	0.89	5.66	0
2023-07-11 2:00	0	0	0	0.89	5.66	0
2023-07-11 2:10	0	0	0	0.89	5.66	0
2023-07-11 2:20	0	0	0	0.89	5.66	0
2023-07-11 2:30	0	0	0	0.89	5.66	0
2023-07-11 2:40	0	0	0	0.89	5.66	0
2023-07-11 2:50	0	0	0	0.89	5.66	0
2023-07-11 3:00	0	0	0	0.89	5.66	0
2023-07-11 3:10	0	0	0	0.89	5.66	0
2023-07-11 3:20	0	0	0	0.88	5.33	0
2023-07-11 3:30	0	0	0	0.88	5.33	0
2023-07-11 3:40	0	0	0	0.88	5.33	0
2023-07-11 3:50	0	0	0	0.88	5.33	0
2023-07-11 4:00	0	0	0	0.88	5.33	0
2023-07-11 4:10	0	0	0	0.87	5	0
2023-07-11 4:20	0	0	0	0.87	5	0
2023-07-11 4:30	0	0	0	0.86	4.69	0
2023-07-11 4:40	0	0	0	0.86	4.69	0
2023-07-11 4:50	0	0	0	0.86	4.69	0
2023-07-11 5:00	0	0	0	0.85	4.38	0
2023-07-11 5:10	0	0	0	0.85	4.38	0
2023-07-11 5:20	0	0	0	0.85	4.38	0
2023-07-11 5:30	0	0	0	0.85	4.38	0
2023-07-11 5:40	0	0	0	0.85	4.38	0
2023-07-11 5:50	0	0	0	0.84	4.08	0
2023-07-11 6:00	0	0	0	0.84	4.08	0
2023-07-11 6:10	0	0	0	0.84	4.08	0
2023-07-11 6:20	0	0	0	0.84	4.08	0
2023-07-11 6:30	0	0	0	0.84	4.08	0
2023-07-11 6:40	0	0	0	0.84	4.08	0
2023-07-11 6:50	0	0	0	0.84	4.08	0
2023-07-11 7:00	0	0	0	0.83	3.79	0
2023-07-11 7:10	0	0	0	0.83	3.79	0
2023-07-11 7:20	0	0	0	0.83	3.79	0
2023-07-11 7:30	0	0	0	0.83	3.79	0
2023-07-11 7:40	0	0	0	0.83	3.79	0
2023-07-11 7:50	0	1	0	0.83	3.79	0.451
2023-07-11 8:00	3	7	0	0.83	3.79	4.621
2023-07-11 8:10	0	10	1	0.83	3.79	4.571
2023-07-11 8:20	3	16	0	0.83	3.79	8.68
2023-07-11 8:30	10	9	0	0.84	4.08	8.939
2023-07-11 8:40	8	13	4	1.13	15.84	10.011
2023-07-11 8:50	10	8	5	1.94	75.45	8.793
2023-07-11 9:00	7	3	16	2.22	108.59	5.745
2023-07-11 9:10	11	4	9	2.37	129.52	7.721
2023-07-11 9:20	8	9	1	2.48	147.64	8.024
2023-07-11 9:30	2	2	0	2.52	155	1.878
2023-07-11 9:40	0	0	0	2.48	147.64	0
2023-07-11 9:50	0	0	0	2.4	133.99	0
2023-07-11 10:00	0	0	0	2.33	123.71	0
2023-07-11 10:10	0	0	0	2.26	113.95	0
2023-07-11 10:20	0	0	1	2.17	102.12	0.061
2023-07-11 10:30	0	0	0	2.09	92.27	0
2023-07-11 10:40	0	0	0	1.98	79.73	0
2023-07-11 10:50	0	0	1	1.85	66.35	0.061
2023-07-11 11:00	0	0	0	1.75	57.07	0
2023-07-11 11:10	0	0	0	1.67	50.27	0
2023-07-11 11:20	0	0	0	1.6	44.75	0
2023-07-11 11:30	0	0	0	1.54	40.34	0
2023-07-11 11:40	0	0	0	1.48	36.2	0
2023-07-11 11:50	0	0	0	1.44	33.6	0
2023-07-11 12:00	0	0	0	1.4	31.11	0
2023-07-11 12:10	0	0	0	1.37	29.33	0
2023-07-11 12:20	0	0	0	1.35	28.18	0
2023-07-11 12:30	0	0	0	1.33	27.05	0
2023-07-11 12:40	0	0	0	1.32	26.5	0
2023-07-11 12:50	0	0	0	1.3	25.34	0
2023-07-11 13:00	0	0	0	1.28	24.13	0
2023-07-11 13:10	0	0	0	1.27	23.54	0
