time,성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,궁내교_Ti
2022-09-04 19:10,0,0,0,1.09,4.3,0
2022-09-04 19:20,2,1,1,1.09,4.3,1.488
2022-09-04 19:30,6,5,3,1.09,4.3,5.366
2022-09-04 19:40,1,4,0,1.11,4.75,2.292
2022-09-04 19:50,0,0,0,1.14,5.52,0
2022-09-04 20:00,0,1,5,1.16,6.15,0.756
2022-09-04 20:10,1,0,0,1.18,6.82,0.488
2022-09-04 20:20,0,0,0,1.18,6.82,0
2022-09-04 20:30,0,0,0,1.24,9.13,0
2022-09-04 20:40,0,0,0,1.31,12.43,0
2022-09-04 20:50,0,2,0,1.34,14.05,0.902
2022-09-04 21:00,0,1,1,1.36,15.2,0.512
2022-09-04 21:10,1,1,0,1.36,15.2,0.939
2022-09-04 21:20,2,0,1,1.36,15.2,1.037
2022-09-04 21:30,1,0,1,1.36,15.2,0.549
2022-09-04 21:40,0,0,0,1.36,15.2,0
2022-09-04 21:50,1,0,1,1.35,14.62,0.549
2022-09-04 22:00,0,1,0,1.35,14.62,0.451
2022-09-04 22:10,2,2,1,1.35,14.62,1.939
2022-09-04 22:20,1,2,2,1.34,14.05,1.512
2022-09-04 22:30,1,1,0,1.34,14.05,0.939
2022-09-04 22:40,0,0,1,1.34,14.05,0.061
2022-09-04 22:50,0,0,0,1.34,14.05,0
2022-09-04 23:00,1,1,0,1.34,14.05,0.939
2022-09-04 23:10,0,0,1,1.35,14.62,0.061
2022-09-04 23:20,0,1,0,1.36,15.2,0.451
2022-09-04 23:30,0,0,0,1.37,15.81,0
2022-09-04 23:40,0,0,0,1.38,16.42,0
2022-09-04 23:50,0,0,0,1.38,16.42,0
2022-09-05 0:00,0,0,0,1.38,16.42,0
2022-09-05 0:10,0,0,0,1.37,15.81,0
2022-09-05 0:20,0,0,0,1.36,15.2,0
2022-09-05 0:30,0,0,0,1.35,14.62,0
2022-09-05 0:40,0,0,0,1.34,14.05,0
2022-09-05 0:50,0,0,0,1.33,13.49,0
2022-09-05 1:00,0,0,0,1.31,12.43,0
2022-09-05 1:10,0,0,0,1.3,11.91,0
2022-09-05 1:20,0,0,0,1.28,10.93,0
2022-09-05 1:30,0,0,0,1.26,10.01,0
2022-09-05 1:40,0,0,0,1.25,9.56,0
2022-09-05 1:50,0,0,0,1.23,8.72,0
2022-09-05 2:00,0,0,0,1.22,8.31,0
2022-09-05 2:10,0,0,0,1.21,7.92,0
2022-09-05 2:20,1,0,1,1.2,7.54,0.549
2022-09-05 2:30,0,1,0,1.2,7.54,0.451
2022-09-05 2:40,0,0,0,1.19,7.17,0
2022-09-05 2:50,0,0,0,1.18,6.82,0
2022-09-05 3:00,0,0,0,1.18,6.82,0
2022-09-05 3:10,0,0,0,1.18,6.82,0
2022-09-05 3:20,0,0,0,1.17,6.48,0
2022-09-05 3:30,0,0,0,1.17,6.48,0
2022-09-05 3:40,0,0,0,1.16,6.15,0
2022-09-05 3:50,0,0,0,1.16,6.15,0
2022-09-05 4:00,1,0,0,1.15,5.83,0.488
2022-09-05 4:10,0,0,0,1.15,5.83,0
2022-09-05 4:20,0,0,0,1.15,5.83,0
2022-09-05 4:30,0,0,1,1.14,5.52,0.061
2022-09-05 4:40,0,0,0,1.14,5.52,0
2022-09-05 4:50,0,0,0,1.14,5.52,0
2022-09-05 5:00,0,0,0,1.13,5.22,0
2022-09-05 5:10,1,0,1,1.13,5.22,0.549
2022-09-05 5:20,0,1,0,1.13,5.22,0.451
2022-09-05 5:30,0,0,0,1.13,5.22,0
2022-09-05 5:40,1,0,1,1.13,5.22,0.549
2022-09-05 5:50,0,0,0,1.13,5.22,0
2022-09-05 6:00,0,0,1,1.13,5.22,0.061
