time,성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,궁내교_Ti
2022-07-12 21:20,0,0,0,0.96,3.7,0
2022-07-12 21:30,0,0,0,0.96,3.7,0
2022-07-12 21:40,0,0,0,0.96,3.7,0
2022-07-12 21:50,0,0,0,0.96,3.7,0
2022-07-12 22:00,0,0,0,0.96,3.7,0
2022-07-12 22:10,0,0,0,0.96,3.7,0
2022-07-12 22:20,0,0,0,0.96,3.7,0
2022-07-12 22:30,0,0,0,0.97,3.92,0
2022-07-12 22:40,0,0,0,0.97,3.92,0
2022-07-12 22:50,0,0,0,0.97,3.92,0
2022-07-12 23:00,0,0,0,0.97,3.92,0
2022-07-12 23:10,0,0,0,0.97,3.92,0
2022-07-12 23:20,0,0,0,0.97,3.92,0
2022-07-12 23:30,0,0,0,0.98,4.14,0
2022-07-12 23:40,0,0,0,0.98,4.14,0
2022-07-12 23:50,0,0,0,0.98,4.14,0
2022-07-13 0:00,0,0,0,0.98,4.14,0
2022-07-13 0:10,0,0,0,0.98,4.14,0
2022-07-13 0:20,0,0,0,0.98,4.14,0
2022-07-13 0:30,0,0,0,0.98,4.14,0
2022-07-13 0:40,0,0,0,0.98,4.14,0
2022-07-13 0:50,0,0,0,0.98,4.14,0
2022-07-13 1:00,0,0,0,0.99,4.36,0
2022-07-13 1:10,0,0,0,0.99,4.36,0
2022-07-13 1:20,0,0,0,0.99,4.36,0
2022-07-13 1:30,0,0,0,0.99,4.36,0
2022-07-13 1:40,0,0,0,0.99,4.36,0
2022-07-13 1:50,0,0,0,0.99,4.36,0
2022-07-13 2:00,0,0,0,0.99,4.36,0
2022-07-13 2:10,0,0,0,0.99,4.36,0
2022-07-13 2:20,0,0,0,0.99,4.36,0
2022-07-13 2:30,0,0,0,0.99,4.36,0
2022-07-13 2:40,2,0,5,0.99,4.36,1.281
2022-07-13 2:50,3,1,5,0.99,4.36,2.22
2022-07-13 3:00,0,0,1,0.99,4.36,0.061
2022-07-13 3:10,1,0,0,0.99,4.36,0.488
2022-07-13 3:20,0,0,0,0.99,4.36,0
2022-07-13 3:30,0,0,0,0.99,4.36,0
2022-07-13 3:40,0,0,1,0.99,4.36,0.061
2022-07-13 3:50,0,0,0,0.99,4.36,0
2022-07-13 4:00,0,0,0,0.99,4.36,0
2022-07-13 4:10,0,0,0,0.99,4.36,0
2022-07-13 4:20,1,0,0,0.99,4.36,0.488
2022-07-13 4:30,0,0,0,0.98,4.14,0
2022-07-13 4:40,0,0,0,0.98,4.14,0
2022-07-13 4:50,0,0,0,0.97,3.92,0
2022-07-13 5:00,0,0,0,0.97,3.92,0
2022-07-13 5:10,0,0,0,0.97,3.92,0
2022-07-13 5:20,0,0,0,0.97,3.92,0
2022-07-13 5:30,1,0,0,0.96,3.7,0.488
2022-07-13 5:40,0,1,0,0.96,3.7,0.451
2022-07-13 5:50,0,0,0,0.96,3.7,0
2022-07-13 6:00,0,0,0,0.96,3.7,0
2022-07-13 6:10,0,0,0,0.96,3.7,0
2022-07-13 6:20,0,0,0,0.96,3.7,0
2022-07-13 6:30,0,0,0,0.97,3.92,0
2022-07-13 6:40,0,0,0,0.98,4.14,0
2022-07-13 6:50,0,0,0,0.98,4.14,0
2022-07-13 7:00,0,0,0,0.98,4.14,0
2022-07-13 7:10,0,0,0,0.98,4.14,0
2022-07-13 7:20,0,0,0,0.98,4.14,0
2022-07-13 7:30,0,0,0,0.98,4.14,0
2022-07-13 7:40,0,0,0,0.98,4.14,0
2022-07-13 7:50,0,0,0,0.98,4.14,0
2022-07-13 8:00,0,0,0,0.97,3.92,0
2022-07-13 8:10,0,0,0,0.97,3.92,0
2022-07-13 8:20,0,0,0,0.96,3.7,0
2022-07-13 8:30,0,0,0,0.96,3.7,0
2022-07-13 8:40,0,0,0,0.95,3.49,0
2022-07-13 8:50,0,0,1,0.95,3.49,0.061
2022-07-13 9:00,1,0,0,0.95,3.49,0.488
2022-07-13 9:10,0,0,0,0.94,3.29,0
2022-07-13 9:20,0,0,0,0.94,3.29,0
2022-07-13 9:30,0,0,0,0.94,3.29,0
2022-07-13 9:40,0,0,0,0.94,3.29,0
2022-07-13 9:50,0,1,1,0.94,3.29,0.512
2022-07-13 10:00,1,0,0,0.94,3.29,0.488
2022-07-13 10:10,0,0,1,0.94,3.29,0.061
2022-07-13 10:20,1,1,0,0.94,3.29,0.939
