time,성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,궁내교_Ti
2020-08-09 18:00,0,0,0,3.31,0
2020-08-09 18:10,0,0,0,3.26,0
2020-08-09 18:20,0,0,0,3.33,0
2020-08-09 18:30,0,0,0,3.24,0
2020-08-09 18:40,0,0,0,3.24,0
2020-08-09 18:50,0,0,0,3.25,0
2020-08-09 19:00,0,0,0,3.22,0
2020-08-09 19:10,0,0,0,3.2,0
2020-08-09 19:20,0,0,0,3.19,0
2020-08-09 19:30,0,0,0,3.12,0
2020-08-09 19:40,0,0,0,3.19,0
2020-08-09 19:50,0,0,0,3.08,0
2020-08-09 20:00,0,0,0,3.15,0
2020-08-09 20:10,0,0,0,3.09,0
2020-08-09 20:20,0,0,0,3.14,0
2020-08-09 20:30,0,0,0,3.09,0
2020-08-09 20:40,0,0,0,3.09,0
2020-08-09 20:50,0,0,0,3.07,0
2020-08-09 21:00,0,0,0,3.05,0
2020-08-09 21:10,0,0,0,3.06,0
2020-08-09 21:20,0,0,0,3.04,0
2020-08-09 21:30,0,0,0,3.01,0
2020-08-09 21:40,0,0,0,3.02,0
2020-08-09 21:50,0,0,0,3.02,0
2020-08-09 22:00,0,0,0,3,0
2020-08-09 22:10,0,0,0,2.99,0
2020-08-09 22:20,0,0,0,2.99,0
2020-08-09 22:30,0,0,0,2.97,0
2020-08-09 22:40,0,0,0,2.97,0
2020-08-09 22:50,0,0,0,2.96,0
2020-08-09 23:00,0,0,0,2.95,0
2020-08-09 23:10,0,0,0,2.94,0
2020-08-09 23:20,0,0,0,2.93,0
2020-08-09 23:30,0,0,0,2.92,0
2020-08-09 23:40,0,0,0,2.91,0
2020-08-09 23:50,0,0,0,2.9,0
2020-08-10 0:00,0,0,0,2.89,0
2020-08-10 0:10,0,0,0,2.88,0
2020-08-10 0:20,0,0,0,2.87,0
2020-08-10 0:30,0,0,0,2.87,0
2020-08-10 0:40,0,0,0,2.86,0
