time,성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,궁내교_Ti
2017-07-03 15:30,0,0,0,1.01,2.52,0
2017-07-03 15:40,1,0,0,1.01,2.52,0.488
2017-07-03 15:50,0,0,0,1.03,2.9,0
2017-07-03 16:00,0,0,0,1.1,4.54,0
2017-07-03 16:10,0,0,0,1.16,6.39,0
2017-07-03 16:20,0,0,0,1.2,7.87,0
2017-07-03 16:30,0,0,0,1.21,8.28,0
2017-07-03 16:40,0,0,0,1.22,8.7,0
2017-07-03 16:50,0,0,0,1.23,9.14,0
2017-07-03 17:00,0,0,0,1.24,9.59,0
2017-07-03 17:10,0,0,0,1.25,10.06,0
2017-07-03 17:20,0,0,0,1.25,10.06,0
2017-07-03 17:30,0,0,0,1.25,10.06,0
2017-07-03 17:40,0,0,0,1.24,9.59,0
2017-07-03 17:50,0,0,0,1.23,9.14,0
2017-07-03 18:00,0,0,0,1.21,8.28,0
2017-07-03 18:10,0,0,0,1.2,7.87,0
2017-07-03 18:20,0,0,0,1.18,7.1,0
2017-07-03 18:30,0,0,0,1.17,6.74,0
2017-07-03 18:40,0,2,0,1.15,6.05,0.902
2017-07-03 18:50,0,1,0,1.14,5.72,0.451
2017-07-03 19:00,0,0,1,1.13,5.41,0.061
2017-07-03 19:10,1,2,0,1.12,5.11,1.39
2017-07-03 19:20,2,5,0,1.11,4.82,3.231
2017-07-03 19:30,0,3,0,1.1,4.54,1.353
2017-07-03 19:40,0,0,0,1.1,4.54,0
2017-07-03 19:50,0,0,0,1.1,4.54,0
2017-07-03 20:00,0,0,0,1.12,5.11,0
2017-07-03 20:10,0,0,0,1.19,7.48,0
2017-07-03 20:20,0,0,0,1.23,9.14,0
2017-07-03 20:30,0,0,0,1.24,9.59,0
2017-07-03 20:40,0,0,0,1.24,9.59,0
2017-07-03 20:50,0,0,0,1.22,8.7,0
2017-07-03 21:00,0,0,0,1.2,7.87,0
2017-07-03 21:10,0,0,0,1.18,7.1,0
2017-07-03 21:20,0,0,0,1.17,6.74,0
2017-07-03 21:30,0,0,0,1.16,6.39,0
2017-07-03 21:40,0,0,0,1.16,6.39,0
2017-07-03 21:50,0,0,0,1.15,6.05,0
2017-07-03 22:00,0,0,0,1.14,5.72,0
2017-07-03 22:10,0,0,0,1.12,5.11,0
2017-07-03 22:20,0,0,1,1.11,4.82,0.061
2017-07-03 22:30,0,0,0,1.1,4.54,0
2017-07-03 22:40,0,0,0,1.09,4.27,0
2017-07-03 22:50,0,0,0,1.09,4.27,0
2017-07-03 23:00,0,0,0,1.08,4.02,0
2017-07-03 23:10,0,0,0,1.07,3.77,0
2017-07-03 23:20,1,0,0,1.07,3.77,0.488
2017-07-03 23:30,0,0,0,1.06,3.54,0
2017-07-03 23:40,1,1,0,1.06,3.54,0.939
2017-07-03 23:50,0,0,0,1.05,3.31,0
2017-07-04 0:00,0,0,0,1.05,3.31,0
2017-07-04 0:10,1,0,0,1.05,3.31,0.488
2017-07-04 0:20,1,0,0,1.04,3.1,0.488
2017-07-04 0:30,0,0,0,1.04,3.1,0
2017-07-04 0:40,1,0,0,1.04,3.1,0.488
2017-07-04 0:50,1,1,1,1.04,3.1,1
2017-07-04 1:00,2,2,2,1.04,3.1,2
2017-07-04 1:10,4,2,1,1.05,3.31,2.915
2017-07-04 1:20,2,4,1,1.07,3.77,2.841
2017-07-04 1:30,2,6,4,1.11,4.82,3.926
2017-07-04 1:40,4,2,5,1.16,6.39,3.159
2017-07-04 1:50,3,6,2,1.22,8.7,4.292
2017-07-04 2:00,4,2,3,1.28,11.55,3.037
2017-07-04 2:10,0,5,1,1.36,16.03,2.316
2017-07-04 2:20,0,2,1,1.41,19.26,0.963
2017-07-04 2:30,0,1,2,1.49,25.23,0.573
2017-07-04 2:40,2,0,1,1.55,30.4,1.037
2017-07-04 2:50,4,2,0,1.57,32.26,2.854
2017-07-04 3:00,3,3,1,1.58,33.22,2.878
2017-07-04 3:10,9,1,5,1.6,35.18,5.148
2017-07-04 3:20,4,1,8,1.65,40.41,2.891
2017-07-04 3:30,2,0,4,1.71,47.29,1.22
2017-07-04 3:40,3,1,2,1.73,49.74,2.037
2017-07-04 3:50,1,1,1,1.73,49.74,1
2017-07-04 4:00,4,1,0,1.7,46.1,2.403
2017-07-04 4:10,1,1,11,1.65,40.41,1.61
2017-07-04 4:20,2,0,7,1.61,36.19,1.403
2017-07-04 4:30,3,2,3,1.58,33.22,2.549
2017-07-04 4:40,5,2,4,1.55,30.4,3.586
2017-07-04 4:50,2,7,2,1.55,30.4,4.255
2017-07-04 5:00,2,11,1,1.58,33.22,5.998
2017-07-04 5:10,3,10,1,1.63,38.26,6.035
2017-07-04 5:20,1,2,1,1.76,53.56,1.451
2017-07-04 5:30,1,2,0,1.91,70.17,1.39
2017-07-04 5:40,0,1,1,2.06,86.98,0.512
2017-07-04 5:50,0,0,0,2.15,97.87,0
2017-07-04 6:00,0,1,0,2.21,105.46,0.451
2017-07-04 6:10,0,0,0,2.25,110.67,0
2017-07-04 6:20,0,0,0,2.25,110.67,0
2017-07-04 6:30,0,0,0,2.2,104.17,0
2017-07-04 6:40,0,0,0,2.14,96.63,0
2017-07-04 6:50,0,0,0,2.11,92.95,0
2017-07-04 7:00,0,0,0,2.06,86.98,0
2017-07-04 7:10,0,0,0,2,80.05,0
2017-07-04 7:20,0,0,0,1.92,71.24,0
2017-07-04 7:30,0,0,0,1.84,62.91,0
2017-07-04 7:40,0,0,0,1.77,54.87,0
2017-07-04 7:50,0,0,0,1.71,47.29,0
2017-07-04 8:00,0,0,0,1.66,41.51,0
2017-07-04 8:10,0,0,0,1.61,36.19,0
2017-07-04 8:20,0,0,0,1.57,32.26,0
2017-07-04 8:30,0,0,0,1.53,28.61,0
2017-07-04 8:40,0,0,0,1.5,26.05,0
2017-07-04 8:50,0,0,0,1.47,23.65,0
2017-07-04 9:00,0,0,0,1.45,22.12,0
2017-07-04 9:10,0,0,0,1.43,20.66,0
2017-07-04 9:20,0,0,0,1.41,19.26,0
2017-07-04 9:30,0,0,0,1.4,18.58,0
2017-07-04 9:40,0,0,0,1.39,17.92,0
2017-07-04 9:50,0,0,0,1.38,17.27,0
2017-07-04 10:00,0,0,0,1.37,16.64,0
2017-07-04 10:10,0,0,0,1.36,16.03,0
2017-07-04 10:20,0,0,0,1.35,15.42,0
2017-07-04 10:30,0,0,0,1.34,14.84,0
2017-07-04 10:40,0,0,0,1.34,14.84,0
2017-07-04 10:50,0,0,0,1.33,14.26,0
2017-07-04 11:00,0,0,0,1.32,13.7,0
2017-07-04 11:10,0,0,0,1.32,13.7,0
2017-07-04 11:20,0,0,0,1.31,13.16,0
2017-07-04 11:30,0,0,0,1.3,12.63,0
2017-07-04 11:40,0,0,0,1.29,12.08,0
2017-07-04 11:50,0,0,0,1.29,12.08,0
2017-07-04 12:00,0,0,0,1.28,11.55,0
2017-07-04 12:10,0,0,0,1.27,11.04,0
2017-07-04 12:20,0,0,0,1.27,11.04,0
2017-07-04 12:30,0,0,0,1.26,10.54,0
2017-07-04 12:40,0,0,0,1.25,10.06,0
2017-07-04 12:50,0,0,0,1.25,10.06,0
2017-07-04 13:00,0,0,0,1.24,9.59,0
2017-07-04 13:10,0,0,0,1.24,9.59,0
2017-07-04 13:20,0,0,0,1.23,9.14,0
2017-07-04 13:30,0,0,0,1.23,9.14,0
2017-07-04 13:40,0,0,0,1.22,8.7,0
2017-07-04 13:50,0,0,0,1.22,8.7,0
2017-07-04 14:00,0,0,0,1.21,8.28,0
2017-07-04 14:10,0,0,0,1.21,8.28,0
2017-07-04 14:20,0,0,0,1.21,8.28,0
2017-07-04 14:30,0,0,0,1.2,7.87,0
2017-07-04 14:40,0,0,0,1.2,7.87,0
2017-07-04 14:50,0,0,0,1.19,7.48,0
2017-07-04 15:00,0,0,0,1.19,7.48,0
2017-07-04 15:10,0,0,0,1.18,7.1,0
2017-07-04 15:20,0,0,0,1.18,7.1,0
2017-07-04 15:30,0,0,0,1.18,7.1,0
2017-07-04 15:40,0,0,0,1.17,6.74,0
2017-07-04 15:50,0,0,0,1.17,6.74,0
2017-07-04 16:00,0,0,0,1.17,6.74,0
2017-07-04 16:10,0,0,0,1.16,6.39,0
2017-07-04 16:20,0,0,0,1.16,6.39,0
2017-07-04 16:30,0,0,0,1.16,6.39,0
2017-07-04 16:40,0,0,0,1.15,6.05,0
2017-07-04 16:50,0,0,0,1.15,6.05,0
2017-07-04 17:00,0,0,0,1.15,6.05,0
2017-07-04 17:10,0,0,0,1.15,6.05,0
2017-07-04 17:20,0,0,0,1.14,5.72,0
2017-07-04 17:30,0,0,0,1.14,5.72,0
2017-07-04 17:40,0,0,0,1.14,5.72,0
2017-07-04 17:50,0,0,0,1.14,5.72,0
2017-07-04 18:00,0,0,0,1.13,5.41,0
2017-07-04 18:10,0,0,0,1.13,5.41,0
2017-07-04 18:20,0,0,0,1.13,5.41,0
