time,성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,궁내교_Ti
2024-07-22 17:50,0,0,0,0.93,8.01,0
2024-07-22 18:00,0,0,0,0.93,8.01,0
2024-07-22 18:10,0,0,0,0.93,8.01,0
2024-07-22 18:20,0,0,0,0.92,7.66,0
2024-07-22 18:30,0,0,0,0.92,7.66,0
2024-07-22 18:40,0,0,0,0.92,7.66,0
2024-07-22 18:50,0,0,0,0.92,7.66,0
2024-07-22 19:00,0,0,0,0.92,7.66,0
2024-07-22 19:10,0,0,0,0.92,7.66,0
2024-07-22 19:20,0,0,0,0.92,7.66,0
2024-07-22 19:30,0,0,0,0.92,7.66,0
2024-07-22 19:40,0,0,0,0.92,7.66,0
2024-07-22 19:50,0,0,0,0.92,7.66,0
2024-07-22 20:00,0,0,0,0.92,7.66,0
2024-07-22 20:10,0,0,0,0.92,7.66,0
2024-07-22 20:20,0,0,0,0.92,7.66,0
2024-07-22 20:30,0,0,0,0.92,7.66,0
2024-07-22 20:40,0,0,0,0.92,7.66,0
2024-07-22 20:50,0,0,0,0.92,7.66,0
2024-07-22 21:00,0,0,0,0.92,7.66,0
2024-07-22 21:10,0,0,0,0.92,7.66,0
2024-07-22 21:20,0,0,0,0.92,7.66,0
2024-07-22 21:30,0,0,0,0.92,7.66,0
2024-07-22 21:40,0,0,0,0.92,7.66,0
2024-07-22 21:50,0,0,0,0.92,7.66,0
2024-07-22 22:00,0,0,0,0.92,7.66,0
2024-07-22 22:10,0,0,0,0.92,7.66,0
2024-07-22 22:20,0,0,0,0.92,7.66,0
2024-07-22 22:30,0,0,0,0.92,7.66,0
2024-07-22 22:40,0,0,0,0.92,7.66,0
2024-07-22 22:50,0,0,0,0.92,7.66,0
2024-07-22 23:00,0,0,0,0.92,7.66,0
2024-07-22 23:10,0,0,0,0.92,7.66,0
2024-07-22 23:20,0,0,0,0.92,7.66,0
2024-07-22 23:30,0,0,0,0.92,7.66,0
2024-07-22 23:40,0,0,0,0.92,7.66,0
2024-07-22 23:50,0,0,1,0.92,7.66,0.061
2024-07-23 0:00,8,0,19,0.92,7.66,5.063
2024-07-23 0:10,10,11,6,0.94,8.37,10.207
2024-07-23 0:20,6,11,4,1.09,14.51,8.133
2024-07-23 0:30,0,0,0,1.27,23.67,0
2024-07-23 0:40,0,0,0,1.35,28.18,0
2024-07-23 0:50,0,0,4,1.44,33.6,0.244
2024-07-23 1:00,0,0,1,1.72,54.46,0.061
2024-07-23 1:10,0,0,0,1.87,68.3,0
2024-07-23 1:20,0,0,0,1.88,69.3,0
2024-07-23 1:30,0,0,0,1.8,61.6,0
2024-07-23 1:40,0,0,0,1.74,56.19,0
2024-07-23 1:50,0,1,1,1.68,51.09,0.512
2024-07-23 2:00,2,0,4,1.59,44,1.22
2024-07-23 2:10,4,0,0,1.52,38.93,1.952
2024-07-23 2:20,2,4,0,1.48,36.2,2.78
2024-07-23 2:30,1,2,0,1.46,34.88,1.39
2024-07-23 2:40,0,2,0,1.45,34.24,0.902
2024-07-23 2:50,0,1,0,1.42,32.34,0.451
2024-07-23 3:00,0,2,0,1.41,31.72,0.902
2024-07-23 3:10,0,1,0,1.41,31.72,0.451
2024-07-23 3:20,1,0,0,1.42,32.34,0.488
2024-07-23 3:30,3,1,1,1.51,38.23,1.976
2024-07-23 3:40,2,0,2,1.65,48.65,1.098
2024-07-23 3:50,1,0,1,1.74,56.19,0.549
2024-07-23 4:00,1,1,2,1.75,57.07,1.061
2024-07-23 4:10,0,1,0,1.72,54.46,0.451
2024-07-23 4:20,0,0,0,1.66,49.46,0
2024-07-23 4:30,0,0,1,1.6,44.75,0.061
2024-07-23 4:40,0,1,0,1.53,39.63,0.451
2024-07-23 4:50,1,0,0,1.48,36.2,0.488
2024-07-23 5:00,0,0,0,1.45,34.24,0
2024-07-23 5:10,0,1,0,1.44,33.6,0.451
2024-07-23 5:20,1,3,0,1.43,32.97,1.841
2024-07-23 5:30,1,2,0,1.41,31.72,1.39
2024-07-23 5:40,2,2,2,1.41,31.72,2
2024-07-23 5:50,1,1,1,1.41,31.72,1
2024-07-23 6:00,0,0,5,1.44,33.6,0.305
2024-07-23 6:10,0,0,2,1.45,34.24,0.122
2024-07-23 6:20,0,0,0,1.47,35.54,0
2024-07-23 6:30,0,0,0,1.49,36.87,0
2024-07-23 6:40,0,1,0,1.49,36.87,0.451
2024-07-23 6:50,1,0,0,1.48,36.2,0.488
2024-07-23 7:00,0,0,0,1.45,34.24,0
2024-07-23 7:10,0,0,0,1.42,32.34,0
2024-07-23 7:20,0,0,0,1.4,31.11,0
2024-07-23 7:30,0,0,0,1.38,29.92,0
2024-07-23 7:40,0,0,0,1.36,28.75,0
2024-07-23 7:50,0,0,0,1.35,28.18,0
2024-07-23 8:00,0,0,0,1.33,27.05,0
2024-07-23 8:10,0,0,0,1.31,25.95,0
2024-07-23 8:20,0,0,0,1.29,24.8,0
2024-07-23 8:30,0,0,0,1.28,24.23,0
2024-07-23 8:40,0,0,0,1.26,23.11,0
2024-07-23 8:50,0,0,0,1.25,22.56,0
2024-07-23 9:00,0,0,0,1.24,22.01,0
2024-07-23 9:10,0,0,0,1.23,21.47,0
2024-07-23 9:20,0,0,0,1.22,20.94,0
2024-07-23 9:30,0,0,0,1.21,20.41,0
2024-07-23 9:40,0,0,0,1.2,19.88,0
2024-07-23 9:50,0,0,0,1.2,19.88,0
2024-07-23 10:00,0,0,0,1.19,19.37,0
2024-07-23 10:10,0,0,0,1.19,19.37,0
2024-07-23 10:20,0,0,0,1.18,18.85,0
2024-07-23 10:30,0,0,0,1.18,18.85,0
2024-07-23 10:40,0,0,0,1.18,18.85,0
2024-07-23 10:50,0,0,0,1.18,18.85,0
2024-07-23 11:00,0,0,0,1.18,18.85,0
2024-07-23 11:10,0,0,0,1.18,18.85,0
2024-07-23 11:20,0,0,0,1.18,18.85,0
2024-07-23 11:30,0,0,0,1.18,18.85,0
2024-07-23 11:40,0,0,0,1.18,18.85,0
2024-07-23 11:50,0,0,0,1.18,18.85,0
2024-07-23 12:00,0,0,0,1.18,18.85,0
2024-07-23 12:10,0,0,0,1.17,18.35,0
2024-07-23 12:20,0,0,0,1.16,17.85,0
2024-07-23 12:30,0,0,0,1.16,17.85,0
2024-07-23 12:40,0,0,0,1.16,17.85,0
2024-07-23 12:50,0,0,0,1.15,17.35,0
2024-07-23 13:00,0,0,0,1.15,17.35,0
2024-07-23 13:10,0,0,0,1.15,17.35,0
2024-07-23 13:20,0,0,0,1.14,16.86,0
2024-07-23 13:30,0,0,0,1.14,16.86,0
2024-07-23 13:40,0,0,0,1.14,16.86,0
2024-07-23 13:50,0,0,0,1.14,16.86,0
2024-07-23 14:00,0,0,0,1.14,16.86,0
2024-07-23 14:10,0,0,0,1.13,16.38,0
2024-07-23 14:20,0,0,0,1.13,16.38,0
2024-07-23 14:30,0,0,0,1.13,16.38,0
2024-07-23 14:40,0,0,0,1.13,16.38,0
2024-07-23 14:50,0,0,0,1.13,16.38,0
2024-07-23 15:00,0,0,0,1.12,15.9,0
2024-07-23 15:10,0,0,0,1.12,15.9,0
2024-07-23 15:20,0,0,1,1.12,15.9,0.061
2024-07-23 15:30,0,0,0,1.12,15.9,0
2024-07-23 15:40,0,0,0,1.12,15.9,0
2024-07-23 15:50,0,0,0,1.12,15.9,0
2024-07-23 16:00,0,0,0,1.12,15.9,0
2024-07-23 16:10,0,0,0,1.11,15.43,0
2024-07-23 16:20,0,0,0,1.11,15.43,0
2024-07-23 16:30,0,0,0,1.11,15.43,0
2024-07-23 16:40,0,0,0,1.11,15.43,0
2024-07-23 16:50,0,0,0,1.11,15.43,0
2024-07-23 17:00,0,0,0,1.1,14.97,0
2024-07-23 17:10,0,0,0,1.1,14.97,0
2024-07-23 17:20,0,0,0,1.1,14.97,0
2024-07-23 17:30,0,0,0,1.1,14.97,0
2024-07-23 17:40,0,0,0,1.1,14.97,0
2024-07-23 17:50,0,0,0,1.1,14.97,0
2024-07-23 18:00,0,0,0,1.1,14.97,0
2024-07-23 18:10,0,0,0,1.09,14.51,0
2024-07-23 18:20,0,0,0,1.09,14.51,0
2024-07-23 18:30,0,0,0,1.09,14.51,0
2024-07-23 18:40,0,4,0,1.09,14.51,1.804
2024-07-23 18:50,2,3,1,1.09,14.51,2.39
2024-07-23 19:00,3,14,3,1.09,14.51,7.961
2024-07-23 19:10,0,7,0,1.16,17.85,3.157
2024-07-23 19:20,0,1,0,1.31,25.95,0.451
2024-07-23 19:30,0,0,0,1.67,50.27,0
2024-07-23 19:40,0,0,0,2,81.92,0
2024-07-23 19:50,0,0,0,2.1,93.47,0
2024-07-23 20:00,0,0,0,2.07,89.9,0
2024-07-23 20:10,0,0,0,1.94,75.45,0
2024-07-23 20:20,0,0,0,1.8,61.6,0
2024-07-23 20:30,0,0,0,1.69,51.92,0
2024-07-23 20:40,0,0,0,1.6,44.75,0
2024-07-23 20:50,0,0,0,1.52,38.93,0
2024-07-23 21:00,0,0,0,1.46,34.88,0
2024-07-23 21:10,0,0,0,1.41,31.72,0
2024-07-23 21:20,0,0,0,1.38,29.92,0
2024-07-23 21:30,0,0,0,1.36,28.75,0
2024-07-23 21:40,0,0,0,1.34,27.61,0
