time,성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,궁내교_Ti
2015-08-16 11:40,0,0,0,0.89,0.88,0
2015-08-16 11:50,0,0,0,0.89,0.88,0
2015-08-16 12:00,0,0,0,0.89,0.88,0
2015-08-16 12:10,0,0,0,0.89,0.88,0
2015-08-16 12:20,0,0,0,0.9,0.98,0
2015-08-16 12:30,0,0,0,0.9,0.98,0
2015-08-16 12:40,0,0,0,0.91,1.08,0
2015-08-16 12:50,0,0,0,0.91,1.08,0
2015-08-16 13:00,0,0,0,0.91,1.08,0
2015-08-16 13:10,0,0,0,0.92,1.2,0
2015-08-16 13:20,0,0,0,0.92,1.2,0
2015-08-16 13:30,0,0,0,0.92,1.2,0
2015-08-16 13:40,0,0,0,0.92,1.2,0
2015-08-16 13:50,0,0,0,0.92,1.2,0
2015-08-16 14:00,0,0,0,0.93,1.32,0
2015-08-16 14:10,0,0,0,0.93,1.32,0
2015-08-16 14:20,0,0,0,0.93,1.32,0
2015-08-16 14:30,0,0,0,0.93,1.32,0
2015-08-16 14:40,0,0,0,0.93,1.32,0
2015-08-16 14:50,0,0,0,0.93,1.32,0
2015-08-16 15:00,0,0,0,0.93,1.32,0
2015-08-16 15:10,0,0,0,0.93,1.32,0
2015-08-16 15:20,0,0,0,0.93,1.32,0
2015-08-16 15:30,0,0,0,0.93,1.32,0
2015-08-16 15:40,0,0,0,0.93,1.32,0
2015-08-16 15:50,0,0,0,0.93,1.32,0
2015-08-16 16:00,0,0,0,0.93,1.32,0
2015-08-16 16:10,0,0,0,0.93,1.32,0
2015-08-16 16:20,0,0,0,0.93,1.32,0
2015-08-16 16:30,0,0,0,0.93,1.32,0
2015-08-16 16:40,0,0,0,0.93,1.32,0
2015-08-16 16:50,0,0,0,0.93,1.32,0
2015-08-16 17:00,0,0,0,0.93,1.32,0
2015-08-16 17:10,0,0,0,0.93,1.32,0
2015-08-16 17:20,0,0,0,0.93,1.32,0
2015-08-16 17:30,0,0,0,0.93,1.32,0
2015-08-16 17:40,2,0,0,0.97,1.86,0.976
2015-08-16 17:50,17,0,3,1.06,3.54,8.479
2015-08-16 18:00,13,0,18,1.09,4.27,7.442
2015-08-16 18:10,11,5,18,1.15,6.05,8.721
2015-08-16 18:20,11,1,9,1.26,10.54,6.368
2015-08-16 18:30,1,5,6,1.36,16.03,3.109
2015-08-16 18:40,4,11,7,1.38,17.27,7.34
2015-08-16 18:50,7,4,3,1.4,18.58,5.403
2015-08-16 19:00,3,2,2,1.52,27.74,2.488
2015-08-16 19:10,2,6,1,1.86,64.95,3.743
2015-08-16 19:20,1,3,1,2.07,88.16,1.902
2015-08-16 19:30,1,4,1,2.12,94.17,2.353
