time	성남시(대장동)	성남시(구미초교)	성남시(한국학중앙연구원)	성남시(궁내교)_WL	성남시(궁내교)_Q	궁내교_Ti
2022-09-05 11:50	2	1	2	1.44	20.46	1.549
2022-09-05 12:00	1	1	1	1.45	21.19	1
2022-09-05 12:10	1	2	2	1.47	22.7	1.512
2022-09-05 12:20	2	1	3	1.48	23.49	1.61
2022-09-05 12:30	1	1	3	1.49	24.29	1.122
2022-09-05 12:40	1	1	3	1.51	25.94	1.122
2022-09-05 12:50	1	1	1	1.52	26.8	1
2022-09-05 13:00	1	1	1	1.53	27.67	1
2022-09-05 13:10	0	0	1	1.53	27.67	0.061
2022-09-05 13:20	1	1	2	1.54	28.56	1.061
2022-09-05 13:30	1	1	1	1.54	28.56	1
2022-09-05 13:40	1	0	2	1.52	26.8	0.61
2022-09-05 13:50	2	2	1	1.51	25.94	1.939
2022-09-05 14:00	2	1	2	1.49	24.29	1.549
2022-09-05 14:10	2	1	2	1.48	23.49	1.549
2022-09-05 14:20	1	1	2	1.48	23.49	1.061
2022-09-05 14:30	3	2	2	1.48	23.49	2.488
2022-09-05 14:40	2	1	3	1.5	25.1	1.61
2022-09-05 14:50	1	1	2	1.54	28.56	1.061
2022-09-05 15:00	1	0	1	1.56	30.4	0.549
2022-09-05 15:10	2	1	2	1.58	32.32	1.549
2022-09-05 15:20	2	1	2	1.61	35.34	1.549
2022-09-05 15:30	0	1	0	1.62	36.39	0.451
2022-09-05 15:40	2	1	2	1.64	38.55	1.549
2022-09-05 15:50	1	1	1	1.65	39.66	1
2022-09-05 16:00	2	1	3	1.65	39.66	1.61
2022-09-05 16:10	1	1	1	1.66	40.79	1
2022-09-05 16:20	2	2	2	1.67	41.94	2
2022-09-05 16:30	2	1	2	1.67	41.94	1.549
2022-09-05 16:40	1	1	1	1.68	43.11	1
2022-09-05 16:50	2	2	2	1.69	44.31	2
2022-09-05 17:00	1	1	1	1.7	45.52	1
2022-09-05 17:10	0	0	1	1.71	46.76	0.061
2022-09-05 17:20	2	2	0	1.71	46.76	1.878
2022-09-05 17:30	1	1	2	1.72	48.02	1.061
2022-09-05 17:40	1	1	1	1.74	50.61	1
2022-09-05 17:50	2	4	2	1.75	51.94	2.902
2022-09-05 18:00	3	2	2	1.78	56.06	2.488
