time	성남시(대장동)	성남시(구미초교)	성남시(한국학중앙연구원)	성남시(궁내교)_WL	궁내교_Ti
2022-08-09 11:40	2	1	0	2.34	1.427
2022-08-09 11:50	1	0	2	2.33	0.61
2022-08-09 12:00	1	1	5	2.32	1.244
2022-08-09 12:10	1	0	3	2.31	0.671
2022-08-09 12:20	0	0	0	2.31	0
2022-08-09 12:30	0	0	0	2.3	0
2022-08-09 12:40	0	0	0	2.3	0
2022-08-09 12:50	0	0	1	2.29	0.061
2022-08-09 13:00	0	0	0	2.27	0
2022-08-09 13:10	0	0	0	2.25	0
2022-08-09 13:20	1	0	0	2.24	0.488
2022-08-09 13:30	0	1	0	2.23	0.451
2022-08-09 13:40	0	0	0	2.21	0
2022-08-09 13:50	1	0	0	2.19	0.488
2022-08-09 14:00	0	0	0	2.18	0
2022-08-09 14:10	0	0	1	2.16	0.061
2022-08-09 14:20	0	0	0	2.15	0
2022-08-09 14:30	0	0	0	2.13	0
2022-08-09 14:40	0	0	0	2.12	0
2022-08-09 14:50	0	0	0	2.11	0
2022-08-09 15:00	0	0	0	2.09	0
2022-08-09 15:10	0	0	0	2.08	0
2022-08-09 15:20	0	0	0	2.06	0
2022-08-09 15:30	0	0	0	2.05	0
2022-08-09 15:40	0	0	0	2.03	0
2022-08-09 15:50	0	0	0	2.01	0
2022-08-09 16:00	0	0	0	2	0
2022-08-09 16:10	0	0	0	1.99	0
2022-08-09 16:20	0	0	0	1.98	0
2022-08-09 16:30	0	0	0	1.97	0
2022-08-09 16:40	0	0	0	1.96	0
2022-08-09 16:50	0	0	0	1.95	0
2022-08-09 17:00	0	0	0	1.94	0
2022-08-09 17:10	0	0	0	1.92	0
2022-08-09 17:20	0	0	0	1.91	0
2022-08-09 17:30	0	0	0	1.91	0
2022-08-09 17:40	0	0	0	1.9	0
2022-08-09 17:50	1	0	1	1.89	0.549
2022-08-09 18:00	1	1	1	1.88	1
2022-08-09 18:10	2	2	8	1.88	2.366
2022-08-09 18:20	4	1	13	1.88	3.196
2022-08-09 18:30	9	0	8	1.89	4.88
2022-08-09 18:40	7	4	3	1.96	5.403
2022-08-09 18:50	5	3	2	2.08	3.915
2022-08-09 19:00	7	2	7	2.13	4.745
2022-08-09 19:10	5	3	4	2.22	4.037
2022-08-09 19:20	5	2	2	2.32	3.464
2022-08-09 19:30	4	2	2	2.46	2.976
2022-08-09 19:40	7	1	1	2.6	3.928
2022-08-09 19:50	2	3	1	2.71	2.39
2022-08-09 20:00	0	2	0	2.77	0.902
2022-08-09 20:10	0	3	1	2.78	1.414
2022-08-09 20:20	1	0	2	2.78	0.61
2022-08-09 20:30	1	0	0	2.78	0.488
2022-08-09 20:40	2	1	2	2.78	1.549
2022-08-09 20:50	3	1	1	2.77	1.976
2022-08-09 21:00	7	1	7	2.74	4.294
2022-08-09 21:10	3	5	2	2.69	3.841
2022-08-09 21:20	4	8	6	2.66	5.926
2022-08-09 21:30	1	8	4	2.66	4.34
2022-08-09 21:40	3	2	2	2.72	2.488
2022-08-09 21:50	1	1	0	2.82	0.939
2022-08-09 22:00	0	0	0	2.96	0
2022-08-09 22:10	0	1	0	3.09	0.451
2022-08-09 22:20	1	0	0	3.11	0.488
2022-08-09 22:30	0	0	1	3.07	0.061
2022-08-09 22:40	1	1	0	2.98	0.939
2022-08-09 22:50	0	0	1	2.89	0.061
2022-08-09 23:00	8	0	19	2.8	5.063
2022-08-09 23:10	9	14	1	2.77	10.767
2022-08-09 23:20	0	1	0	2.79	0.451
2022-08-09 23:30	0	0	0	2.81	0
2022-08-09 23:40	0	0	0	2.82	0
2022-08-09 23:50	0	0	0	2.85	0
2022-08-10 0:00	0	0	0	2.9	0
2022-08-10 0:10	0	0	0	2.92	0
2022-08-10 0:20	0	0	0	2.91	0
2022-08-10 0:30	0	0	0	2.87	0
2022-08-10 0:40	1	0	1	2.81	0.549
2022-08-10 0:50	4	1	3	2.72	2.586
2022-08-10 1:00	7	7	3	2.64	6.756
2022-08-10 1:10	5	7	1	2.63	5.658
2022-08-10 1:20	0	1	0	2.67	0.451
2022-08-10 1:30	1	0	0	2.72	0.488
2022-08-10 1:40	0	0	0	2.77	0
2022-08-10 1:50	0	0	1	2.82	0.061
2022-08-10 2:00	0	0	0	2.84	0
2022-08-10 2:10	0	0	0	2.84	0
2022-08-10 2:20	0	0	0	2.79	0
2022-08-10 2:30	0	0	0	2.71	0
2022-08-10 2:40	0	0	0	2.62	0
2022-08-10 2:50	0	0	0	2.53	0
2022-08-10 3:00	0	0	0	2.46	0
2022-08-10 3:10	0	0	0	2.4	0
2022-08-10 3:20	0	0	0	2.35	0
2022-08-10 3:30	0	0	0	2.32	0
2022-08-10 3:40	0	0	0	2.28	0
2022-08-10 3:50	0	0	0	2.25	0
2022-08-10 4:00	0	0	0	2.22	0
2022-08-10 4:10	0	0	0	2.2	0
2022-08-10 4:20	0	0	0	2.18	0
2022-08-10 4:30	0	0	0	2.16	0
2022-08-10 4:40	0	0	0	2.15	0
2022-08-10 4:50	0	0	0	2.13	0
2022-08-10 5:00	0	0	0	2.11	0
2022-08-10 5:10	0	0	0	2.1	0
2022-08-10 5:20	0	0	0	2.08	0
2022-08-10 5:30	0	0	0	2.07	0
2022-08-10 5:40	0	0	0	2.05	0
2022-08-10 5:50	0	0	0	2.04	0
2022-08-10 6:00	0	0	0	2.03	0
2022-08-10 6:10	0	0	0	2.02	0
2022-08-10 6:20	0	0	0	2.01	0
2022-08-10 6:30	0	0	0	2	0
2022-08-10 6:40	0	0	0	1.99	0
2022-08-10 6:50	0	0	0	1.98	0
2022-08-10 7:00	0	0	0	1.97	0
2022-08-10 7:10	0	0	0	1.96	0
2022-08-10 7:20	0	0	0	1.95	0
2022-08-10 7:30	0	0	0	1.95	0
2022-08-10 7:40	0	0	0	1.94	0
2022-08-10 7:50	0	0	0	1.93	0
2022-08-10 8:00	0	0	0	1.93	0
2022-08-10 8:10	0	0	0	1.92	0
2022-08-10 8:20	0	0	0	1.91	0
2022-08-10 8:30	0	0	0	1.91	0
2022-08-10 8:40	0	0	0	1.9	0
2022-08-10 8:50	0	0	0	1.9	0
2022-08-10 9:00	0	0	0	1.89	0
2022-08-10 9:10	0	0	0	1.88	0
2022-08-10 9:20	0	0	0	1.88	0
2022-08-10 9:30	0	0	0	1.87	0
2022-08-10 9:40	0	0	0	1.87	0
2022-08-10 9:50	0	0	0	1.86	0
2022-08-10 10:00	0	0	0	1.85	0
2022-08-10 10:10	0	0	0	1.84	0
2022-08-10 10:20	0	0	0	1.84	0
2022-08-10 10:30	0	0	0	1.83	0
2022-08-10 10:40	0	0	0	1.83	0
2022-08-10 10:50	0	0	0	1.82	0
2022-08-10 11:00	0	0	0	1.82	0
2022-08-10 11:10	0	0	0	1.81	0
2022-08-10 11:20	0	0	0	1.8	0
2022-08-10 11:30	0	0	0	1.8	0
2022-08-10 11:40	0	0	0	1.79	0
2022-08-10 11:50	0	0	0	1.78	0
2022-08-10 12:00	0	0	0	1.78	0
2022-08-10 12:10	0	0	0	1.77	0
2022-08-10 12:20	0	0	0	1.76	0
2022-08-10 12:30	0	0	0	1.75	0
2022-08-10 12:40	0	0	0	1.75	0
2022-08-10 12:50	0	0	0	1.74	0
2022-08-10 13:00	0	0	0	1.74	0
2022-08-10 13:10	0	0	0	1.73	0
2022-08-10 13:20	0	0	0	1.73	0
2022-08-10 13:30	0	0	0	1.72	0
2022-08-10 13:40	0	0	0	1.71	0
2022-08-10 13:50	0	0	0	1.71	0
2022-08-10 14:00	0	0	0	1.7	0
2022-08-10 14:10	0	0	0	1.7	0
2022-08-10 14:20	0	0	0	1.69	0
2022-08-10 14:30	0	0	0	1.69	0
2022-08-10 14:40	0	0	0	1.68	0
2022-08-10 14:50	0	0	0	1.68	0
2022-08-10 15:00	0	0	0	1.67	0
2022-08-10 15:10	0	0	0	1.67	0
2022-08-10 15:20	0	0	0	1.66	0
2022-08-10 15:30	0	0	0	1.66	0
2022-08-10 15:40	0	1	0	1.65	0.451
2022-08-10 15:50	0	0	0	1.65	0
2022-08-10 16:00	0	0	0	1.64	0
2022-08-10 16:10	1	1	0	1.64	0.939
2022-08-10 16:20	0	0	0	1.63	0
2022-08-10 16:30	0	0	0	1.63	0
2022-08-10 16:40	0	0	0	1.63	0
2022-08-10 16:50	0	0	0	1.63	0
2022-08-10 17:00	0	0	0	1.63	0
2022-08-10 17:10	0	0	0	1.63	0
2022-08-10 17:20	0	0	0	1.63	0
2022-08-10 17:30	0	0	0	1.63	0
2022-08-10 17:40	0	0	0	1.63	0
2022-08-10 17:50	0	0	0	1.63	0
2022-08-10 18:00	0	0	0	1.62	0
2022-08-10 18:10	0	0	0	1.61	0
2022-08-10 18:20	0	0	0	1.61	0
2022-08-10 18:30	0	0	0	1.6	0
2022-08-10 18:40	0	0	0	1.59	0
2022-08-10 18:50	0	1	0	1.59	0.451
2022-08-10 19:00	1	0	1	1.58	0.549
2022-08-10 19:10	0	0	0	1.58	0
2022-08-10 19:20	0	0	0	1.58	0
2022-08-10 19:30	0	0	0	1.57	0
2022-08-10 19:40	0	0	0	1.57	0
2022-08-10 19:50	0	0	0	1.57	0
2022-08-10 20:00	0	0	0	1.57	0
2022-08-10 20:10	0	0	0	1.57	0
2022-08-10 20:20	0	0	0	1.57	0
2022-08-10 20:30	0	0	0	1.57	0
2022-08-10 20:40	0	0	0	1.56	0
2022-08-10 20:50	0	0	0	1.56	0
2022-08-10 21:00	0	1	0	1.56	0.451
2022-08-10 21:10	0	0	1	1.55	0.061
2022-08-10 21:20	1	0	0	1.55	0.488
2022-08-10 21:30	0	0	0	1.55	0
2022-08-10 21:40	0	0	1	1.55	0.061
2022-08-10 21:50	0	0	0	1.55	0
2022-08-10 22:00	1	1	0	1.55	0.939
2022-08-10 22:10	0	0	0	1.55	0
2022-08-10 22:20	0	0	0	1.54	0
2022-08-10 22:30	0	1	1	1.54	0.512
2022-08-10 22:40	1	0	0	1.54	0.488
2022-08-10 22:50	0	0	0	1.54	0
2022-08-10 23:00	1	1	1	1.54	1
2022-08-10 23:10	1	1	2	1.54	1.061
2022-08-10 23:20	1	1	0	1.56	0.939
2022-08-10 23:30	0	0	0	1.57	0
2022-08-10 23:40	0	0	0	1.58	0
2022-08-10 23:50	0	0	0	1.58	0
2022-08-11 0:00	0	0	0	1.59	0
2022-08-11 0:10	0	0	0	1.6	0
2022-08-11 0:20	0	0	0	1.61	0
2022-08-11 0:30	0	0	0	1.61	0
2022-08-11 0:40	0	0	1	1.61	0.061
2022-08-11 0:50	0	0	0	1.59	0
2022-08-11 1:00	1	1	0	1.58	0.939
2022-08-11 1:10	1	1	0	1.57	0.939
2022-08-11 1:20	1	1	0	1.56	0.939
2022-08-11 1:30	1	1	1	1.56	1
2022-08-11 1:40	1	0	0	1.56	0.488
2022-08-11 1:50	0	0	1	1.57	0.061
2022-08-11 2:00	0	0	1	1.59	0.061
2022-08-11 2:10	1	1	1	1.61	1
2022-08-11 2:20	5	1	8	1.63	3.379
2022-08-11 2:30	2	6	3	1.67	3.865
2022-08-11 2:40	1	1	0	1.69	0.939
2022-08-11 2:50	0	0	0	1.71	0
2022-08-11 3:00	2	0	0	1.74	0.976
2022-08-11 3:10	7	9	3	1.78	7.658
2022-08-11 3:20	1	7	0	1.87	3.645
2022-08-11 3:30	0	4	0	1.95	1.804
2022-08-11 3:40	0	1	1	2.07	0.512
2022-08-11 3:50	0	0	0	2.2	0
2022-08-11 4:00	1	1	0	2.34	0.939
2022-08-11 4:10	3	1	3	2.45	2.098
2022-08-11 4:20	7	4	12	2.5	5.952
2022-08-11 4:30	4	2	5	2.53	3.159
2022-08-11 4:40	6	2	2	2.54	3.952
2022-08-11 4:50	3	5	3	2.54	3.902
2022-08-11 5:00	3	4	3	2.54	3.451
2022-08-11 5:10	2	3	1	2.56	2.39
2022-08-11 5:20	4	4	2	2.62	3.878
2022-08-11 5:30	2	4	2	2.7	2.902
2022-08-11 5:40	1	0	1	2.81	0.549
2022-08-11 5:50	1	1	1	2.88	1
2022-08-11 6:00	0	1	0	2.9	0.451
2022-08-11 6:10	1	0	0	2.89	0.488
2022-08-11 6:20	0	0	0	2.84	0
2022-08-11 6:30	0	1	1	2.75	0.512
2022-08-11 6:40	1	0	0	2.67	0.488
2022-08-11 6:50	1	2	0	2.57	1.39
2022-08-11 7:00	0	0	1	2.48	0.061
2022-08-11 7:10	0	0	0	2.41	0
2022-08-11 7:20	0	0	0	2.35	0
2022-08-11 7:30	0	0	0	2.31	0
2022-08-11 7:40	0	0	0	4.28	0
2022-08-11 7:50	0	0	0	4.16	0
2022-08-11 8:00	0	0	0	4	0
2022-08-11 8:10	0	0	0	3.87	0
2022-08-11 8:20	0	0	0	3.77	0
2022-08-11 8:30	0	0	0	3.63	0
2022-08-11 8:40	0	0	0	3.57	0
2022-08-11 8:50	0	0	0	3.54	0
2022-08-11 9:00	0	0	0	3.45	0
2022-08-11 9:10	0	0	0	3.39	0
2022-08-11 9:20	0	0	0	3.3	0
2022-08-11 9:30	0	0	0	3.29	0
2022-08-11 9:40	0	0	0	3.27	0
2022-08-11 9:50	0	0	0	3.21	0
2022-08-11 10:00	0	0	0	3.19	0
2022-08-11 10:10	0	0	0	3.16	0
2022-08-11 10:20	0	0	0	3.14	0
2022-08-11 10:30	0	0	0	3.11	0
2022-08-11 10:40	0	0	0	3.1	0
2022-08-11 10:50	0	0	0	3.09	0
2022-08-11 11:00	0	0	0	3.07	0
2022-08-11 11:10	0	0	0	3.06	0
2022-08-11 11:20	0	0	0	3.04	0
2022-08-11 11:30	0	0	0	3.03	0
2022-08-11 11:40	0	0	0	3.02	0
2022-08-11 11:50	0	0	0	3.01	0
2022-08-11 12:00	0	0	0	3	0
2022-08-11 12:10	0	0	0	2.99	0
2022-08-11 12:20	1	0	0	2.98	0.488
2022-08-11 12:30	0	1	0	2.98	0.451
2022-08-11 12:40	0	0	0	2.96	0
2022-08-11 12:50	0	0	1	2.94	0.061
2022-08-11 13:00	0	0	0	2.95	0
2022-08-11 13:10	0	0	0	2.95	0
2022-08-11 13:20	0	0	0	2.92	0
2022-08-11 13:30	0	1	0	2.91	0.451
2022-08-11 13:40	0	0	0	2.9	0
2022-08-11 13:50	0	0	0	2.89	0
2022-08-11 14:00	0	0	0	2.9	0
2022-08-11 14:10	0	0	0	2.89	0
