time	성남시(대장동)	성남시(구미초교)	성남시(한국학중앙연구원)	성남시(궁내교)_WL	궁내교_Ti
2014-08-20 20:20	0	0	0	0.99	0
2014-08-20 20:30	0	0	0	0.99	0
2014-08-20 20:40	0	0	0	0.99	0
2014-08-20 20:50	0	0	0	0.99	0
2014-08-20 21:00	0	0	0	0.99	0
2014-08-20 21:10	0	0	0	0.99	0
2014-08-20 21:20	0	0	0	0.99	0
2014-08-20 21:30	0	0	0	0.99	0
2014-08-20 21:40	0	0	0	0.99	0
2014-08-20 21:50	0	0	0	0.99	0
2014-08-20 22:00	0	0	0	0.99	0
2014-08-20 22:10	0	0	0	0.99	0
2014-08-20 22:20	0	0	0	0.99	0
2014-08-20 22:30	0	0	0	0.99	0
2014-08-20 22:40	0	0	0	0.99	0
2014-08-20 22:50	0	0	0	0.99	0
2014-08-20 23:00	0	0	0	0.99	0
2014-08-20 23:10	0	0	0	0.99	0
2014-08-20 23:20	0	0	0	0.99	0
2014-08-20 23:30	0	0	0	0.99	0
2014-08-20 23:40	0	1	0	0.99	0.451
2014-08-20 23:50	0	0	0	0.99	0
2014-08-21 0:00	0	0	0	0.99	0
2014-08-21 0:10	0	0	0	0.99	0
2014-08-21 0:20	0	0	1	0.99	0.061
2014-08-21 0:30	0	0	0	0.99	0
2014-08-21 0:40	0	0	0	0.99	0
2014-08-21 0:50	0	0	0	0.99	0
2014-08-21 1:00	0	0	0	0.99	0
2014-08-21 1:10	0	5	0	0.99	2.255
2014-08-21 1:20	1	4	0	0.99	2.292
2014-08-21 1:30	0	3	0	0.99	1.353
2014-08-21 1:40	3	2	1	1.02	2.427
2014-08-21 1:50	3	0	0	1.07	1.464
2014-08-21 2:00	0	1	0	1.1	0.451
2014-08-21 2:10	0	0	0	1.13	0
2014-08-21 2:20	1	0	0	1.21	0.488
2014-08-21 2:30	0	0	0	1.27	0
2014-08-21 2:40	0	0	1	1.29	0.061
2014-08-21 2:50	0	1	0	1.3	0.451
2014-08-21 3:00	1	0	0	1.3	0.488
2014-08-21 3:10	0	0	0	1.3	0
2014-08-21 3:20	0	0	0	1.29	0
2014-08-21 3:30	0	0	1	1.28	0.061
2014-08-21 3:40	0	1	0	1.27	0.451
2014-08-21 3:50	1	0	0	1.25	0.488
2014-08-21 4:00	0	0	0	1.24	0
2014-08-21 4:10	0	1	1	1.23	0.512
2014-08-21 4:20	1	0	0	1.22	0.488
2014-08-21 4:30	0	1	1	1.21	0.512
2014-08-21 4:40	1	0	0	1.2	0.488
2014-08-21 4:50	0	1	1	1.19	0.512
2014-08-21 5:00	1	1	0	1.19	0.939
2014-08-21 5:10	0	0	0	1.18	0
2014-08-21 5:20	0	0	0	1.18	0
2014-08-21 5:30	0	0	0	1.18	0
2014-08-21 5:40	0	0	0	1.18	0
2014-08-21 5:50	1	1	1	1.17	1
2014-08-21 6:00	0	1	0	1.17	0.451
2014-08-21 6:10	1	1	1	1.17	1
2014-08-21 6:20	2	2	2	1.17	2
2014-08-21 6:30	2	2	1	1.21	1.939
2014-08-21 6:40	1	1	1	1.24	1
2014-08-21 6:50	1	1	1	1.28	1
2014-08-21 7:00	2	2	1	1.33	1.939
2014-08-21 7:10	2	3	2	1.37	2.451
2014-08-21 7:20	2	3	2	1.43	2.451
2014-08-21 7:30	3	2	2	1.52	2.488
2014-08-21 7:40	1	2	1	1.57	1.451
2014-08-21 7:50	3	2	2	1.66	2.488
2014-08-21 8:00	1	1	1	1.72	1
2014-08-21 8:10	0	3	2	1.78	1.475
2014-08-21 8:20	5	4	2	1.84	4.366
2014-08-21 8:30	6	3	4	1.88	4.525
2014-08-21 8:40	2	1	3	1.92	1.61
2014-08-21 8:50	1	0	2	1.94	0.61
2014-08-21 9:00	1	0	1	1.98	0.549
2014-08-21 9:10	0	0	1	2.02	0.061
2014-08-21 9:20	3	0	4	2.06	1.708
2014-08-21 9:30	8	2	7	2.01	5.233
2014-08-21 9:40	6	3	7	2.05	4.708
2014-08-21 9:50	5	6	9	2.1	5.695
2014-08-21 10:00	5	6	10	2.13	5.756
2014-08-21 10:10	4	12	10	2.16	7.974
2014-08-21 10:20	3	6	7	2.2	4.597
2014-08-21 10:30	3	6	2	2.39	4.292
2014-08-21 10:40	2	3	1	2.71	2.39
2014-08-21 10:50	0	2	1	2.8	0.963
2014-08-21 11:00	1	1	1	2.88	1
2014-08-21 11:10	0	0	0	2.96	0
2014-08-21 11:20	0	1	0	2.91	0.451
2014-08-21 11:30	0	1	0	2.86	0.451
2014-08-21 11:40	0	0	0	2.8	0
2014-08-21 11:50	0	0	1	2.73	0.061
2014-08-21 12:00	0	0	0	2.66	0
2014-08-21 12:10	0	1	0	2.48	0.451
2014-08-21 12:20	1	0	0	2.32	0.488
2014-08-21 12:30	1	1	0	2.28	0.939
2014-08-21 12:40	0	0	0	2.24	0
2014-08-21 12:50	1	1	0	2.21	0.939
2014-08-21 13:00	2	0	1	2.17	1.037
2014-08-21 13:10	0	2	1	2.13	0.963
2014-08-21 13:20	1	1	0	2.09	0.939
2014-08-21 13:30	0	0	0	2.05	0
2014-08-21 13:40	1	1	1	2.01	1
2014-08-21 13:50	0	0	0	1.98	0
2014-08-21 14:00	0	0	0	1.94	0
2014-08-21 14:10	0	0	0	1.9	0
2014-08-21 14:20	0	0	0	1.86	0
2014-08-21 14:30	0	1	0	1.81	0.451
2014-08-21 14:40	0	0	0	1.77	0
2014-08-21 14:50	0	0	0	1.72	0
2014-08-21 15:00	0	0	0	1.68	0
2014-08-21 15:10	0	0	0	1.66	0
2014-08-21 15:20	0	0	0	1.64	0
2014-08-21 15:30	0	0	0	1.62	0
2014-08-21 15:40	0	0	0	1.59	0
2014-08-21 15:50	0	0	0	1.56	0
2014-08-21 16:00	0	0	0	1.56	0
2014-08-21 16:10	0	0	0	1.55	0
2014-08-21 16:20	0	0	0	1.54	0
2014-08-21 16:30	0	0	0	1.53	0
2014-08-21 16:40	0	0	0	1.5	0
2014-08-21 16:50	0	0	0	1.49	0
2014-08-21 17:00	0	0	0	1.48	0
2014-08-21 17:10	0	0	0	1.48	0
2014-08-21 17:20	0	0	0	1.47	0
2014-08-21 17:30	0	0	0	1.46	0
2014-08-21 17:40	0	0	0	1.46	0
2014-08-21 17:50	0	0	0	1.45	0
2014-08-21 18:00	0	0	0	1.44	0
2014-08-21 18:10	0	0	0	1.43	0
2014-08-21 18:20	0	0	1	1.43	0.061
2014-08-21 18:30	0	0	0	1.43	0
2014-08-21 18:40	0	0	0	1.42	0
2014-08-21 18:50	0	0	0	1.42	0
2014-08-21 19:00	0	0	0	1.42	0
2014-08-21 19:10	0	0	0	1.41	0
2014-08-21 19:20	0	0	0	1.41	0
2014-08-21 19:30	0	0	0	1.41	0
2014-08-21 19:40	0	0	0	1.41	0
2014-08-21 19:50	0	0	0	1.4	0
2014-08-21 20:00	0	0	0	1.4	0
2014-08-21 20:10	0	0	0	1.39	0
2014-08-21 20:20	0	0	0	1.39	0
2014-08-21 20:30	0	0	0	1.39	0
2014-08-21 20:40	0	0	0	1.39	0
2014-08-21 20:50	0	0	0	1.39	0
2014-08-21 21:00	0	0	0	1.38	0
2014-08-21 21:10	0	0	0	1.38	0
2014-08-21 21:20	0	0	0	1.38	0
2014-08-21 21:30	0	0	0	1.38	0
2014-08-21 21:40	0	0	0	1.38	0
2014-08-21 21:50	0	0	0	1.36	0
2014-08-21 22:00	0	0	0	1.36	0
2014-08-21 22:10	0	0	0	1.36	0
2014-08-21 22:20	0	0	0	1.35	0
2014-08-21 22:30	0	0	0	1.35	0
2014-08-21 22:40	0	0	0	1.35	0
2014-08-21 22:50	0	0	0	1.34	0
2014-08-21 23:00	0	0	0	1.34	0
2014-08-21 23:10	0	0	0	1.34	0
2014-08-21 23:20	0	0	0	1.33	0
2014-08-21 23:30	0	0	0	1.33	0
2014-08-21 23:40	0	0	0	1.32	0
2014-08-21 23:50	0	0	0	1.32	0
2014-08-22 0:00	0	0	0	1.32	0
2014-08-22 0:10	0	0	0	1.31	0
2014-08-22 0:20	0	0	0	1.31	0
2014-08-22 0:30	0	0	1	1.31	0.061
2014-08-22 0:40	0	0	0	1.31	0
2014-08-22 0:50	0	0	0	1.3	0
2014-08-22 1:00	0	0	0	1.3	0
2014-08-22 1:10	0	0	0	1.3	0
2014-08-22 1:20	0	0	0	1.3	0
2014-08-22 1:30	0	0	0	1.25	0
2014-08-22 1:40	0	0	0	1.29	0
2014-08-22 1:50	0	0	0	1.28	0
2014-08-22 2:00	0	0	0	1.28	0
2014-08-22 2:10	0	0	0	1.28	0
2014-08-22 2:20	0	0	0	1.28	0
2014-08-22 2:30	0	0	0	1.27	0
2014-08-22 2:40	0	0	0	1.27	0
2014-08-22 2:50	1	0	1	1.27	0.549
2014-08-22 3:00	0	0	0	1.27	0
2014-08-22 3:10	0	0	0	1.27	0
2014-08-22 3:20	0	0	0	1.27	0
2014-08-22 3:30	0	0	0	1.26	0
2014-08-22 3:40	0	0	0	1.26	0
2014-08-22 3:50	0	0	0	1.26	0
2014-08-22 4:00	0	0	0	1.26	0
2014-08-22 4:10	0	0	0	1.26	0
2014-08-22 4:20	0	0	0	1.26	0
2014-08-22 4:30	0	0	0	1.26	0
2014-08-22 4:40	0	0	0	1.26	0
2014-08-22 4:50	0	0	0	1.26	0
2014-08-22 5:00	0	0	0	1.26	0
2014-08-22 5:10	0	1	0	1.26	0.451
2014-08-22 5:20	0	1	0	1.25	0.451
2014-08-22 5:30	0	0	0	1.25	0
2014-08-22 5:40	0	0	0	1.24	0
2014-08-22 5:50	0	0	0	1.24	0
2014-08-22 6:00	0	0	0	1.24	0
2014-08-22 6:10	0	0	0	1.24	0
2014-08-22 6:20	0	0	0	1.23	0
2014-08-22 6:30	0	0	0	1.22	0
2014-08-22 6:40	0	0	0	1.22	0
2014-08-22 6:50	0	0	0	1.22	0
2014-08-22 7:00	0	0	0	1.21	0
2014-08-22 7:10	0	0	0	1.21	0
2014-08-22 7:20	0	0	0	1.21	0
2014-08-22 7:30	0	0	0	1.21	0
2014-08-22 7:40	0	0	0	1.21	0
2014-08-22 7:50	0	0	0	1.21	0
2014-08-22 8:00	0	0	0	1.2	0
2014-08-22 8:10	0	0	0	1.2	0
2014-08-22 8:20	0	0	0	1.2	0
2014-08-22 8:30	0	0	0	1.2	0
2014-08-22 8:40	0	0	0	1.2	0
2014-08-22 8:50	0	0	0	1.19	0
2014-08-22 9:00	0	0	0	1.19	0
2014-08-22 9:10	0	0	0	1.19	0
2014-08-22 9:20	0	0	0	1.19	0
2014-08-22 9:30	0	0	0	1.19	0
2014-08-22 9:40	0	0	0	1.19	0
2014-08-22 9:50	0	0	0	1.19	0
2014-08-22 10:00	0	0	0	1.19	0
2014-08-22 10:10	0	0	0	1.19	0
2014-08-22 10:20	0	0	0	1.19	0
2014-08-22 10:30	0	0	0	1.19	0
2014-08-22 10:40	0	0	0	1.19	0
2014-08-22 10:50	0	0	0	1.19	0
2014-08-22 11:00	0	0	0	1.19	0
2014-08-22 11:10	0	0	0	1.19	0
2014-08-22 11:20	0	0	0	1.18	0
2014-08-22 11:30	0	0	0	1.18	0
2014-08-22 11:40	0	0	0	1.18	0
2014-08-22 11:50	0	0	0	1.18	0
2014-08-22 12:00	0	0	0	1.18	0
2014-08-22 12:10	0	0	0	1.18	0
2014-08-22 12:20	0	0	0	1.18	0
