time	성남시(대장동)	성남시(구미초교)	성남시(한국학중앙연구원)	성남시(궁내교)_WL	성남시(궁내교)_Q	궁내교_Ti
2024-09-19 20:10	0	0	0	0.76	2.98	0
2024-09-19 20:20	0	0	0	0.76	2.98	0
2024-09-19 20:30	0	0	0	0.76	2.98	0
2024-09-19 20:40	0	0	0	0.76	2.98	0
2024-09-19 20:50	0	0	0	0.76	2.98	0
2024-09-19 21:00	0	0	0	0.76	2.98	0
2024-09-19 21:10	0	0	0	0.76	2.98	0
2024-09-19 21:20	0	0	0	0.76	2.98	0
2024-09-19 21:30	0	0	0	0.76	2.98	0
2024-09-19 21:40	0	0	0	0.76	2.98	0
2024-09-19 21:50	0	0	0	0.76	2.98	0
2024-09-19 22:00	0	0	0	0.76	2.98	0
2024-09-19 22:10	0	0	0	0.76	2.98	0
2024-09-19 22:20	0	0	0	0.76	2.98	0
2024-09-19 22:30	0	0	0	0.76	2.98	0
2024-09-19 22:40	0	0	0	0.76	2.98	0
2024-09-19 22:50	0	0	0	0.77	3.22	0
2024-09-19 23:00	0	0	0	0.78	3.46	0
2024-09-19 23:10	0	0	0	0.78	3.46	0
2024-09-19 23:20	0	0	0	0.79	3.72	0
2024-09-19 23:30	0	0	0	0.79	3.72	0
2024-09-19 23:40	0	0	0	0.8	3.98	0
2024-09-19 23:50	0	0	0	0.8	3.98	0
2024-09-20 0:00	0	0	0	0.8	3.98	0
2024-09-20 0:10	0	0	0	0.8	3.98	0
2024-09-20 0:20	0	0	0	0.8	3.98	0
2024-09-20 0:30	0	0	0	0.8	3.98	0
2024-09-20 0:40	0	0	0	0.8	3.98	0
2024-09-20 0:50	0	0	0	0.81	4.24	0
2024-09-20 1:00	0	0	0	0.81	4.24	0
2024-09-20 1:10	0	0	0	0.81	4.24	0
2024-09-20 1:20	0	0	0	0.81	4.24	0
2024-09-20 1:30	0	0	0	0.81	4.24	0
2024-09-20 1:40	0	0	0	0.81	4.24	0
2024-09-20 1:50	0	0	0	0.81	4.24	0
2024-09-20 2:00	0	0	0	0.81	4.24	0
2024-09-20 2:10	3	0	0	0.81	4.24	1.464
2024-09-20 2:20	1	3	0	0.81	4.24	1.841
2024-09-20 2:30	1	0	1	0.82	4.52	0.549
2024-09-20 2:40	0	0	0	0.83	4.8	0
2024-09-20 2:50	1	0	0	0.84	5.09	0.488
2024-09-20 3:00	3	1	3	0.85	5.39	2.098
2024-09-20 3:10	1	0	1	0.86	5.69	0.549
2024-09-20 3:20	0	0	3	0.86	5.69	0.183
2024-09-20 3:30	1	3	0	0.86	5.69	1.841
2024-09-20 3:40	1	0	1	0.86	5.69	0.549
2024-09-20 3:50	0	0	0	0.87	6	0
2024-09-20 4:00	0	0	0	0.88	6.32	0
2024-09-20 4:10	0	0	0	0.9	6.98	0
2024-09-20 4:20	0	0	0	0.91	7.31	0
2024-09-20 4:30	1	1	1	0.92	7.66	1
2024-09-20 4:40	0	0	0	0.92	7.66	0
2024-09-20 4:50	0	0	0	0.93	8.01	0
2024-09-20 5:00	0	0	0	0.97	9.48	0
2024-09-20 5:10	0	0	0	1	10.66	0
2024-09-20 5:20	0	1	0	1.01	11.06	0.451
2024-09-20 5:30	0	0	0	1.01	11.06	0
2024-09-20 5:40	0	0	0	1.01	11.06	0
2024-09-20 5:50	1	0	0	1	10.66	0.488
2024-09-20 6:00	0	0	0	0.99	10.26	0
2024-09-20 6:10	0	0	0	0.98	9.87	0
2024-09-20 6:20	0	0	0	0.97	9.48	0
2024-09-20 6:30	0	0	0	0.96	9.11	0
2024-09-20 6:40	0	0	0	0.95	8.73	0
2024-09-20 6:50	0	0	0	0.94	8.37	0
2024-09-20 7:00	0	0	0	0.94	8.37	0
2024-09-20 7:10	0	0	0	0.93	8.01	0
2024-09-20 7:20	0	0	0	0.92	7.66	0
2024-09-20 7:30	0	0	0	0.91	7.31	0
2024-09-20 7:40	0	0	0	0.91	7.31	0
2024-09-20 7:50	0	0	0	0.9	6.98	0
2024-09-20 8:00	0	0	0	0.89	6.64	0
2024-09-20 8:10	0	0	0	0.88	6.32	0
2024-09-20 8:20	0	0	0	0.88	6.32	0
2024-09-20 8:30	0	0	0	0.87	6	0
2024-09-20 8:40	0	0	0	0.87	6	0
2024-09-20 8:50	0	0	0	0.86	5.69	0
2024-09-20 9:00	0	0	0	0.86	5.69	0
2024-09-20 9:10	0	0	0	0.85	5.39	0
2024-09-20 9:20	0	0	0	0.85	5.39	0
2024-09-20 9:30	0	0	0	0.84	5.09	0
2024-09-20 9:40	0	0	0	0.84	5.09	0
2024-09-20 9:50	0	0	0	0.84	5.09	0
2024-09-20 10:00	0	0	0	0.84	5.09	0
2024-09-20 10:10	0	0	0	0.84	5.09	0
2024-09-20 10:20	0	0	0	0.83	4.8	0
2024-09-20 10:30	11	3	2	0.83	4.8	6.843
2024-09-20 10:40	2	0	8	0.83	4.8	1.464
2024-09-20 10:50	0	0	0	0.86	5.69	0
2024-09-20 11:00	0	0	0	0.87	6	0
