time	성남시(대장동)	성남시(구미초교)	성남시(한국학중앙연구원)	성남시(궁내교)_WL	궁내교_Ti
2022-06-30 0:10	1	0	0	1.5	0.488
2022-06-30 0:20	0	1	1	1.54	0.512
2022-06-30 0:30	0	1	0	1.54	0.451
2022-06-30 0:40	1	1	1	1.54	1
2022-06-30 0:50	0	0	0	1.53	0
2022-06-30 1:00	0	0	1	1.51	0.061
2022-06-30 1:10	1	1	0	1.49	0.939
2022-06-30 1:20	0	0	0	1.48	0
2022-06-30 1:30	0	0	1	1.47	0.061
2022-06-30 1:40	1	1	0	1.47	0.939
2022-06-30 1:50	0	0	0	1.46	0
2022-06-30 2:00	0	0	1	1.45	0.061
2022-06-30 2:10	0	1	0	1.43	0.451
2022-06-30 2:20	1	0	1	1.42	0.549
2022-06-30 2:30	2	2	1	1.41	1.939
2022-06-30 2:40	4	1	3	1.4	2.586
2022-06-30 2:50	3	5	3	1.4	3.902
2022-06-30 3:00	5	3	4	1.41	4.037
2022-06-30 3:10	3	4	3	1.44	3.451
2022-06-30 3:20	1	1	4	1.47	1.183
2022-06-30 3:30	2	0	1	1.52	1.037
2022-06-30 3:40	4	2	3	1.61	3.037
2022-06-30 3:50	1	4	1	1.72	2.353
2022-06-30 4:00	1	5	1	1.81	2.804
2022-06-30 4:10	1	9	3	1.86	4.73
2022-06-30 4:20	9	6	4	1.95	7.342
2022-06-30 4:30	4	1	7	2.1	2.83
2022-06-30 4:40	2	3	5	2.15	2.634
2022-06-30 4:50	0	1	0	2.19	0.451
2022-06-30 5:00	0	0	0	2.24	0
2022-06-30 5:10	0	0	1	2.27	0.061
2022-06-30 5:20	0	1	1	2.27	0.512
2022-06-30 5:30	1	1	4	2.21	1.183
2022-06-30 5:40	3	1	6	2.14	2.281
2022-06-30 5:50	3	4	3	2.1	3.451
2022-06-30 6:00	8	4	11	2.04	6.379
2022-06-30 6:10	8	7	10	2.03	7.671
2022-06-30 6:20	5	8	2	2.09	6.17
2022-06-30 6:30	7	2	1	2.15	4.379
2022-06-30 6:40	1	3	1	2.21	1.902
2022-06-30 6:50	1	0	1	2.32	0.549
2022-06-30 7:00	5	3	3	2.41	3.976
2022-06-30 7:10	5	3	7	2.52	4.22
2022-06-30 7:20	5	8	4	2.62	6.292
2022-06-30 7:30	13	12	9	2.67	12.305
2022-06-30 7:40	6	5	4	2.78	5.427
2022-06-30 7:50	3	3	1	2.85	2.878
2022-06-30 8:00	1	0	1	2.93	0.549
2022-06-30 8:10	0	1	1	3.01	0.512
2022-06-30 8:20	1	1	0	3.06	0.939
2022-06-30 8:30	1	3	0	3.04	1.841
2022-06-30 8:40	2	3	1	2.97	2.39
2022-06-30 8:50	4	4	4	2.89	4
2022-06-30 9:00	4	0	6	2.84	2.318
2022-06-30 9:10	2	2	5	2.78	2.183
2022-06-30 9:20	11	6	9	2.74	8.623
2022-06-30 9:30	7	10	2	2.73	8.048
2022-06-30 9:40	7	9	3	2.79	7.658
2022-06-30 9:50	7	10	4	2.85	8.17
2022-06-30 10:00	2	8	3	2.93	4.767
2022-06-30 10:10	3	7	2	3.12	4.743
2022-06-30 10:20	2	6	1	3.4	3.743
2022-06-30 10:30	2	1	2	3.56	1.549
2022-06-30 10:40	1	1	1	3.59	1
2022-06-30 10:50	0	0	1	3.54	0.061
2022-06-30 11:00	0	0	0	3.43	0
2022-06-30 11:10	0	0	0	3.28	0
2022-06-30 11:20	0	0	0	3.12	0
2022-06-30 11:30	0	1	0	2.98	0.451
2022-06-30 11:40	0	0	0	2.85	0
2022-06-30 11:50	1	0	0	2.74	0.488
2022-06-30 12:00	0	0	0	2.63	0
2022-06-30 12:10	0	0	1	2.54	0.061
2022-06-30 12:20	0	0	0	2.46	0
2022-06-30 12:30	0	0	0	2.39	0
2022-06-30 12:40	0	1	0	2.33	0.451
2022-06-30 12:50	0	0	0	2.28	0
2022-06-30 13:00	0	0	0	2.23	0
2022-06-30 13:10	0	0	0	2.18	0
2022-06-30 13:20	0	0	0	2.15	0
2022-06-30 13:30	0	0	0	2.12	0
2022-06-30 13:40	0	0	1	2.09	0.061
2022-06-30 13:50	0	0	0	2.06	0
2022-06-30 14:00	2	0	0	2.03	0.976
2022-06-30 14:10	0	0	0	2	0
2022-06-30 14:20	0	0	0	1.97	0
2022-06-30 14:30	0	0	1	1.95	0.061
2022-06-30 14:40	1	0	1	1.93	0.549
2022-06-30 14:50	0	0	1	1.91	0.061
2022-06-30 15:00	0	0	0	1.88	0
2022-06-30 15:10	7	10	3	1.87	8.109
2022-06-30 15:20	1	8	0	1.93	4.096
2022-06-30 15:30	0	0	0	2.08	0
2022-06-30 15:40	0	0	0	2.15	0
2022-06-30 15:50	0	0	0	2.23	0
2022-06-30 16:00	0	0	0	2.3	0
2022-06-30 16:10	0	0	0	2.32	0
2022-06-30 16:20	0	0	1	2.29	0.061
2022-06-30 16:30	0	0	0	2.2	0
2022-06-30 16:40	2	0	4	2.11	1.22
2022-06-30 16:50	5	1	2	2.05	3.013
2022-06-30 17:00	3	3	2	2.02	2.939
2022-06-30 17:10	2	0	2	2.04	1.098
2022-06-30 17:20	1	1	3	2.05	1.122
2022-06-30 17:30	3	0	8	2.05	1.952
2022-06-30 17:40	6	3	5	2.05	4.586
2022-06-30 17:50	4	8	2	2.08	5.682
2022-06-30 18:00	13	6	12	2.13	9.782
2022-06-30 18:10	15	14	14	2.29	14.488
2022-06-30 18:20	12	9	12	2.55	10.647
2022-06-30 18:30	6	6	2	2.81	5.756
2022-06-30 18:40	0	0	2	3.12	0.122
2022-06-30 18:50	1	0	0	3.38	0.488
2022-06-30 19:00	0	0	1	3.49	0.061
2022-06-30 19:10	0	0	0	3.49	0
2022-06-30 19:20	0	0	0	3.4	0
2022-06-30 19:30	0	0	0	3.27	0
2022-06-30 19:40	0	0	0	3.13	0
2022-06-30 19:50	0	0	0	2.99	0
2022-06-30 20:00	0	0	0	2.85	0
2022-06-30 20:10	0	0	0	2.73	0
2022-06-30 20:20	0	0	0	2.62	0
2022-06-30 20:30	0	0	1	2.53	0.061
2022-06-30 20:40	0	0	0	2.45	0
2022-06-30 20:50	0	0	0	2.38	0
2022-06-30 21:00	0	0	0	2.33	0
2022-06-30 21:10	0	0	0	2.29	0
2022-06-30 21:20	0	0	0	2.25	0
2022-06-30 21:30	0	0	0	2.22	0
2022-06-30 21:40	0	0	0	2.19	0
2022-06-30 21:50	0	0	0	2.17	0
2022-06-30 22:00	0	0	0	2.14	0
2022-06-30 22:10	0	0	0	2.12	0
2022-06-30 22:20	0	0	0	2.09	0
2022-06-30 22:30	0	0	0	2.07	0
2022-06-30 22:40	0	0	0	2.05	0
2022-06-30 22:50	0	0	0	2.02	0
2022-06-30 23:00	0	0	0	2	0
2022-06-30 23:10	0	0	0	1.98	0
2022-06-30 23:20	0	0	0	1.96	0
2022-06-30 23:30	0	0	0	1.94	0
2022-06-30 23:40	0	0	0	1.93	0
2022-06-30 23:50	0	0	0	1.91	0
2022-07-01 0:00	0	0	0	1.89	0
2022-07-01 0:10	0	0	0	1.87	0
2022-07-01 0:20	0	0	0	1.86	0
2022-07-01 0:30	0	0	0	1.84	0
2022-07-01 0:40	0	0	0	1.83	0
2022-07-01 0:50	0	0	0	1.82	0
2022-07-01 1:00	0	0	0	1.81	0
2022-07-01 1:10	0	0	0	1.79	0
2022-07-01 1:20	0	0	0	1.78	0
2022-07-01 1:30	0	0	0	1.77	0
2022-07-01 1:40	0	0	0	1.76	0
2022-07-01 1:50	0	0	0	1.75	0
2022-07-01 2:00	0	0	0	1.74	0
2022-07-01 2:10	0	0	0	1.73	0
2022-07-01 2:20	0	0	0	1.72	0
2022-07-01 2:30	0	0	0	1.71	0
2022-07-01 2:40	0	0	0	1.7	0
2022-07-01 2:50	0	0	0	1.69	0
2022-07-01 3:00	0	0	0	1.68	0
2022-07-01 3:10	0	0	0	1.67	0
2022-07-01 3:20	0	0	0	1.66	0
2022-07-01 3:30	0	0	0	1.65	0
2022-07-01 3:40	0	0	0	1.65	0
2022-07-01 3:50	0	0	0	1.64	0
2022-07-01 4:00	0	0	0	1.63	0
2022-07-01 4:10	0	0	0	1.62	0
2022-07-01 4:20	0	0	0	1.62	0
2022-07-01 4:30	0	0	0	1.61	0
2022-07-01 4:40	0	0	0	1.6	0
2022-07-01 4:50	0	0	0	1.6	0
2022-07-01 5:00	0	0	0	1.59	0
2022-07-01 5:10	0	0	0	1.59	0
2022-07-01 5:20	0	0	0	1.58	0
2022-07-01 5:30	0	0	0	1.57	0
2022-07-01 5:40	0	0	0	1.57	0
2022-07-01 5:50	0	0	0	1.56	0
2022-07-01 6:00	0	0	0	1.56	0
2022-07-01 6:10	0	0	0	1.55	0
2022-07-01 6:20	0	0	0	1.55	0
2022-07-01 6:30	0	0	0	1.54	0
2022-07-01 6:40	0	0	0	1.54	0
2022-07-01 6:50	0	0	0	1.53	0
2022-07-01 7:00	0	0	0	1.53	0
2022-07-01 7:10	0	0	0	1.52	0
2022-07-01 7:20	0	0	0	1.52	0
2022-07-01 7:30	0	0	0	1.51	0
2022-07-01 7:40	0	0	0	1.51	0
2022-07-01 7:50	0	0	0	1.5	0
2022-07-01 8:00	0	0	0	1.5	0
2022-07-01 8:10	0	0	0	1.5	0
2022-07-01 8:20	0	0	0	1.49	0
2022-07-01 8:30	0	0	0	1.49	0
2022-07-01 8:40	0	0	0	1.49	0
2022-07-01 8:50	0	0	0	1.49	0
2022-07-01 9:00	0	0	0	1.49	0
2022-07-01 9:10	0	0	0	1.48	0
2022-07-01 9:20	0	0	0	1.48	0
2022-07-01 9:30	0	0	0	1.48	0
2022-07-01 9:40	0	0	0	1.47	0
2022-07-01 9:50	0	0	0	1.47	0
2022-07-01 10:00	0	0	0	1.47	0
2022-07-01 10:10	0	0	0	1.46	0
2022-07-01 10:20	0	0	0	1.46	0
2022-07-01 10:30	0	0	0	1.45	0
2022-07-01 10:40	0	0	0	1.45	0
2022-07-01 10:50	0	0	0	1.45	0
2022-07-01 11:00	0	0	0	1.44	0
2022-07-01 11:10	0	0	0	1.44	0
2022-07-01 11:20	0	0	0	1.44	0
2022-07-01 11:30	0	0	0	1.43	0
2022-07-01 11:40	0	0	0	1.43	0
2022-07-01 11:50	0	0	0	1.43	0
2022-07-01 12:00	0	0	0	1.42	0
2022-07-01 12:10	0	0	0	1.42	0
2022-07-01 12:20	0	0	0	1.42	0
2022-07-01 12:30	0	0	0	1.41	0
2022-07-01 12:40	0	1	0	1.41	0.451
2022-07-01 12:50	0	3	0	1.41	1.353
2022-07-01 13:00	0	4	0	1.41	1.804
2022-07-01 13:10	0	0	0	1.41	0
2022-07-01 13:20	0	0	0	1.41	0
2022-07-01 13:30	0	0	0	1.44	0
2022-07-01 13:40	0	0	0	1.49	0
2022-07-01 13:50	0	0	0	1.54	0
2022-07-01 14:00	0	0	0	1.57	0
2022-07-01 14:10	0	0	0	1.57	0
2022-07-01 14:20	0	0	0	1.53	0
2022-07-01 14:30	0	0	0	1.5	0
2022-07-01 14:40	0	0	0	1.47	0
2022-07-01 14:50	0	0	0	1.45	0
2022-07-01 15:00	0	0	0	1.43	0
2022-07-01 15:10	0	0	0	1.42	0
2022-07-01 15:20	0	0	0	1.41	0
2022-07-01 15:30	0	0	0	1.4	0
2022-07-01 15:40	0	0	0	1.4	0
2022-07-01 15:50	0	0	0	1.39	0
2022-07-01 16:00	0	0	0	1.39	0
2022-07-01 16:10	0	0	0	1.38	0
2022-07-01 16:20	0	0	0	1.38	0
2022-07-01 16:30	0	0	0	1.38	0
2022-07-01 16:40	0	0	0	1.37	0
2022-07-01 16:50	0	0	0	1.37	0
2022-07-01 17:00	0	0	0	1.37	0
2022-07-01 17:10	0	0	0	1.37	0
2022-07-01 17:20	0	0	0	1.37	0
2022-07-01 17:30	0	0	0	1.37	0
2022-07-01 17:40	0	0	0	1.36	0
2022-07-01 17:50	0	0	0	1.36	0
2022-07-01 18:00	0	0	0	1.36	0
2022-07-01 18:10	0	0	0	1.36	0
2022-07-01 18:20	0	0	0	1.36	0
2022-07-01 18:30	0	0	0	1.36	0
2022-07-01 18:40	0	0	0	1.36	0
2022-07-01 18:50	0	0	0	1.36	0
2022-07-01 19:00	0	0	0	1.35	0
2022-07-01 19:10	0	0	0	1.35	0
2022-07-01 19:20	0	0	0	1.35	0
2022-07-01 19:30	0	0	0	1.35	0
2022-07-01 19:40	0	0	0	1.35	0
2022-07-01 19:50	0	0	0	1.35	0
2022-07-01 20:00	0	0	0	1.35	0
2022-07-01 20:10	0	0	0	1.35	0
2022-07-01 20:20	0	0	0	1.34	0
2022-07-01 20:30	0	0	0	1.34	0
2022-07-01 20:40	0	0	0	1.34	0
2022-07-01 20:50	0	0	0	1.34	0
2022-07-01 21:00	0	0	0	1.34	0
2022-07-01 21:10	0	0	0	1.34	0
2022-07-01 21:20	0	0	0	1.34	0
2022-07-01 21:30	0	0	0	1.34	0
2022-07-01 21:40	0	0	0	1.34	0
2022-07-01 21:50	0	0	0	1.34	0
2022-07-01 22:00	0	0	0	1.33	0
2022-07-01 22:10	0	0	0	1.33	0
2022-07-01 22:20	0	0	0	1.33	0
2022-07-01 22:30	0	0	0	1.33	0
2022-07-01 22:40	0	0	0	1.33	0
2022-07-01 22:50	0	0	0	1.33	0
2022-07-01 23:00	0	0	0	1.33	0
2022-07-01 23:10	0	0	0	1.33	0
2022-07-01 23:20	0	0	0	1.32	0
2022-07-01 23:30	0	0	0	1.32	0
2022-07-01 23:40	0	0	0	1.32	0
2022-07-01 23:50	0	0	0	1.32	0
2022-07-02 0:00	0	0	0	1.32	0
2022-07-02 0:10	0	0	0	1.32	0
2022-07-02 0:20	0	0	0	1.31	0
2022-07-02 0:30	0	0	0	1.31	0
2022-07-02 0:40	0	0	0	1.31	0
2022-07-02 0:50	0	0	0	1.31	0
2022-07-02 1:00	0	0	0	1.3	0
2022-07-02 1:10	0	0	0	1.3	0
2022-07-02 1:20	0	0	0	1.3	0
2022-07-02 1:30	0	0	0	1.3	0
2022-07-02 1:40	0	0	0	1.3	0
2022-07-02 1:50	0	0	0	1.29	0
2022-07-02 2:00	0	0	0	1.29	0
2022-07-02 2:10	0	0	0	1.29	0
2022-07-02 2:20	0	0	0	1.29	0
2022-07-02 2:30	0	0	0	1.29	0
