epoch,loss,val_loss
0,0.005104752257466316,0.0027063656598329544
1,0.0024567272048443556,0.001002294709905982
2,0.002001592656597495,0.0012538265436887741
3,0.001927488250657916,0.001313547370955348
4,0.0015558446757495403,0.0011068035382777452
5,0.001234299736097455,0.001532750902697444
6,0.0012988356174901128,0.001477550365962088
7,0.0008514694054611027,0.0010553993051871657
8,0.0005970573402009904,0.0009990740800276399
9,0.0005951577331870794,0.0009209389099851251
10,0.0005615098052658141,0.0011779494816437364
11,0.0006048050709068775,0.00120468286331743
12,0.0004933213349431753,0.0009221259970217943
13,0.0006159164477139711,0.0009010625071823597
14,0.0006268836441449821,0.0012109150411561131
15,0.0007226038724184036,0.0009352778433822095
16,0.0004667622852139175,0.0007741485605947673
17,0.00039769450086168945,0.0008979130070656538
18,0.0003125000512227416,0.0006940454477444291
19,0.000269535492407158,0.0006352072232402861
20,0.0002724014630075544,0.0007069665589369833
21,0.00021060257859062403,0.0006824465817771852
22,0.0002438091760268435,0.0007044520461931825
23,0.0003540893958415836,0.0008238491718657315
24,0.00024583927006460726,0.0007031314889900386
25,0.00020149644115008414,0.0006585032097063959
26,0.0002255324216093868,0.0007292012451216578
27,0.00017993387882597744,0.0005995368701405823
28,0.00019816694839391857,0.0006598403560929
29,0.00015988516679499298,0.0006470628431998193
30,0.0001689160126261413,0.0006466269842348993
31,0.000172876549186185,0.0006540719186887145
32,0.00016996069462038577,0.000670012494083494
33,0.00019754195818677545,0.0005863163969479501
34,0.00022989021090324968,0.0008122591534629464
35,0.00018523049948271364,0.0007039360352791846
36,0.00016658396634738892,0.0006131517584435642
37,0.00014528946485370398,0.0005440267850644886
38,0.000141702446853742,0.0006855219253338873
39,0.00012510037049651146,0.0005256191943772137
40,0.00013702268188353628,0.0006342590204440057
41,0.00016193464398384094,0.0006431219517253339
42,0.00015267216076608747,0.0006023697787895799
43,0.00014189946523401886,0.0006782556883990765
44,0.0001451435819035396,0.0007554164621978998
45,0.0001961407979251817,0.0005291576962918043
46,0.00022149080177769065,0.0005860102828592062
47,0.00037450037780217826,0.000851325283292681
48,0.000839690794236958,0.001019573537632823
49,0.0009572536800988019,0.001345326192677021
