epoch,loss,val_loss
0,0.03913457691669464,0.02123558521270752
1,0.022087354212999344,0.016905833035707474
2,0.019878288730978966,0.017337461933493614
3,0.018097657710313797,0.02028336189687252
4,0.018351679667830467,0.01811029203236103
5,0.016982678323984146,0.018958963453769684
6,0.015929482877254486,0.01702202297747135
7,0.015604355372488499,0.017442334443330765
8,0.014858055859804153,0.015460452996194363
9,0.015041541308164597,0.01498471386730671
10,0.014108431525528431,0.017116433009505272
11,0.014238306321203709,0.017469018697738647
12,0.014175454154610634,0.01707611419260502
13,0.013733956031501293,0.017194004729390144
14,0.013484395109117031,0.015479114837944508
15,0.013575945980846882,0.016350682824850082
16,0.012696348130702972,0.016130009666085243
17,0.012535875663161278,0.017618326470255852
18,0.011906841769814491,0.01574472151696682
19,0.012167070060968399,0.013774419203400612
20,0.011663137003779411,0.016705039888620377
21,0.011869520880281925,0.016013959422707558
22,0.011432875879108906,0.015946170315146446
23,0.010788580402731895,0.015993112698197365
24,0.011284701526165009,0.016104696318507195
25,0.01157891470938921,0.016652056947350502
26,0.010796251706779003,0.016052085906267166
27,0.01004759594798088,0.016547294333577156
28,0.00994966272264719,0.016641931608319283
29,0.009674319997429848,0.015647225081920624
