epoch,loss,val_loss
0,0.0060760267078876495,0.001384827308356762
1,0.0030060275457799435,0.0011662337929010391
2,0.0024877823889255524,0.0009479625150561333
3,0.002284165471792221,0.00188669643830508
4,0.002239636844024062,0.001327908830717206
5,0.0020548254251480103,0.0011013742769137025
6,0.0018386965384706855,0.000857891864143312
7,0.0019212550250813365,0.0008578080451115966
8,0.001977197825908661,0.0008951222989708185
9,0.0015130179235711694,0.0014731668634340167
10,0.0018667815020307899,0.000799683213699609
11,0.0011830927105620503,0.0009160711779259145
12,0.0009495072881691158,0.0009598620235919952
13,0.0007836685981601477,0.0007858725148253143
14,0.000866522139403969,0.0015977422008290887
15,0.0010306637268513441,0.001623612712137401
16,0.00108020706102252,0.000994503847323358
17,0.0007753224344924092,0.0009927466744557023
18,0.0006407595938071609,0.0011046662693843246
19,0.0006898114806972444,0.0009009720524773002
20,0.000522620277479291,0.0012361109256744385
21,0.0005232971161603928,0.0011792262084782124
22,0.0005594609538093209,0.0008003281545825303
23,0.00037655181949958205,0.0011907689040526748
