epoch,loss,val_loss
0,0.011298391968011856,0.00984764564782381
1,0.007515349891036749,0.009766762144863605
2,0.006811161991208792,0.007123099640011787
3,0.006791150663048029,0.00842857826501131
4,0.005906727164983749,0.009490804746747017
5,0.005681504495441914,0.0059652021154761314
6,0.005414336919784546,0.007671642582863569
7,0.005462493747472763,0.005366495810449123
8,0.0052578928880393505,0.005041807424277067
9,0.005153869278728962,0.011180737987160683
10,0.0050049470737576485,0.006972999777644873
11,0.00489506870508194,0.006088264286518097
12,0.0048859016969799995,0.004513053689152002
13,0.004710664507001638,0.0063157700933516026
14,0.004520092159509659,0.00743324588984251
15,0.004433414898812771,0.009862271137535572
16,0.004565067123621702,0.005242790095508099
17,0.004264982417225838,0.006972437724471092
18,0.004253345541656017,0.005790208000689745
19,0.004186226986348629,0.005455109756439924
20,0.004233924206346273,0.00721071008592844
21,0.00407506013289094,0.005571738351136446
22,0.0040391418151557446,0.005078669171780348
