epoch,loss,val_loss
0,0.01172224897891283,0.015262017957866192
1,0.008191435597836971,0.010713906958699226
2,0.007496832869946957,0.009294362738728523
3,0.006737816147506237,0.012912878766655922
4,0.006310469005256891,0.009434036910533905
5,0.006008513271808624,0.01195492409169674
6,0.005825979635119438,0.01225889753550291
7,0.00575714698061347,0.010097626596689224
8,0.005596641916781664,0.009326521307229996
9,0.005373411346226931,0.009616347029805183
10,0.005272680893540382,0.010150842368602753
11,0.005079289432615042,0.00952382292598486
12,0.004999531898647547,0.009410858154296875
