epoch,loss,val_loss
0,0.0006354195065796375,0.00040080209146253765
1,0.0002566443872638047,0.0002165891055483371
2,0.00020798611512873322,0.00018701123190112412
3,0.00018366219592280686,0.00018863435252569616
4,0.0001460700441384688,0.00017271662363782525
5,0.00013176399806980044,0.0001476170145906508
6,0.00012035163672408089,8.865501149557531e-05
7,0.00011934334906982258,0.00015044273459352553
8,0.0001208853573189117,0.00015307228022720665
9,0.00010980083607137203,8.497973612975329e-05
10,9.917625720845535e-05,8.599953434895724e-05
11,9.842208964983001e-05,0.00015647654072381556
12,0.0001144883208326064,7.555165211670101e-05
13,9.013243834488094e-05,0.00021755722991656512
14,0.0001091732265194878,0.00010959328210446984
15,7.633795030415058e-05,7.543563697254285e-05
16,8.653913391754031e-05,7.914390880614519e-05
17,9.647126717027277e-05,0.00011360668577253819
18,9.232154843630269e-05,7.340225420193747e-05
19,8.200771117117256e-05,0.00010771118104457855
20,6.916993879713118e-05,0.00011466159048723057
21,6.250585283851251e-05,0.0001064150856109336
22,7.771143282297999e-05,0.00010046106035588309
23,7.065134559525177e-05,0.00012764720304403454
24,8.09475895948708e-05,0.00014652141544502228
25,5.547913315240294e-05,9.025593317346647e-05
26,8.10170458862558e-05,0.00015668741252738982
27,5.5151249398477376e-05,8.965162123786286e-05
28,5.1507311582099646e-05,0.00010266881145071238
