epoch,loss,val_loss
0,0.005149735137820244,0.002543422393500805
1,0.0016412639524787664,0.001388907665386796
2,0.0010820948518812656,0.0005633485852740705
3,0.0007220044499263167,0.000876006786711514
4,0.0007541306549683213,0.0005404304247349501
5,0.0006101281614974141,0.0006432662485167384
6,0.0005645775236189365,0.0005439122905954719
7,0.00048519164556637406,0.000583417946472764
8,0.0005134092061780393,0.00048001643153838813
9,0.0004175620269961655,0.0004957831697538495
10,0.0004111786256544292,0.0006547722732648253
11,0.0003918437287211418,0.0005393737810663879
12,0.0003926741483155638,0.0006147762178443372
13,0.00034832223900593817,0.0006184885860420763
14,0.00035366450902074575,0.0004268866905476898
15,0.0003189551644027233,0.000491209386382252
16,0.00024900317657738924,0.00045366105041466653
17,0.0002442520926706493,0.00048145439359359443
18,0.00023298997257370502,0.00042586098425090313
19,0.00022829741647001356,0.0005036919028498232
20,0.0002326305111637339,0.0005354669410735369
21,0.00023796007735654712,0.0005134796956554055
22,0.0003462698950897902,0.0007251609349623322
23,0.0003372853097971529,0.0005742003559134901
24,0.0002725416561588645,0.0004884973750449717
25,0.00021414300135802478,0.0005201666499488056
26,0.00024954951368272305,0.0005088205798529088
27,0.0003445180773269385,0.0005593228852376342
28,0.0003114886349067092,0.0005221544997766614
