epoch,loss,val_loss
0,0.020981309935450554,0.013657446950674057
1,0.012651810422539711,0.01161181926727295
2,0.01033374946564436,0.00851878896355629
3,0.008987367153167725,0.007738491985946894
4,0.008402235805988312,0.009006247855722904
5,0.007479589432477951,0.007684972602874041
6,0.007347238250076771,0.0074964528903365135
7,0.006860038265585899,0.006485103163868189
8,0.006974865682423115,0.008160515688359737
9,0.006357869599014521,0.008190952241420746
10,0.006224173586815596,0.005683771334588528
11,0.005732944700866938,0.005730929784476757
12,0.005850032903254032,0.006332624703645706
13,0.005536876618862152,0.005485787987709045
14,0.005307343788444996,0.005865586921572685
15,0.0055458382703363895,0.005910829175263643
16,0.004971750546246767,0.00673357117921114
17,0.004967038054019213,0.005663538351655006
18,0.005014314316213131,0.005529741290956736
19,0.004703273065388203,0.005391673184931278
20,0.004696935415267944,0.005718613509088755
21,0.004488060716539621,0.005501499865204096
22,0.00440684100612998,0.005741708446294069
23,0.0042520794086158276,0.005757479928433895
24,0.004428732208907604,0.005371673032641411
25,0.004089090507477522,0.006074002478271723
26,0.00426673935726285,0.005599137395620346
27,0.0041423519141972065,0.005244923755526543
28,0.004072059877216816,0.00558845791965723
29,0.004030576441437006,0.0054235211573541164
30,0.0038959579542279243,0.005421069450676441
31,0.004034997895359993,0.005379925481975079
32,0.0038230533245950937,0.005364777985960245
33,0.003781275823712349,0.005390396807342768
34,0.0038189918268471956,0.005259423051029444
35,0.003790077520534396,0.005358029622584581
36,0.0037302260752767324,0.005203969776630402
37,0.003606254467740655,0.005249666515737772
38,0.003586331382393837,0.00509164622053504
39,0.0035435399040579796,0.005236866418272257
40,0.003688271390274167,0.005548054818063974
41,0.003356445347890258,0.0053867497481405735
42,0.0035344776697456837,0.005275897216051817
43,0.003404623828828335,0.005318560171872377
44,0.003272413741797209,0.005416459869593382
45,0.003288506530225277,0.004895730409771204
46,0.0031512780115008354,0.005005519837141037
47,0.0031256950460374355,0.005055597983300686
48,0.003154266159981489,0.005111314356327057
49,0.0031938832253217697,0.005171768832951784
50,0.003357371548190713,0.0048217433504760265
51,0.0030207559466362,0.005273688118904829
52,0.0031490856781601906,0.004822808783501387
53,0.0030697956681251526,0.0051553393714129925
54,0.002979740034788847,0.005373334512114525
55,0.0032873686868697405,0.004856987856328487
56,0.0029863480012863874,0.005152767989784479
57,0.0031076795421540737,0.0053234095685184
58,0.00307205761782825,0.0048447721637785435
59,0.0030966794583946466,0.0050513106398284435
60,0.003005146747455001,0.005093217361718416
