epoch,loss,val_loss
0,0.0023381623905152082,0.0006008637719787657
1,0.0006206482066772878,0.00034866281202994287
2,0.0004731823573820293,0.00038222235161811113
3,0.0004035077290609479,0.0003437636187300086
4,0.0003262786485720426,0.0003422302834223956
5,0.00029913627076894045,0.0002884047571569681
6,0.0002439116215100512,0.00023797046742402017
7,0.00025372387608513236,0.00020362177747301757
8,0.00022168799478095025,0.0004944190150126815
9,0.00022990394791122526,0.00026919684023596346
10,0.00020219941507093608,0.00022787239868193865
11,0.00017865518748294562,0.00028216317878104746
12,0.00018394099606666714,0.00021871157514397055
13,0.00016358464199583977,0.00033082510344684124
14,0.0001646792225074023,0.00021526975615415722
15,0.00013102298544254154,0.00021012297656852752
16,0.00011209151853108779,0.0002587240014690906
17,0.00013299286365509033,0.00026246829656884074
