epoch,loss,val_loss
0,0.0022591054439544678,0.0005726625677198172
1,0.0005210917443037033,0.0004997975192964077
2,0.0004034337180200964,0.0005632654065266252
3,0.00032019548234529793,0.0005008626030758023
4,0.00034445078927092254,0.0004709083295892924
5,0.0002942598075605929,0.00042014807695522904
6,0.00024757860228419304,0.0005789820570498705
7,0.0002421885437797755,0.0003742317494470626
8,0.00020566961029544473,0.0004297991981729865
9,0.00022412283578887582,0.0003800586564466357
10,0.0001917430490721017,0.0004296174447517842
11,0.00018029724014922976,0.0003951051039621234
12,0.00019300880376249552,0.0004695348325185478
13,0.00017901122919283807,0.0005705470102839172
14,0.00017812867008615285,0.000510832411237061
15,0.00016625532589387149,0.0004112987080588937
16,0.000141824028105475,0.00039876202936284244
17,0.00013173787738196552,0.0004246840253472328
