epoch,loss,val_loss
0,0.004727931227535009,0.0017398592317476869
1,0.0025404528714716434,0.0012194577138870955
2,0.002138192532584071,0.001580753712914884
3,0.0019238267559558153,0.0014239012962207198
4,0.00170425686519593,0.0015406905440613627
5,0.0015742013929411769,0.0011492753401398659
6,0.0016263339202851057,0.0013909515691921115
7,0.0015588309615850449,0.0009454911923967302
8,0.0015058905119076371,0.001126774586737156
9,0.0012362763518467546,0.0017108775209635496
10,0.0011562289437279105,0.0015033506788313389
11,0.0022202609106898308,0.001457652193494141
12,0.0014270992251113057,0.0016094375168904662
13,0.0010913028381764889,0.001438237028196454
14,0.0009948743972927332,0.001061299117282033
15,0.0008073177305050194,0.0013566428096964955
16,0.0007735879626125097,0.0012106499634683132
17,0.0005934356595389545,0.0012228161795064807
