epoch,loss,val_loss
0,0.01984144002199173,0.016153695061802864
1,0.0038723130710422993,0.01641872152686119
2,0.002699089702218771,0.008327101357281208
3,0.0019382615573704243,0.014789637178182602
4,0.0015991153195500374,0.006454879883676767
5,0.0012347776209935546,0.005089153535664082
6,0.0009681456722319126,0.004794524982571602
7,0.0008716794545762241,0.0031508158426731825
8,0.0007748632342554629,0.0034478474408388138
9,0.0007978211506269872,0.0059685735031962395
10,0.0010111135197803378,0.0031480123288929462
11,0.0006818966940045357,0.0022438892628997564
12,0.0005425612907856703,0.002611391479149461
13,0.00047795299906283617,0.002700034063309431
14,0.0004792904946953058,0.0026959795504808426
15,0.00044940051157027483,0.0021860538981854916
16,0.0005238892626948655,0.002317950362339616
17,0.0005282112979330122,0.0032917954958975315
18,0.0004098433710169047,0.004313325509428978
19,0.0003507074143271893,0.0024031305219978094
20,0.00034931994741782546,0.0032427830155938864
21,0.00030755711486563087,0.0025201619137078524
22,0.0003488779766485095,0.0035291716922074556
23,0.000403743761125952,0.003961326088756323
24,0.00036707078106701374,0.004892319440841675
25,0.0003633984306361526,0.003085461212322116
