time,성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,궁내교_Ti
2025-09-28 01:00:00,0.0,0.0,0.0,0.84,5.09,0.0
2025-09-28 01:10:00,0.0,0.0,0.0,0.84,5.09,0.0
2025-09-28 01:20:00,0.0,0.0,0.0,0.84,5.09,0.0
2025-09-28 01:30:00,0.0,0.0,0.0,0.84,5.09,0.0
2025-09-28 01:40:00,0.0,0.0,0.0,0.84,5.09,0.0
2025-09-28 01:50:00,0.0,0.0,0.0,0.84,5.09,0.0
2025-09-28 02:00:00,0.0,1.0,0.0,0.84,5.09,0.451
2025-09-28 02:10:00,1.0,1.0,0.0,0.84,5.09,0.939
2025-09-28 02:20:00,0.0,1.0,0.0,0.84,5.09,0.451
2025-09-28 02:30:00,0.0,1.0,0.0,0.84,5.09,0.451
2025-09-28 02:40:00,0.0,1.0,0.0,0.84,5.09,0.451
2025-09-28 02:50:00,0.0,0.0,0.0,0.84,5.09,0.0
2025-09-28 03:00:00,0.0,0.0,0.0,0.85,5.39,0.0
2025-09-28 03:10:00,0.0,0.0,0.0,0.86,5.69,0.0
2025-09-28 03:20:00,0.0,0.0,0.0,0.86,5.69,0.0
2025-09-28 03:30:00,0.0,0.0,0.0,0.86,5.69,0.0
2025-09-28 03:40:00,0.0,0.0,0.0,0.86,5.69,0.0
2025-09-28 03:50:00,0.0,0.0,0.0,0.86,5.69,0.0
2025-09-28 04:00:00,0.0,1.0,0.0,0.88,6.32,0.451
2025-09-28 04:10:00,0.0,0.0,0.0,0.90,6.98,0.0
2025-09-28 04:20:00,0.0,0.0,0.0,0.93,8.01,0.0
2025-09-28 04:30:00,0.0,1.0,0.0,0.95,8.73,0.451
2025-09-28 04:40:00,0.0,0.0,0.0,0.96,9.11,0.0
2025-09-28 04:50:00,0.0,0.0,0.0,0.97,9.48,0.0
2025-09-28 05:00:00,0.0,0.0,0.0,0.97,9.48,0.0
2025-09-28 05:10:00,0.0,0.0,1.0,0.97,9.48,0.061
2025-09-28 05:20:00,0.0,0.0,0.0,0.97,9.48,0.0
2025-09-28 05:30:00,1.0,0.0,1.0,0.97,9.48,0.5489999999999999
2025-09-28 05:40:00,1.0,0.0,0.0,0.97,9.48,0.488
2025-09-28 05:50:00,2.0,2.0,1.0,0.97,9.48,1.939
2025-09-28 06:00:00,1.0,0.0,1.0,0.97,9.48,0.5489999999999999
2025-09-28 06:10:00,1.0,1.0,1.0,0.98,9.87,1.0
2025-09-28 06:20:00,1.0,1.0,1.0,0.99,10.26,1.0
2025-09-28 06:30:00,1.0,0.0,1.0,1.00,10.66,0.5489999999999999
2025-09-28 06:40:00,1.0,1.0,1.0,1.00,10.66,1.0
2025-09-28 06:50:00,2.0,1.0,1.0,1.00,10.66,1.488
2025-09-28 07:00:00,1.0,2.0,2.0,1.01,11.06,1.512
2025-09-28 07:10:00,2.0,1.0,1.0,1.03,11.88,1.488
2025-09-28 07:20:00,3.0,2.0,2.0,1.06,13.17,2.488
2025-09-28 07:30:00,1.0,4.0,3.0,1.11,15.43,2.475
2025-09-28 07:40:00,2.0,2.0,1.0,1.18,18.85,1.939
2025-09-28 07:50:00,1.0,1.0,1.0,1.24,22.01,1.0
2025-09-28 08:00:00,0.0,0.0,0.0,1.31,25.95,0.0
2025-09-28 08:10:00,1.0,1.0,0.0,1.38,29.92,0.939
2025-09-28 08:20:00,1.0,1.0,2.0,1.42,32.34,1.061
2025-09-28 08:30:00,1.0,2.0,1.0,1.45,34.24,1.451
2025-09-28 08:40:00,0.0,0.0,0.0,1.47,35.54,0.0
2025-09-28 08:50:00,1.0,1.0,1.0,1.47,35.54,1.0
2025-09-28 09:00:00,1.0,1.0,1.0,1.47,35.54,1.0
2025-09-28 09:10:00,1.0,0.0,1.0,1.47,35.54,0.5489999999999999
2025-09-28 09:20:00,1.0,2.0,1.0,1.47,35.54,1.451
2025-09-28 09:30:00,0.0,0.0,0.0,1.47,35.54,0.0
2025-09-28 09:40:00,1.0,0.0,1.0,1.47,35.54,0.5489999999999999
2025-09-28 09:50:00,1.0,1.0,2.0,1.46,34.88,1.061
2025-09-28 10:00:00,3.0,2.0,2.0,1.45,34.24,2.488
2025-09-28 10:10:00,2.0,2.0,1.0,1.45,34.24,1.939
2025-09-28 10:20:00,1.0,1.0,2.0,1.45,34.24,1.061
2025-09-28 10:30:00,2.0,1.0,1.0,1.45,34.24,1.488
2025-09-28 10:40:00,1.0,2.0,2.0,1.45,34.24,1.512
2025-09-28 10:50:00,3.0,1.0,2.0,1.45,34.24,2.037
2025-09-28 11:00:00,1.0,2.0,1.0,1.47,35.54,1.451
2025-09-28 11:10:00,2.0,1.0,1.0,1.51,38.23,1.488
2025-09-28 11:20:00,0.0,1.0,1.0,1.53,39.63,0.512
2025-09-28 11:30:00,1.0,0.0,0.0,1.55,41.05,0.488
2025-09-28 11:40:00,0.0,0.0,0.0,1.56,41.78,0.0
2025-09-28 11:50:00,0.0,1.0,1.0,1.56,41.78,0.512
2025-09-28 12:00:00,0.0,0.0,0.0,1.56,41.78,0.0
2025-09-28 12:10:00,0.0,0.0,0.0,1.55,41.05,0.0
2025-09-28 12:20:00,0.0,0.0,0.0,1.52,38.93,0.0
2025-09-28 12:30:00,0.0,0.0,0.0,1.49,36.87,0.0
2025-09-28 12:40:00,0.0,0.0,0.0,1.46,34.88,0.0
2025-09-28 12:50:00,0.0,0.0,0.0,1.42,32.34,0.0
2025-09-28 13:00:00,0.0,0.0,0.0,1.39,30.51,0.0
2025-09-28 13:10:00,0.0,0.0,0.0,1.37,29.33,0.0
2025-09-28 13:20:00,0.0,0.0,0.0,1.35,28.18,0.0
2025-09-28 13:30:00,0.0,0.0,0.0,1.32,26.50,0.0
2025-09-28 13:40:00,0.0,0.0,0.0,1.30,25.37,0.0
2025-09-28 13:50:00,0.0,0.0,0.0,1.28,24.23,0.0
2025-09-28 14:00:00,0.0,0.0,0.0,1.27,23.67,0.0
2025-09-28 14:10:00,0.0,0.0,0.0,1.25,22.56,0.0
2025-09-28 14:20:00,0.0,0.0,0.0,1.24,22.01,0.0
2025-09-28 14:30:00,0.0,0.0,0.0,1.22,20.94,0.0
2025-09-28 14:40:00,0.0,0.0,0.0,1.21,20.41,0.0
2025-09-28 14:50:00,0.0,0.0,0.0,1.20,19.88,0.0
2025-09-28 15:00:00,0.0,0.0,0.0,1.19,19.37,0.0
2025-09-28 15:10:00,0.0,0.0,0.0,1.18,18.85,0.0
2025-09-28 15:20:00,0.0,0.0,0.0,1.17,18.35,0.0
2025-09-28 15:30:00,0.0,0.0,0.0,1.16,17.85,0.0
2025-09-28 15:40:00,0.0,0.0,0.0,1.15,17.35,0.0
2025-09-28 15:50:00,0.0,0.0,0.0,1.14,16.86,0.0
2025-09-28 16:00:00,0.0,0.0,0.0,1.13,16.38,0.0
2025-09-28 16:10:00,0.0,0.0,0.0,1.13,16.38,0.0
2025-09-28 16:20:00,0.0,0.0,0.0,1.12,15.90,0.0
2025-09-28 16:30:00,0.0,0.0,0.0,1.11,15.43,0.0
