time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2018-07-02 10:40,0,0,0,0,0,0,1.34,14.84,2.5,55.61,0,0,0,0
2018-07-02 10:50,0,0,0,0,0,0,1.34,14.84,2.49,55.61,0,0,0,0
2018-07-02 11:00,2,0,0,1,0,1,1.34,14.84,2.49,55.61,0.647,0.549,0.647,0.549
2018-07-02 11:10,4,1,1,0,0,0,1.34,14.84,2.48,57.08,1.033,0,1.68,0.549
2018-07-02 11:20,1,0,0,0,0,0,1.34,14.84,2.48,60.09,0.161,0,1.841,0.549
2018-07-02 11:30,0,0,0,1,0,1,1.34,14.84,2.48,61.62,0.325,0.549,2.166,1.098
2018-07-02 11:40,0,1,1,1,2,1,1.34,14.84,2.48,61.62,0.964,1.451,3.13,2.549
2018-07-02 11:50,1,3,2,2,1,2,1.34,14.84,2.48,63.17,2.087,1.549,5.217,4.098
2018-07-02 12:00,5,4,3,1,1,0,1.35,15.42,2.49,63.17,2.544,0.939,7.761,5.037
2018-07-02 12:10,0,1,2,0,1,0,1.35,15.42,2.49,63.17,0.53,0.451,8.291,5.488
2018-07-02 12:20,0,0,0,1,3,0,1.35,15.42,2.5,66.34,0.449,1.841,8.74,7.329
2018-07-02 12:30,0,0,0,1,4,0,1.35,15.42,2.51,69.59,0.574,2.292,9.314,9.621
2018-07-02 12:40,0,0,1,2,4,1,1.36,16.03,2.54,74.62,0.915,2.841,10.229,12.462
2018-07-02 12:50,0,0,2,0,1,0,1.37,16.64,2.57,83.41,0.157,0.451,10.386,12.913
2018-07-02 13:00,0,0,2,0,0,0,1.41,19.26,2.66,90.82,0.032,0,10.418,12.913
2018-07-02 13:10,0,0,2,0,0,0,1.55,30.4,2.78,96.6,0.032,0,10.45,12.913
2018-07-02 13:20,0,0,1,1,2,0,1.77,54.87,2.79,100.56,0.34,1.39,10.79,14.303
2018-07-02 13:30,0,0,1,0,0,0,1.91,70.17,2.8,100.56,0.016,0,10.806,14.303
2018-07-02 13:40,0,0,1,0,0,0,1.97,76.69,2.79,98.57,0.016,0,10.822,14.303
2018-07-02 13:50,0,0,0,0,0,0,1.98,77.81,2.78,94.66,0,0,10.822,14.303
2018-07-02 14:00,0,0,0,0,0,0,1.94,73.4,2.78,92.73,0,0,10.822,14.303
2018-07-02 14:10,0,0,0,0,0,0,1.87,65.98,2.77,88.94,0,0,10.822,14.303
2018-07-02 14:20,0,0,0,0,0,0,1.81,59.91,2.77,88.94,0,0,10.822,14.303
2018-07-02 14:30,0,0,0,0,0,0,1.75,52.26,2.78,98.57,0,0,10.822,14.303
2018-07-02 14:40,1,0,0,0,0,0,1.69,44.92,2.83,115.08,0.161,0,10.983,14.303
2018-07-02 14:50,0,0,0,0,0,0,1.64,39.32,2.93,132.95,0,0,10.983,14.303
2018-07-02 15:00,0,0,0,0,0,0,1.59,34.19,3,142.39,0,0,10.983,14.303
2018-07-02 15:10,0,0,0,0,6,0,1.55,30.4,3.03,144.81,0.75,2.706,11.733,17.009
2018-07-02 15:20,0,0,0,0,3,0,1.52,27.74,3.03,142.39,0.375,1.353,12.108,18.362
2018-07-02 15:30,0,0,1,0,0,0,1.5,26.05,3.01,137.63,0.016,0,12.124,18.362
2018-07-02 15:40,0,4,3,0,4,0,1.5,26.05,2.97,130.64,2.04,1.804,14.164,20.166
2018-07-02 15:50,0,0,0,0,3,0,1.52,27.74,2.93,121.62,0.375,1.353,14.539,21.519
2018-07-02 16:00,2,0,1,0,2,0,1.6,35.18,2.89,112.94,0.588,0.902,15.127,22.421
2018-07-02 16:10,0,1,2,0,0,0,1.65,40.41,2.84,106.66,0.405,0,15.532,22.421
2018-07-02 16:20,0,0,0,0,0,0,1.67,42.63,2.8,100.56,0,0,15.532,22.421
2018-07-02 16:30,0,0,0,0,0,0,1.67,42.63,2.79,96.6,0,0,15.532,22.421
2018-07-02 16:40,0,0,0,0,3,0,1.67,42.63,2.78,92.73,0.375,1.353,15.907,23.774
2018-07-02 16:50,0,0,2,0,4,0,1.71,47.29,2.78,90.82,0.532,1.804,16.439,25.578
2018-07-02 17:00,0,0,2,1,8,0,1.74,50.99,2.77,90.82,1.106,4.096,17.545,29.674
2018-07-02 17:10,1,1,2,4,2,9,1.77,54.87,2.77,90.82,3.371,3.403,20.916,33.077
2018-07-02 17:20,7,7,5,9,3,1,1.8,58.93,2.77,94.66,5.11,5.806,26.026,38.883
2018-07-02 17:30,3,13,9,2,6,4,1.87,65.98,2.8,102.57,7.378,3.926,33.404,42.809
2018-07-02 17:40,3,4,4,5,6,3,1.97,76.69,2.88,119.42,3.912,5.329,37.316,48.138
2018-07-02 17:50,3,4,4,2,1,8,2.09,90.54,3.04,142.39,4.32,1.915,41.636,50.053
2018-07-02 18:00,1,5,4,3,2,3,2.13,95.4,3.22,170.61,3.315,2.549,44.951,52.602
2018-07-02 18:10,1,9,7,4,2,1,2.15,97.87,3.39,207.28,4.427,2.915,49.378,55.517
2018-07-02 18:20,0,1,2,7,3,1,2.17,100.37,3.6,248.64,1.549,4.83,50.927,60.347
2018-07-02 18:30,0,4,3,4,4,6,2.21,105.46,3.83,302.5,3.842,4.122,54.769,64.469
2018-07-02 18:40,1,4,4,4,3,6,2.27,113.32,3.98,343.83,3.894,3.671,58.663,68.14
2018-07-02 18:50,1,6,5,1,1,4,2.28,114.65,4.1,381.42,3.682,1.183,62.345,69.323
2018-07-02 19:00,3,4,4,1,1,1,2.28,114.65,4.21,400.7,2.489,1,64.834,70.323
2018-07-02 19:10,1,2,2,0,0,0,2.25,110.67,4.27,425.96,0.939,0,65.773,70.323
2018-07-02 19:20,1,1,1,0,1,0,2.21,105.46,4.37,451.73,0.675,0.451,66.448,70.774
2018-07-02 19:30,0,0,0,1,0,1,2.17,100.37,4.45,466.26,0.325,0.549,66.773,71.323
2018-07-02 19:40,0,1,1,0,1,0,2.15,97.87,4.49,483.9,0.514,0.451,67.287,71.774
2018-07-02 19:50,1,1,1,1,0,1,2.12,94.17,4.51,486.86,0.875,0.549,68.162,72.323
2018-07-02 20:00,0,0,0,1,1,0,2.09,90.54,4.5,483.9,0.199,0.939,68.361,73.262
2018-07-02 20:10,0,1,1,1,1,1,2.04,84.64,4.4,463.34,0.839,1,69.2,74.262
2018-07-02 20:20,1,0,0,1,1,1,2,80.05,4.42,451.73,0.611,1,69.811,75.262
2018-07-02 20:30,1,1,1,0,1,0,1.98,77.81,4.3,428.8,0.675,0.451,70.486,75.713
2018-07-02 20:40,1,1,1,1,0,2,1.96,75.59,4.13,395.16,1.126,0.61,71.612,76.323
2018-07-02 20:50,0,1,1,0,0,0,1.94,73.4,4.04,362.46,0.389,0,72.001,76.323
2018-07-02 21:00,1,1,1,0,1,0,1.92,71.24,3.92,330.72,0.675,0.451,72.676,76.774
2018-07-02 21:10,0,0,0,0,0,0,1.9,69.11,3.84,307.56,0,0,72.676,76.774
2018-07-02 21:20,0,0,0,0,0,0,1.87,65.98,3.71,287.46,0,0,72.676,76.774
2018-07-02 21:30,0,0,0,0,0,1,1.84,62.91,3.66,270.24,0.251,0.061,72.927,76.835
2018-07-02 21:40,0,0,0,1,0,0,1.81,59.91,3.6,255.77,0.074,0.488,73.001,77.323
2018-07-02 21:50,0,0,0,0,0,1,1.78,56.2,3.52,241.57,0.251,0.061,73.252,77.384
2018-07-02 22:00,1,0,0,0,0,0,1.75,52.26,3.46,229.95,0.161,0,73.413,77.384
2018-07-02 22:10,0,0,0,0,0,0,1.73,49.74,3.39,218.52,0,0,73.413,77.384
2018-07-02 22:20,0,0,0,0,0,0,1.71,47.29,3.35,207.28,0,0,73.413,77.384
2018-07-02 22:30,0,0,0,0,0,0,1.69,44.92,3.31,196.25,0,0,73.413,77.384
2018-07-02 22:40,0,0,0,0,0,0,1.67,42.63,3.25,185.42,0,0,73.413,77.384
2018-07-02 22:50,0,0,0,0,0,0,1.65,40.41,3.23,176.91,0,0,73.413,77.384
2018-07-02 23:00,0,0,0,0,0,0,1.64,39.32,3.18,170.61,0,0,73.413,77.384
2018-07-02 23:10,0,0,0,0,0,0,1.62,37.22,3.12,162.33,0,0,73.413,77.384
2018-07-02 23:20,0,1,1,0,0,0,1.61,36.19,3.09,156.22,0.389,0,73.802,77.384
