time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2025-09-17 1:10,0,0,0,0,0,0,1.04,12.31,2.2,30.71,0,0,0,0
2025-09-17 1:20,0,0,0,0,0,0,1.04,12.31,2.2,30.71,0,0,0,0
2025-09-17 1:30,0,0,0,0,0,0,1.03,11.88,2.19,29.99,0,0,0,0
2025-09-17 1:40,0,0,0,0,0,0,1.03,11.88,2.19,29.99,0,0,0,0
2025-09-17 1:50,0,0,0,0,0,0,1.03,11.88,2.18,29.28,0,0,0,0
2025-09-17 2:00,0,0,0,0,0,0,1.02,11.47,2.18,29.28,0,0,0,0
2025-09-17 2:10,0,0,0,0,0,0,1.02,11.47,2.18,29.28,0,0,0,0
2025-09-17 2:20,0,0,0,0,0,0,1.02,11.47,2.17,28.57,0,0,0,0
2025-09-17 2:30,0,0,0,0,0,0,1.01,11.06,2.17,28.57,0,0,0,0
2025-09-17 2:40,0,0,0,0,0,0,1.01,11.06,2.17,28.57,0,0,0,0
2025-09-17 2:50,0,0,0,0,0,0,1.01,11.06,2.16,27.87,0,0,0,0
2025-09-17 3:00,0,0,0,0,0,0,1,10.66,2.16,27.87,0,0,0,0
2025-09-17 3:10,0,0,0,0,0,0,1,10.66,2.16,27.87,0,0,0,0
2025-09-17 3:20,0,0,0,0,0,0,0.99,10.26,2.15,27.18,0,0,0,0
2025-09-17 3:30,0,0,1,0,0,0,0.99,10.26,2.15,27.18,0.016,0,0.016,0
2025-09-17 3:40,0,0,0,0,0,0,0.98,9.87,2.15,27.18,0,0,0.016,0
2025-09-17 3:50,0,0,0,0,0,0,0.98,9.87,2.14,26.49,0,0,0.016,0
2025-09-17 4:00,0,0,0,0,0,0,0.98,9.87,2.14,26.49,0,0,0.016,0
2025-09-17 4:10,0,0,0,0,0,0,0.98,9.87,2.14,26.49,0,0,0.016,0
2025-09-17 4:20,0,0,0,0,0,0,0.97,9.48,2.13,25.81,0,0,0.016,0
2025-09-17 4:30,0,0,0,0,0,0,0.97,9.48,2.13,25.81,0,0,0.016,0
2025-09-17 4:40,0,0,0,0,0,0,0.97,9.48,2.13,25.81,0,0,0.016,0
2025-09-17 4:50,0,0,0,0,0,0,0.97,9.48,2.13,25.81,0,0,0.016,0
2025-09-17 5:00,0,0,0,0,0,0,0.96,9.11,2.12,25.14,0,0,0.016,0
2025-09-17 5:10,0,0,0,0,0,0,0.96,9.11,2.12,25.14,0,0,0.016,0
2025-09-17 5:20,0,0,0,0,0,0,0.96,9.11,2.12,25.14,0,0,0.016,0
2025-09-17 5:30,0,0,0,0,0,0,0.96,9.11,2.12,25.14,0,0,0.016,0
2025-09-17 5:40,0,0,0,0,0,0,0.96,9.11,2.11,24.47,0,0,0.016,0
2025-09-17 5:50,0,0,0,0,0,0,0.96,9.11,2.11,24.47,0,0,0.016,0
2025-09-17 6:00,0,0,0,0,0,0,0.95,8.73,2.11,24.47,0,0,0.016,0
2025-09-17 6:10,0,0,0,0,0,0,0.95,8.73,2.11,24.47,0,0,0.016,0
2025-09-17 6:20,0,0,0,0,0,0,0.95,8.73,2.1,23.81,0,0,0.016,0
2025-09-17 6:30,0,0,0,0,0,0,0.95,8.73,2.1,23.81,0,0,0.016,0
2025-09-17 6:40,0,0,0,0,0,0,0.95,8.73,2.1,23.81,0,0,0.016,0
2025-09-17 6:50,0,0,0,0,0,0,0.94,8.37,2.1,23.81,0,0,0.016,0
2025-09-17 7:00,0,0,0,0,0,0,0.94,8.37,2.09,23.16,0,0,0.016,0
2025-09-17 7:10,0,0,0,1,1,1,0.94,8.37,2.09,23.16,0.45,1,0.466,1
2025-09-17 7:20,0,1,0,1,0,0,0.94,8.37,2.09,23.16,0.447,0.488,0.913,1.488
2025-09-17 7:30,0,0,0,0,1,0,0.94,8.37,2.09,23.16,0.125,0.451,1.038,1.939
