time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2019-07-26 0:40,0,0,1,0,0,0,1.03,2.9,1.91,11.32,0.016,0,0.016,0
2019-07-26 0:50,0,0,0,0,0,0,1.03,2.9,1.91,11.32,0,0,0.016,0
2019-07-26 1:00,0,0,0,0,0,0,1.03,2.9,1.91,11.32,0,0,0.016,0
2019-07-26 1:10,0,0,0,0,0,0,1.03,2.9,1.91,11.32,0,0,0.016,0
2019-07-26 1:20,0,0,0,0,0,0,1.06,3.54,1.9,10.73,0,0,0.016,0
2019-07-26 1:30,0,0,0,0,2,0,1.11,4.82,1.9,10.73,0.25,0.902,0.266,0.902
2019-07-26 1:40,0,0,0,0,0,0,1.15,6.05,1.9,10.14,0,0,0.266,0.902
2019-07-26 1:50,1,0,0,0,0,1,1.16,6.39,1.9,10.14,0.412,0.061,0.678,0.963
2019-07-26 2:00,1,0,0,1,0,3,1.16,6.39,1.89,10.14,0.988,0.671,1.666,1.634
2019-07-26 2:10,0,1,1,0,0,0,1.16,6.39,1.89,10.14,0.389,0,2.055,1.634
2019-07-26 2:20,2,2,2,1,3,0,1.16,6.39,1.89,10.14,1.549,1.841,3.604,3.475
2019-07-26 2:30,1,0,0,0,0,0,1.15,6.05,1.9,10.73,0.161,0,3.765,3.475
2019-07-26 2:40,0,0,0,0,0,0,1.15,6.05,1.91,10.73,0,0,3.765,3.475
2019-07-26 2:50,0,0,0,0,0,0,1.14,5.72,1.91,10.14,0,0,3.765,3.475
2019-07-26 3:00,0,0,0,0,1,0,1.13,5.41,1.9,10.14,0.125,0.451,3.89,3.926
2019-07-26 3:10,0,0,0,0,0,0,1.13,5.41,1.9,10.14,0,0,3.89,3.926
2019-07-26 3:20,0,0,0,0,0,0,1.12,5.11,1.91,10.14,0,0,3.89,3.926
2019-07-26 3:30,0,0,0,0,0,0,1.12,5.11,1.91,10.14,0,0,3.89,3.926
2019-07-26 3:40,0,0,0,0,0,0,1.11,4.82,1.91,10.14,0,0,3.89,3.926
2019-07-26 3:50,0,0,0,0,0,0,1.11,4.82,1.9,10.14,0,0,3.89,3.926
2019-07-26 4:00,0,0,0,0,0,0,1.11,4.82,1.9,10.14,0,0,3.89,3.926
2019-07-26 4:10,0,0,0,0,0,0,1.11,4.82,1.89,9.58,0,0,3.89,3.926
2019-07-26 4:20,0,0,0,0,0,0,1.12,5.11,1.89,10.14,0,0,3.89,3.926
2019-07-26 4:30,0,0,0,0,0,0,1.12,5.11,1.9,10.73,0,0,3.89,3.926
