time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2019-09-05 2:10,0,0,0,0,0,0,1.03,2.9,1.88,10.14,0,0,0,0
2019-09-05 2:20,0,0,0,0,0,0,1.02,2.7,1.88,10.14,0,0,0,0
2019-09-05 2:30,0,0,0,0,0,0,1.02,2.7,1.88,9.58,0,0,0,0
2019-09-05 2:40,0,0,0,0,0,0,1.02,2.7,1.88,9.58,0,0,0,0
2019-09-05 2:50,0,0,0,0,0,0,1.02,2.7,1.87,9.58,0,0,0,0
2019-09-05 3:00,0,0,0,0,0,0,1.01,2.52,1.87,9.58,0,0,0,0
2019-09-05 3:10,0,0,0,0,0,0,1.01,2.52,1.87,9.58,0,0,0,0
2019-09-05 3:20,0,0,0,0,0,0,1.01,2.52,1.87,9.03,0,0,0,0
2019-09-05 3:30,0,0,0,0,0,0,1,2.34,1.86,9.03,0,0,0,0
2019-09-05 3:40,0,0,0,0,0,0,1,2.34,1.86,8.5,0,0,0,0
2019-09-05 3:50,0,0,0,0,0,0,1,2.34,1.86,8.5,0,0,0,0
2019-09-05 4:00,0,0,0,0,0,0,1,2.34,1.85,7.99,0,0,0,0
2019-09-05 4:10,0,0,0,0,0,0,0.99,2.17,1.85,7.99,0,0,0,0
2019-09-05 4:20,0,0,0,0,0,0,0.99,2.17,1.84,7.5,0,0,0,0
2019-09-05 4:30,0,0,0,0,0,0,0.99,2.17,1.84,7.5,0,0,0,0
2019-09-05 4:40,0,0,0,0,0,0,0.99,2.17,1.84,7.02,0,0,0,0
2019-09-05 4:50,0,0,0,0,0,0,0.98,2.01,1.83,7.02,0,0,0,0
2019-09-05 5:00,0,0,0,0,0,0,0.98,2.01,1.83,7.02,0,0,0,0
2019-09-05 5:10,0,0,0,0,0,0,0.98,2.01,1.83,6.56,0,0,0,0
2019-09-05 5:20,0,0,0,0,0,0,0.98,2.01,1.82,7.02,0,0,0,0
2019-09-05 5:30,0,0,0,1,1,1,0.97,1.86,1.82,6.56,0.45,1,0.45,1
2019-09-05 5:40,1,1,1,0,0,0,0.97,1.86,1.82,6.11,0.55,0,1,1
2019-09-05 5:50,0,0,0,0,0,0,0.97,1.86,1.82,6.56,0,0,1,1
2019-09-05 6:00,0,0,0,0,0,0,0.97,1.86,1.82,6.56,0,0,1,1
2019-09-05 6:10,1,0,0,0,0,0,0.97,1.86,1.81,6.11,0.161,0,1.161,1
2019-09-05 6:20,0,0,0,0,0,0,0.97,1.86,1.81,6.11,0,0,1.161,1
2019-09-05 6:30,0,0,0,0,0,0,0.96,1.72,1.81,6.11,0,0,1.161,1
2019-09-05 6:40,0,0,0,0,0,0,0.96,1.72,1.81,6.11,0,0,1.161,1
2019-09-05 6:50,0,0,0,0,0,0,0.96,1.72,1.81,6.11,0,0,1.161,1
2019-09-05 7:00,0,0,1,0,0,0,0.96,1.72,1.81,6.11,0.016,0,1.177,1
2019-09-05 7:10,0,0,0,0,0,0,0.96,1.72,1.81,6.11,0,0,1.177,1
2019-09-05 7:20,0,0,0,0,0,0,0.95,1.58,1.81,6.11,0,0,1.177,1
2019-09-05 7:30,0,0,0,0,0,0,0.95,1.58,1.81,6.56,0,0,1.177,1
2019-09-05 7:40,0,0,0,0,0,0,0.95,1.58,1.81,6.11,0,0,1.177,1
2019-09-05 7:50,0,0,0,0,0,0,0.95,1.58,1.81,6.56,0,0,1.177,1
2019-09-05 8:00,0,0,0,0,0,0,0.95,1.58,1.82,6.56,0,0,1.177,1
2019-09-05 8:10,0,0,0,0,0,1,0.94,1.44,1.82,7.02,0.251,0.061,1.428,1.061
2019-09-05 8:20,0,0,0,0,0,0,0.94,1.44,1.82,7.02,0,0,1.428,1.061
2019-09-05 8:30,0,1,1,0,0,0,0.94,1.44,1.83,7.02,0.389,0,1.817,1.061
2019-09-05 8:40,0,0,0,0,0,0,0.94,1.44,1.83,7.5,0,0,1.817,1.061
2019-09-05 8:50,0,0,0,0,0,0,0.94,1.44,1.83,7.5,0,0,1.817,1.061
2019-09-05 9:00,0,0,0,0,0,0,0.94,1.44,1.83,7.5,0,0,1.817,1.061
2019-09-05 9:10,0,0,0,0,0,0,0.94,1.44,1.84,7.99,0,0,1.817,1.061
2019-09-05 9:20,0,0,0,0,0,0,0.94,1.44,1.84,7.99,0,0,1.817,1.061
2019-09-05 9:30,0,0,0,0,0,0,0.94,1.44,1.84,7.99,0,0,1.817,1.061
2019-09-05 9:40,0,0,0,0,0,0,0.94,1.44,1.84,7.99,0,0,1.817,1.061
2019-09-05 9:50,0,0,0,0,0,0,0.94,1.44,1.84,7.99,0,0,1.817,1.061
2019-09-05 10:00,0,0,0,0,0,0,0.94,1.44,1.84,7.99,0,0,1.817,1.061
2019-09-05 10:10,0,0,0,0,0,0,0.94,1.44,1.84,7.99,0,0,1.817,1.061
2019-09-05 10:20,0,0,0,0,0,0,0.94,1.44,1.84,7.99,0,0,1.817,1.061
2019-09-05 10:30,0,0,0,0,0,0,0.95,1.58,1.84,7.99,0,0,1.817,1.061
2019-09-05 10:40,0,0,0,0,0,0,0.96,1.72,1.84,7.99,0,0,1.817,1.061
2019-09-05 10:50,0,0,0,0,0,0,0.96,1.72,1.84,7.99,0,0,1.817,1.061
