time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2019-07-25 12:10,0,0,0,0,0,0,1.04,3.1,1.81,5.68,0,0,0,0
2019-07-25 12:20,0,0,0,0,0,0,1.03,2.9,1.81,5.68,0,0,0,0
2019-07-25 12:30,0,0,0,0,0,0,1.03,2.9,1.81,5.68,0,0,0,0
2019-07-25 12:40,0,0,0,0,0,0,1.03,2.9,1.81,5.68,0,0,0,0
2019-07-25 12:50,0,0,0,0,0,0,1.03,2.9,1.81,6.11,0,0,0,0
2019-07-25 13:00,0,0,0,0,0,0,1.02,2.7,1.81,6.11,0,0,0,0
2019-07-25 13:10,0,0,0,0,0,0,1.02,2.7,1.81,6.11,0,0,0,0
2019-07-25 13:20,0,0,0,0,0,0,1.02,2.7,1.81,6.11,0,0,0,0
2019-07-25 13:30,0,0,0,0,0,0,1.02,2.7,1.82,6.11,0,0,0,0
2019-07-25 13:40,0,0,0,0,0,0,1.02,2.7,1.82,6.11,0,0,0,0
2019-07-25 13:50,0,0,0,0,0,0,1.01,2.52,1.82,6.56,0,0,0,0
2019-07-25 14:00,0,0,0,0,0,0,1.01,2.52,1.82,6.56,0,0,0,0
2019-07-25 14:10,0,0,0,0,0,0,1.01,2.52,1.83,7.02,0,0,0,0
2019-07-25 14:20,0,0,0,0,0,0,1.01,2.52,1.84,7.5,0,0,0,0
2019-07-25 14:30,0,0,0,0,0,0,1.01,2.52,1.84,7.5,0,0,0,0
2019-07-25 14:40,0,0,0,0,1,0,1,2.34,1.85,7.5,0.125,0.451,0.125,0.451
2019-07-25 14:50,0,0,0,0,0,0,1,2.34,1.85,7.99,0,0,0.125,0.451
2019-07-25 15:00,0,0,0,0,0,0,1,2.34,1.85,7.99,0,0,0.125,0.451
2019-07-25 15:10,0,0,0,0,0,0,1,2.34,1.86,7.99,0,0,0.125,0.451
2019-07-25 15:20,0,0,0,0,0,0,1,2.34,1.86,7.99,0,0,0.125,0.451
2019-07-25 15:30,0,0,0,0,0,0,1,2.34,1.86,7.99,0,0,0.125,0.451
2019-07-25 15:40,0,0,0,0,0,0,1,2.34,1.86,7.99,0,0,0.125,0.451
2019-07-25 15:50,0,0,0,0,0,0,1,2.34,1.86,7.99,0,0,0.125,0.451
2019-07-25 16:00,0,0,0,0,0,0,1,2.34,1.86,7.99,0,0,0.125,0.451
2019-07-25 16:10,0,0,0,0,0,0,1,2.34,1.86,7.99,0,0,0.125,0.451
2019-07-25 16:20,0,0,0,0,0,0,1,2.34,1.86,7.99,0,0,0.125,0.451
2019-07-25 16:30,0,0,0,0,0,0,1,2.34,1.85,7.99,0,0,0.125,0.451
2019-07-25 16:40,0,0,0,0,0,0,1,2.34,1.85,7.99,0,0,0.125,0.451
2019-07-25 16:50,0,0,0,0,0,0,1,2.34,1.85,7.5,0,0,0.125,0.451
2019-07-25 17:00,0,0,0,0,0,0,1,2.34,1.85,7.5,0,0,0.125,0.451
2019-07-25 17:10,0,0,0,0,0,0,1,2.34,1.85,7.5,0,0,0.125,0.451
2019-07-25 17:20,0,0,0,0,0,0,1.01,2.52,1.85,7.5,0,0,0.125,0.451
2019-07-25 17:30,0,0,0,0,0,0,1.01,2.52,1.85,7.5,0,0,0.125,0.451
2019-07-25 17:40,0,0,0,0,0,0,1.02,2.7,1.85,7.5,0,0,0.125,0.451
2019-07-25 17:50,0,0,0,0,0,0,1.02,2.7,1.85,7.5,0,0,0.125,0.451
2019-07-25 18:00,0,0,0,0,0,0,1.02,2.7,1.84,7.5,0,0,0.125,0.451
2019-07-25 18:10,0,0,0,0,0,1,1.02,2.7,1.84,7.5,0.251,0.061,0.376,0.512
2019-07-25 18:20,0,0,0,0,0,0,1.02,2.7,1.84,7.02,0,0,0.376,0.512
2019-07-25 18:30,0,0,0,3,0,0,1.02,2.7,1.84,7.02,0.222,1.464,0.598,1.976
2019-07-25 18:40,0,1,0,1,1,0,1.02,2.7,1.84,7.02,0.572,0.939,1.17,2.915
2019-07-25 18:50,0,0,1,0,0,0,1.02,2.7,1.84,7.5,0.016,0,1.186,2.915
2019-07-25 19:00,0,1,0,0,0,0,1.03,2.9,1.84,7.02,0.373,0,1.559,2.915
2019-07-25 19:10,3,0,1,1,0,2,1.04,3.1,1.84,7.5,1.075,0.61,2.634,3.525
2019-07-25 19:20,2,0,1,2,0,1,1.04,3.1,1.85,7.5,0.737,1.037,3.371,4.562
2019-07-25 19:30,0,3,0,0,0,0,1.04,3.1,1.86,7.99,1.119,0,4.49,4.562
2019-07-25 19:40,0,0,0,0,0,0,1.04,3.1,1.87,7.99,0,0,4.49,4.562
2019-07-25 19:50,0,0,0,0,0,0,1.04,3.1,1.87,7.99,0,0,4.49,4.562
2019-07-25 20:00,0,0,0,0,0,0,1.04,3.1,1.87,7.99,0,0,4.49,4.562
2019-07-25 20:10,0,0,0,0,0,0,1.04,3.1,1.87,7.99,0,0,4.49,4.562
2019-07-25 20:20,0,1,0,0,0,0,1.04,3.1,1.87,7.99,0.373,0,4.863,4.562
2019-07-25 20:30,0,0,0,0,0,0,1.03,2.9,1.87,8.5,0,0,4.863,4.562
2019-07-25 20:40,0,0,0,0,0,0,1.03,2.9,1.88,9.58,0,0,4.863,4.562
2019-07-25 20:50,0,0,0,0,0,0,1.03,2.9,1.89,10.14,0,0,4.863,4.562
2019-07-25 21:00,0,0,1,0,0,0,1.05,3.31,1.91,11.32,0.016,0,4.879,4.562
2019-07-25 21:10,0,0,0,0,0,0,1.07,3.77,1.92,11.94,0,0,4.879,4.562
2019-07-25 21:20,0,0,0,0,0,0,1.08,4.02,1.94,12.57,0,0,4.879,4.562
2019-07-25 21:30,0,0,0,0,0,0,1.08,4.02,1.94,13.22,0,0,4.879,4.562
2019-07-25 21:40,0,0,0,0,0,0,1.08,4.02,1.95,13.22,0,0,4.879,4.562
2019-07-25 21:50,0,0,0,0,0,0,1.08,4.02,1.95,13.22,0,0,4.879,4.562
2019-07-25 22:00,0,0,0,0,0,0,1.08,4.02,1.95,13.22,0,0,4.879,4.562
2019-07-25 22:10,0,0,0,0,0,0,1.08,4.02,1.95,13.22,0,0,4.879,4.562
2019-07-25 22:20,0,0,0,0,0,0,1.08,4.02,1.95,13.89,0,0,4.879,4.562
2019-07-25 22:30,0,0,0,0,0,0,1.08,4.02,1.96,13.89,0,0,4.879,4.562
2019-07-25 22:40,0,0,0,0,0,0,1.08,4.02,1.96,13.89,0,0,4.879,4.562
2019-07-25 22:50,0,0,0,0,0,0,1.07,3.77,1.96,14.58,0,0,4.879,4.562
2019-07-25 23:00,0,0,0,0,0,0,1.07,3.77,1.96,14.58,0,0,4.879,4.562
2019-07-25 23:10,0,0,0,0,0,0,1.06,3.54,1.96,14.58,0,0,4.879,4.562
2019-07-25 23:20,0,0,0,1,1,0,1.06,3.54,1.96,13.89,0.199,0.939,5.078,5.501
2019-07-25 23:30,0,0,0,0,0,0,1.06,3.54,1.95,13.89,0,0,5.078,5.501
2019-07-25 23:40,0,0,0,0,0,0,1.05,3.31,1.95,13.22,0,0,5.078,5.501
2019-07-25 23:50,0,0,0,0,0,1,1.05,3.31,1.94,12.57,0.251,0.061,5.329,5.562
2019-07-26 0:00,0,0,0,0,0,0,1.05,3.31,1.93,11.94,0,0,5.329,5.562
2019-07-26 0:10,0,0,0,0,0,0,1.04,3.1,1.92,11.32,0,0,5.329,5.562
2019-07-26 0:20,0,0,0,0,0,0,1.04,3.1,1.91,11.32,0,0,5.329,5.562
2019-07-26 0:30,0,0,0,0,0,0,1.04,3.1,1.91,11.32,0,0,5.329,5.562
2019-07-26 0:40,0,0,1,0,0,0,1.03,2.9,1.91,11.32,0.016,0,5.345,5.562
2019-07-26 0:50,0,0,0,0,0,0,1.03,2.9,1.91,11.32,0,0,5.345,5.562
2019-07-26 1:00,0,0,0,0,0,0,1.03,2.9,1.91,11.32,0,0,5.345,5.562
2019-07-26 1:10,0,0,0,0,0,0,1.03,2.9,1.91,11.32,0,0,5.345,5.562
2019-07-26 1:20,0,0,0,0,0,0,1.06,3.54,1.9,10.73,0,0,5.345,5.562
2019-07-26 1:30,0,0,0,0,2,0,1.11,4.82,1.9,10.73,0.25,0.902,5.595,6.464
2019-07-26 1:40,0,0,0,0,0,0,1.15,6.05,1.9,10.14,0,0,5.595,6.464
2019-07-26 1:50,1,0,0,0,0,1,1.16,6.39,1.9,10.14,0.412,0.061,6.007,6.525
2019-07-26 2:00,1,0,0,1,0,3,1.16,6.39,1.89,10.14,0.988,0.671,6.995,7.196
2019-07-26 2:10,0,1,1,0,0,0,1.16,6.39,1.89,10.14,0.389,0,7.384,7.196
2019-07-26 2:20,2,2,2,1,3,0,1.16,6.39,1.89,10.14,1.549,1.841,8.933,9.037
2019-07-26 2:30,1,0,0,0,0,0,1.15,6.05,1.9,10.73,0.161,0,9.094,9.037
2019-07-26 2:40,0,0,0,0,0,0,1.15,6.05,1.91,10.73,0,0,9.094,9.037
2019-07-26 2:50,0,0,0,0,0,0,1.14,5.72,1.91,10.14,0,0,9.094,9.037
2019-07-26 3:00,0,0,0,0,1,0,1.13,5.41,1.9,10.14,0.125,0.451,9.219,9.488
2019-07-26 3:10,0,0,0,0,0,0,1.13,5.41,1.9,10.14,0,0,9.219,9.488
2019-07-26 3:20,0,0,0,0,0,0,1.12,5.11,1.91,10.14,0,0,9.219,9.488
2019-07-26 3:30,0,0,0,0,0,0,1.12,5.11,1.91,10.14,0,0,9.219,9.488
2019-07-26 3:40,0,0,0,0,0,0,1.11,4.82,1.91,10.14,0,0,9.219,9.488
2019-07-26 3:50,0,0,0,0,0,0,1.11,4.82,1.9,10.14,0,0,9.219,9.488
2019-07-26 4:00,0,0,0,0,0,0,1.11,4.82,1.9,10.14,0,0,9.219,9.488
2019-07-26 4:10,0,0,0,0,0,0,1.11,4.82,1.89,9.58,0,0,9.219,9.488
2019-07-26 4:20,0,0,0,0,0,0,1.12,5.11,1.89,10.14,0,0,9.219,9.488
2019-07-26 4:30,0,0,0,0,0,0,1.12,5.11,1.9,10.73,0,0,9.219,9.488
2019-07-26 4:40,0,0,0,0,0,0,1.12,5.11,1.9,11.32,0,0,9.219,9.488
2019-07-26 4:50,0,0,0,0,0,0,1.12,5.11,1.91,11.94,0,0,9.219,9.488
2019-07-26 5:00,0,0,0,0,0,0,1.12,5.11,1.92,11.94,0,0,9.219,9.488
2019-07-26 5:10,0,0,0,0,0,0,1.12,5.11,1.93,12.57,0,0,9.219,9.488
2019-07-26 5:20,0,0,0,0,0,0,1.11,4.82,1.93,11.94,0,0,9.219,9.488
2019-07-26 5:30,0,0,0,0,0,0,1.1,4.54,1.93,12.57,0,0,9.219,9.488
2019-07-26 5:40,0,0,1,0,0,0,1.09,4.27,1.92,11.94,0.016,0,9.235,9.488
