time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,서울시(대곡교)_WL,서울시(대곡교)_Q,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2019-09-10 15:40,0,0,0,0,0,0,1.09,4.27,2.03,18.27,0,0,0,0
2019-09-10 15:50,0,0,0,0,0,0,1.09,4.27,2.03,18.27,0,0,0,0
2019-09-10 16:00,0,0,0,0,0,0,1.09,4.27,2.03,18.27,0,0,0,0
2019-09-10 16:10,1,0,0,0,0,0,1.09,4.27,2.03,18.27,0.161,0,0.161,0
2019-09-10 16:20,0,0,0,0,0,0,1.09,4.27,2.02,18.27,0,0,0.161,0
2019-09-10 16:30,0,0,1,0,0,0,1.09,4.27,2.02,18.27,0.016,0,0.177,0
2019-09-10 16:40,0,1,0,0,0,0,1.09,4.27,2.02,18.27,0.373,0,0.55,0
2019-09-10 16:50,0,0,0,0,0,0,1.09,4.27,2.02,17.5,0,0,0.55,0
2019-09-10 17:00,0,0,0,0,0,0,1.09,4.27,2.01,17.5,0,0,0.55,0
2019-09-10 17:10,0,0,0,0,0,0,1.09,4.27,2.01,17.5,0,0,0.55,0
2019-09-10 17:20,0,0,0,0,0,0,1.09,4.27,2,16.74,0,0,0.55,0
2019-09-10 17:30,0,0,0,0,0,0,1.09,4.27,2,16,0,0,0.55,0
2019-09-10 17:40,0,0,0,0,0,0,1.09,4.27,1.99,16,0,0,0.55,0
2019-09-10 17:50,0,0,0,0,0,0,1.09,4.27,1.99,16,0,0,0.55,0
2019-09-10 18:00,0,0,1,0,0,0,1.09,4.27,1.98,15.28,0.016,0,0.566,0
2019-09-10 18:10,0,0,0,0,0,0,1.09,4.27,1.98,15.28,0,0,0.566,0
2019-09-10 18:20,0,0,0,0,0,0,1.09,4.27,1.98,15.28,0,0,0.566,0
2019-09-10 18:30,0,0,0,0,0,0,1.09,4.27,1.98,15.28,0,0,0.566,0
2019-09-10 18:40,0,0,0,0,0,0,1.08,4.02,1.97,15.28,0,0,0.566,0
2019-09-10 18:50,0,0,0,0,0,0,1.08,4.02,1.97,14.58,0,0,0.566,0
2019-09-10 19:00,0,0,0,0,0,0,1.08,4.02,1.97,14.58,0,0,0.566,0
2019-09-10 19:10,0,0,0,0,0,0,1.07,3.77,1.97,14.58,0,0,0.566,0
2019-09-10 19:20,0,0,0,0,0,0,1.07,3.77,1.97,14.58,0,0,0.566,0
2019-09-10 19:30,0,0,0,0,0,1,1.07,3.77,1.96,14.58,0.251,0.061,0.817,0.061
2019-09-10 19:40,0,0,0,0,0,0,1.07,3.77,1.96,14.58,0,0,0.817,0.061
2019-09-10 19:50,0,0,0,0,0,0,1.07,3.77,1.96,14.58,0,0,0.817,0.061
2019-09-10 20:00,0,0,0,0,0,0,1.06,3.54,1.96,14.58,0,0,0.817,0.061
2019-09-10 20:10,0,0,0,0,0,0,1.06,3.54,1.96,14.58,0,0,0.817,0.061
2019-09-10 20:20,0,0,0,0,0,0,1.06,3.54,1.96,13.89,0,0,0.817,0.061
2019-09-10 20:30,0,0,0,0,0,0,1.06,3.54,1.96,14.58,0,0,0.817,0.061
2019-09-10 20:40,0,0,0,0,0,0,1.06,3.54,1.96,14.58,0,0,0.817,0.061
2019-09-10 20:50,0,0,0,0,0,0,1.06,3.54,1.96,14.58,0,0,0.817,0.061
2019-09-10 21:00,0,0,0,0,0,0,1.06,3.54,1.96,13.89,0,0,0.817,0.061
2019-09-10 21:10,0,0,0,0,0,0,1.06,3.54,1.96,14.58,0,0,0.817,0.061
2019-09-10 21:20,0,0,0,0,0,0,1.06,3.54,1.96,13.89,0,0,0.817,0.061
2019-09-10 21:30,0,0,0,0,0,0,1.06,3.54,1.96,13.89,0,0,0.817,0.061
2019-09-10 21:40,0,0,0,1,2,0,1.06,3.54,1.96,13.89,0.324,1.39,1.141,1.451
2019-09-10 21:50,1,0,0,4,3,5,1.06,3.54,1.96,13.89,2.087,3.61,3.228,5.061
2019-09-10 22:00,3,2,1,6,3,6,1.07,3.77,1.96,13.89,3.57,4.647,6.798,9.708
2019-09-10 22:10,5,4,5,9,8,9,1.12,5.11,1.97,14.58,6.302,8.549,13.1,18.257
2019-09-10 22:20,7,6,3,8,9,1,1.21,8.28,2.02,16.74,5.381,8.024,18.481,26.281
2019-09-10 22:30,6,8,5,7,6,4,1.34,14.84,2.09,20.7,6.302,6.366,24.783,32.647
2019-09-10 22:40,2,3,4,5,6,5,1.47,23.65,2.14,24.2,3.88,5.451,28.663,38.098
2019-09-10 22:50,0,3,1,1,3,2,1.58,33.22,2.22,29.99,2.086,1.963,30.749,40.061
2019-09-10 23:00,1,1,2,1,2,1,1.7,46.1,2.36,51.4,1.141,1.451,31.89,41.512
2019-09-10 23:10,0,0,0,0,1,0,1.85,63.93,2.62,90.82,0.125,0.451,32.015,41.963
2019-09-10 23:20,0,1,0,1,0,1,1.97,76.69,2.89,132.95,0.698,0.549,32.713,42.512
2019-09-10 23:30,0,0,0,0,0,0,2.04,84.64,3.1,162.33,0,0,32.713,42.512
2019-09-10 23:40,0,0,0,0,0,0,2.05,85.81,3.26,185.42,0,0,32.713,42.512
2019-09-10 23:50,0,0,0,0,1,0,2.02,82.33,3.38,198.44,0.125,0.451,32.838,42.963
2019-09-11 0:00,0,0,1,0,0,0,1.93,72.32,3.46,209.51,0.016,0,32.854,42.963
2019-09-11 0:10,0,0,0,0,0,1,1.84,62.91,3.5,214,0.251,0.061,33.105,43.024
2019-09-11 0:20,1,0,0,0,0,0,1.77,54.87,3.51,216.25,0.161,0,33.266,43.024
2019-09-11 0:30,0,1,0,1,0,1,1.71,47.29,3.51,214,0.698,0.549,33.964,43.573
2019-09-11 0:40,1,0,1,0,0,0,1.67,42.63,3.49,209.51,0.177,0,34.141,43.573
2019-09-11 0:50,0,1,0,1,0,0,1.62,37.22,3.46,202.85,0.447,0.488,34.588,44.061
2019-09-11 1:00,1,0,1,0,1,1,1.59,34.19,3.41,194.07,0.553,0.512,35.141,44.573
2019-09-11 1:10,1,1,0,1,0,0,1.55,30.4,3.34,181.15,0.608,0.488,35.749,45.061
2019-09-11 1:20,1,0,1,0,0,1,1.52,27.74,3.27,168.53,0.428,0.061,36.177,45.122
2019-09-11 1:30,0,1,0,1,0,0,1.49,25.23,3.19,154.2,0.447,0.488,36.624,45.61
2019-09-11 1:40,1,2,1,0,1,1,1.46,22.87,3.12,142.39,1.299,0.512,37.923,46.122
2019-09-11 1:50,0,1,0,1,0,0,1.44,21.38,3.05,130.64,0.447,0.488,38.37,46.61
