time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),서울시(대곡교)_WL,성남시(궁내교)_WL,대곡교_Ti,궁내교_Ti,대곡교_누적강우,궁내교_누적강우
2020-08-07 9:00,0,0,0,0,0,0,2.45,1.35,0,0,145,177.669
2020-08-07 9:10,0,0,0,0,0,0,2.45,1.35,0,0,145,177.669
2020-08-07 9:20,0,0,0,0,0,0,2.44,1.35,0,0,145,177.669
2020-08-07 9:30,0,0,0,0,0,0,2.44,1.35,0,0,145,177.669
2020-08-07 9:40,0,0,0,0,0,0,2.44,1.35,0,0,145,177.669
2020-08-07 9:50,0,0,0,0,0,0,2.44,1.35,0,0,145,177.669
2020-08-07 10:00,0,0,0,0,0,0,2.44,1.35,0,0,145,177.669
2020-08-07 10:10,0,0,0,0,0,0,2.44,1.35,0,0,145,177.669
2020-08-07 10:20,0,0,0,0,0,0,2.44,1.34,0,0,145,177.669
2020-08-07 10:30,0,0,0,0,0,0,2.44,1.34,0,0,145,177.669
2020-08-07 10:40,0,0,0,0,0,0,2.43,1.34,0,0,145,177.669
2020-08-07 10:50,0,0,0,0,0,0,2.43,1.34,0,0,145,177.669
2020-08-07 11:00,0,0,0,0,0,0,2.43,1.34,0,0,145,177.669
2020-08-07 11:10,0,0,0,0,0,0,2.42,1.34,0,0,145,177.669
2020-08-07 11:20,0,0,0,0,0,0,2.42,1.34,0,0,145,177.669
2020-08-07 11:30,0,0,0,0,0,0,2.42,1.34,0,0,145,177.669
2020-08-07 11:40,0,0,0,0,0,0,2.41,1.34,0,0,145,177.669
2020-08-07 11:50,0,0,0,0,0,0,2.41,1.34,0,0,145,177.669
2020-08-07 12:00,0,0,0,0,0,0,2.41,1.33,0,0,145,177.669
2020-08-07 12:10,0,0,0,0,0,0,2.41,1.33,0,0,145,177.669
2020-08-07 12:20,0,0,0,0,0,0,2.4,1.33,0,0,145,177.669
2020-08-07 12:30,0,0,0,0,0,0,2.41,1.33,0,0,145,177.669
2020-08-07 12:40,0,0,0,0,0,0,2.41,1.33,0,0,145,177.669
2020-08-07 12:50,0,0,0,0,0,0,2.41,1.33,0,0,145,177.669
2020-08-07 13:00,0,0,0,0,0,0,2.41,1.33,0,0,145,177.669
2020-08-07 13:10,0,0,0,0,0,0,2.4,1.33,0,0,145,177.669
2020-08-07 13:20,0,0,0,0,0,0,2.4,1.33,0,0,145,177.669
2020-08-07 13:30,0,0,0,0,0,0,2.4,1.33,0,0,145,177.669
2020-08-07 13:40,0,0,0,0,0,0,2.4,1.33,0,0,145,177.669
2020-08-07 13:50,0,0,0,0,0,0,2.4,1.33,0,0,145,177.669
2020-08-07 14:00,0,0,0,0,0,0,2.4,1.33,0,0,145,177.669
2020-08-07 14:10,0,0,0,0,0,0,2.39,1.33,0,0,145,177.669
2020-08-07 14:20,0,0,0,0,0,0,2.39,1.32,0,0,145,177.669
2020-08-07 14:30,0,0,0,0,0,0,2.39,1.32,0,0,145,177.669
2020-08-07 14:40,0,0,0,0,0,0,2.39,1.32,0,0,145,177.669
2020-08-07 14:50,0,0,0,0,0,0,2.39,1.32,0,0,145,177.669
2020-08-07 15:00,0,0,0,0,0,0,2.39,1.32,0,0,145,177.669
2020-08-07 15:10,0,0,0,0,0,0,2.39,1.32,0,0,145,177.669
2020-08-07 15:20,0,0,0,0,0,0,2.39,1.31,0,0,145,177.669
2020-08-07 15:30,0,0,0,0,0,0,2.38,1.31,0,0,145,177.669
2020-08-07 15:40,0,0,0,0,0,0,2.38,1.31,0,0,145,177.669
2020-08-07 15:50,0,0,0,0,0,0,2.38,1.31,0,0,145,177.669
2020-08-07 16:00,0,0,0,0,0,0,2.38,1.31,0,0,145,177.669
2020-08-07 16:10,0,0,0,0,0,0,2.38,1.31,0,0,145,177.669
2020-08-07 16:20,0,0,0,0,0,0,2.38,1.31,0,0,145,177.669
2020-08-07 16:30,0,0,0,0,0,0,2.37,1.3,0,0,145,177.669
2020-08-07 16:40,0,0,0,0,0,0,2.37,1.3,0,0,145,177.669
2020-08-07 16:50,0,0,0,0,0,0,2.37,1.3,0,0,145,177.669
2020-08-07 17:00,0,0,0,0,0,0,2.36,1.3,0,0,145,177.669
2020-08-07 17:10,0,0,0,0,0,0,2.36,1.3,0,0,145,177.669
2020-08-07 17:20,0,0,0,0,0,0,2.36,1.3,0,0,145,177.669
2020-08-07 17:30,0,0,0,0,0,0,2.35,1.29,0,0,145,177.669
2020-08-07 17:40,0,0,0,0,0,0,2.35,1.29,0,0,145,177.669
2020-08-07 17:50,0,0,0,0,0,0,2.34,1.29,0,0,145,177.669
2020-08-07 18:00,0,0,0,0,0,0,2.34,1.29,0,0,145,177.669
2020-08-07 18:10,0,0,0,0,0,0,2.34,1.29,0,0,145,177.669
2020-08-07 18:20,0,0,0,0,0,0,2.34,1.29,0,0,145,177.669
2020-08-07 18:30,0,0,0,0,0,0,2.33,1.28,0,0,145,177.669
2020-08-07 18:40,0,0,0,0,0,0,2.33,1.28,0,0,145,177.669
2020-08-07 18:50,0,0,0,0,0,0,2.33,1.28,0,0,145,177.669
2020-08-07 19:00,0,0,0,0,0,0,2.33,1.28,0,0,145,177.669
2020-08-07 19:10,0,0,0,0,0,0,2.32,1.28,0,0,145,177.669
2020-08-07 19:20,0,0,0,0,0,0,2.32,1.28,0,0,145,177.669
2020-08-07 19:30,0,0,0,0,0,0,2.32,1.28,0,0,145,177.669
2020-08-07 19:40,0,0,0,0,0,0,2.32,1.28,0,0,145,177.669
2020-08-07 19:50,0,0,0,0,0,0,2.32,1.27,0,0,145,177.669
2020-08-07 20:00,0,0,0,0,0,0,2.32,1.27,0,0,145,177.669
2020-08-07 20:10,0,0,0,0,0,0,2.31,1.27,0,0,145,177.669
2020-08-07 20:20,0,0,0,0,0,0,2.31,1.27,0,0,145,177.669
2020-08-07 20:30,0,0,0,0,0,0,2.31,1.27,0,0,145,177.669
2020-08-07 20:40,0,0,0,0,0,0,2.31,1.27,0,0,145,177.669
2020-08-07 20:50,0,0,0,0,0,0,2.31,1.27,0,0,145,177.669
2020-08-07 21:00,0,0,0,0,0,0,2.31,1.27,0,0,145,177.669
2020-08-07 21:10,0,0,0,0,0,0,2.31,1.27,0,0,145,177.669
2020-08-07 21:20,0,0,0,0,0,0,2.31,1.27,0,0,145,177.669
2020-08-07 21:30,0,0,0,0,0,0,2.3,1.27,0,0,145,177.669
2020-08-07 21:40,0,0,0,0,0,0,2.31,1.27,0,0,145,177.669
2020-08-07 21:50,0,0,0,0,0,0,2.3,1.27,0,0,145,177.669
2020-08-07 22:00,0,0,0,0,0,0,2.3,1.26,0,0,145,177.669
2020-08-07 22:10,0,0,0,0,0,0,2.3,1.26,0,0,145,177.669
2020-08-07 22:20,0,0,0,0,0,0,2.31,1.26,0,0,145,177.669
2020-08-07 22:30,0,0,0,0,0,0,2.31,1.26,0,0,145,177.669
2020-08-07 22:40,0,0,0,0,0,0,2.3,1.26,0,0,145,177.669
2020-08-07 22:50,0,0,0,0,0,0,2.3,1.26,0,0,145,177.669
2020-08-07 23:00,0,0,0,0,0,0,2.31,1.26,0,0,145,177.669
2020-08-07 23:10,0,0,0,0,0,0,2.3,1.26,0,0,145,177.669
2020-08-07 23:20,0,0,0,0,0,0,2.3,1.26,0,0,145,177.669
2020-08-07 23:30,0,0,0,0,0,0,2.3,1.26,0,0,145,177.669
2020-08-07 23:40,0,0,0,0,0,0,2.3,1.26,0,0,145,177.669
2020-08-07 23:50,0,0,0,0,0,0,2.3,1.26,0,0,145,177.669
2020-08-08 0:00,0,0,0,0,0,0,2.3,1.25,0,0,145,177.669
2020-08-08 0:10,0,0,0,0,0,0,2.3,1.25,0,0,145,177.669
2020-08-08 0:20,0,0,0,0,0,0,2.3,1.25,0,0,145,177.669
2020-08-08 0:30,0,0,0,0,0,0,2.29,1.25,0,0,145,177.669
2020-08-08 0:40,0,0,0,0,0,0,2.29,1.25,0,0,145,177.669
2020-08-08 0:50,0,0,0,0,0,0,2.29,1.25,0,0,145,177.669
2020-08-08 1:00,0,0,0,0,0,0,2.29,1.25,0,0,145,177.669
2020-08-08 1:10,0,0,0,0,0,0,2.29,1.25,0,0,145,177.669
2020-08-08 1:20,0,0,0,0,0,0,2.28,1.25,0,0,145,177.669
2020-08-08 1:30,0,0,0,0,0,0,2.28,1.24,0,0,145,177.669
2020-08-08 1:40,0,0,0,0,0,0,2.28,1.24,0,0,145,177.669
2020-08-08 1:50,0,0,0,0,0,0,2.28,1.24,0,0,145,177.669
2020-08-08 2:00,0,0,0,0,0,0,2.28,1.24,0,0,145,177.669
2020-08-08 2:10,0,0,0,0,0,0,2.27,1.24,0,0,145,177.669
2020-08-08 2:20,0,0,0,0,0,0,2.27,1.24,0,0,145,177.669
2020-08-08 2:30,0,0,0,0,0,0,2.27,1.23,0,0,145,177.669
2020-08-08 2:40,0,0,0,0,0,0,2.26,1.23,0,0,145,177.669
2020-08-08 2:50,0,0,0,0,0,0,2.26,1.23,0,0,145,177.669
2020-08-08 3:00,0,0,0,0,0,0,2.26,1.23,0,0,145,177.669
2020-08-08 3:10,0,0,0,0,0,0,2.25,1.23,0,0,145,177.669
2020-08-08 3:20,0,0,0,0,0,0,2.25,1.23,0,0,145,177.669
2020-08-08 3:30,0,0,0,0,0,0,2.25,1.23,0,0,145,177.669
2020-08-08 3:40,0,0,0,0,0,0,2.25,1.23,0,0,145,177.669
2020-08-08 3:50,0,0,0,0,0,0,2.25,1.22,0,0,145,177.669
2020-08-08 4:00,0,0,0,0,0,0,2.25,1.22,0,0,145,177.669
2020-08-08 4:10,0,0,0,0,0,0,2.24,1.22,0,0,145,177.669
2020-08-08 4:20,0,0,0,0,0,0,2.24,1.22,0,0,145,177.669
2020-08-08 4:30,0,0,0,0,0,0,2.24,1.22,0,0,145,177.669
2020-08-08 4:40,0,0,0,0,0,0,2.24,1.22,0,0,145,177.669
2020-08-08 4:50,0,0,0,0,0,0,2.23,1.21,0,0,145,177.669
2020-08-08 5:00,0,0,0,0,0,0,2.23,1.21,0,0,145,177.669
2020-08-08 5:10,0,0,0,0,0,0,2.23,1.21,0,0,145,177.669
2020-08-08 5:20,0,0,0,0,0,0,2.23,1.21,0,0,145,177.669
2020-08-08 5:30,0,0,0,0,0,0,2.23,1.21,0,0,145,177.669
2020-08-08 5:40,0,0,0,0,0,0,2.23,1.21,0,0,145,177.669
2020-08-08 5:50,0,0,0,0,0,0,2.23,1.21,0,0,145,177.669
2020-08-08 6:00,0,0,0,0,0,0,2.22,1.2,0,0,145,177.669
2020-08-08 6:10,0,0,0,0,0,0,2.22,1.2,0,0,145,177.669
2020-08-08 6:20,0,0,0,0,0,0,2.22,1.2,0,0,145,177.669
2020-08-08 6:30,0,0,0,0,0,0,2.22,1.2,0,0,145,177.669
2020-08-08 6:40,0,0,0,0,0,0,2.22,1.2,0,0,145,177.669
2020-08-08 6:50,0,0,0,0,0,0,2.21,1.2,0,0,145,177.669
2020-08-08 7:00,0,0,0,0,0,0,2.22,1.2,0,0,145,177.669
2020-08-08 7:10,0,0,0,0,0,0,2.21,1.2,0,0,145,177.669
2020-08-08 7:20,0,0,0,0,0,0,2.21,1.2,0,0,145,177.669
2020-08-08 7:30,0,0,0,0,0,0,2.21,1.2,0,0,145,177.669
2020-08-08 7:40,0,0,0,0,0,0,2.21,1.2,0,0,145,177.669
2020-08-08 7:50,0,0,0,0,0,0,2.21,1.2,0,0,145,177.669
2020-08-08 8:00,0,0,0,0,0,0,2.21,1.19,0,0,145,177.669
2020-08-08 8:10,0,0,0,0,0,0,2.2,1.19,0,0,145,177.669
2020-08-08 8:20,0,0,0,0,0,0,2.21,1.19,0,0,145,177.669
2020-08-08 8:30,0,0,0,0,0,0,2.2,1.19,0,0,145,177.669
2020-08-08 8:40,0,0,0,0,0,0,2.21,1.19,0,0,145,177.669
2020-08-08 8:50,0,0,0,0,0,0,2.21,1.19,0,0,145,177.669
2020-08-08 9:00,0,0,0,0,0,0,2.2,1.19,0,0,145,177.669
2020-08-08 9:10,0,0,0,0,0,0,2.2,1.19,0,0,145,177.669
2020-08-08 9:20,0,0,0,0,0,0,2.2,1.19,0,0,145,177.669
2020-08-08 9:30,0,0,0,0,0,0,2.21,1.19,0,0,145,177.669
2020-08-08 9:40,0,0,0,0,0,0,2.21,1.19,0,0,145,177.669
2020-08-08 9:50,0,0,0,0,0,0,2.21,1.19,0,0,145,177.669
2020-08-08 10:00,0,0,0,0,0,0,2.21,1.19,0,0,145,177.669
2020-08-08 10:10,0,0,0,0,0,0,2.21,1.19,0,0,145,177.669
2020-08-08 10:20,0,0,0,0,0,0,2.21,1.19,0,0,145,177.669
2020-08-08 10:30,0,0,0,0,0,0,2.22,1.19,0,0,145,177.669
2020-08-08 10:40,0,0,0,0,0,0,2.22,1.19,0,0,145,177.669
2020-08-08 10:50,0,0,0,0,0,0,2.22,1.19,0,0,145,177.669
2020-08-08 11:00,0,0,0,0,0,0,2.22,1.19,0,0,145,177.669
2020-08-08 11:10,0,0,0,0,0,0,2.22,1.19,0,0,145,177.669
2020-08-08 11:20,0,0,0,0,1,0,2.22,1.19,0.125,0.451,145.125,178.12
2020-08-08 11:30,0,0,0,0,0,0,2.22,1.19,0,0,145.125,178.12
2020-08-08 11:40,0,0,0,0,0,0,2.22,1.19,0,0,145.125,178.12
2020-08-08 11:50,1,1,0,1,0,0,2.22,1.19,0.608,0.488,145.733,178.608
2020-08-08 12:00,2,1,1,0,0,0,2.22,1.19,0.711,0,146.444,178.608
2020-08-08 12:10,1,0,2,0,0,0,2.23,1.19,0.193,0,146.637,178.608
2020-08-08 12:20,0,0,0,0,0,0,2.23,1.19,0,0,146.637,178.608
2020-08-08 12:30,0,0,0,0,0,0,2.23,1.19,0,0,146.637,178.608
2020-08-08 12:40,0,0,0,0,0,0,2.23,1.19,0,0,146.637,178.608
2020-08-08 12:50,0,0,0,0,0,0,2.24,1.19,0,0,146.637,178.608
2020-08-08 13:00,0,0,0,0,0,0,2.24,1.19,0,0,146.637,178.608
2020-08-08 13:10,0,0,0,0,0,0,2.25,1.19,0,0,146.637,178.608
2020-08-08 13:20,0,0,0,0,0,0,2.25,1.19,0,0,146.637,178.608
2020-08-08 13:30,0,0,0,0,0,0,2.26,1.19,0,0,146.637,178.608
2020-08-08 13:40,0,0,0,0,0,0,2.26,1.19,0,0,146.637,178.608
2020-08-08 13:50,0,0,0,0,0,0,2.26,1.19,0,0,146.637,178.608
2020-08-08 14:00,0,0,0,0,0,0,2.26,1.19,0,0,146.637,178.608
2020-08-08 14:10,0,0,0,0,0,0,2.26,1.19,0,0,146.637,178.608
2020-08-08 14:20,0,0,0,0,0,0,2.26,1.19,0,0,146.637,178.608
2020-08-08 14:30,0,0,0,0,0,0,2.25,1.19,0,0,146.637,178.608
2020-08-08 14:40,0,0,0,0,0,0,2.25,1.19,0,0,146.637,178.608
2020-08-08 14:50,0,0,0,0,0,0,2.25,1.19,0,0,146.637,178.608
2020-08-08 15:00,0,0,0,0,0,0,2.25,1.19,0,0,146.637,178.608
2020-08-08 15:10,0,0,0,0,0,0,2.25,1.19,0,0,146.637,178.608
2020-08-08 15:20,0,0,0,0,0,0,2.24,1.19,0,0,146.637,178.608
2020-08-08 15:30,0,0,0,0,0,0,2.24,1.19,0,0,146.637,178.608
2020-08-08 15:40,0,0,0,0,0,0,2.23,1.19,0,0,146.637,178.608
2020-08-08 15:50,0,0,0,0,0,0,2.23,1.19,0,0,146.637,178.608
2020-08-08 16:00,0,0,0,0,0,0,2.23,1.19,0,0,146.637,178.608
2020-08-08 16:10,0,0,0,0,0,0,2.23,1.19,0,0,146.637,178.608
2020-08-08 16:20,0,0,0,0,0,0,2.23,1.19,0,0,146.637,178.608
2020-08-08 16:30,0,0,0,0,0,0,2.22,1.18,0,0,146.637,178.608
2020-08-08 16:40,0,0,0,0,0,0,2.22,1.18,0,0,146.637,178.608
2020-08-08 16:50,0,0,0,0,0,0,2.22,1.18,0,0,146.637,178.608
2020-08-08 17:00,0,0,0,0,0,0,2.22,1.18,0,0,146.637,178.608
2020-08-08 17:10,0,0,0,0,0,0,2.22,1.18,0,0,146.637,178.608
2020-08-08 17:20,0,0,0,0,0,0,2.21,1.18,0,0,146.637,178.608
2020-08-08 17:30,0,0,0,0,0,0,2.21,1.18,0,0,146.637,178.608
2020-08-08 17:40,0,0,0,0,0,0,2.21,1.18,0,0,146.637,178.608
2020-08-08 17:50,0,0,0,0,0,1,2.21,1.18,0.251,0.061,146.888,178.669
2020-08-08 18:00,0,0,0,0,0,0,2.21,1.18,0,0,146.888,178.669
2020-08-08 18:10,0,0,0,0,0,0,2.21,1.18,0,0,146.888,178.669
2020-08-08 18:20,0,0,0,0,0,0,2.2,1.18,0,0,146.888,178.669
2020-08-08 18:30,0,0,0,0,0,0,2.2,1.18,0,0,146.888,178.669
2020-08-08 18:40,0,0,0,0,0,0,2.2,1.18,0,0,146.888,178.669
2020-08-08 18:50,0,0,0,0,0,0,2.2,1.18,0,0,146.888,178.669
2020-08-08 19:00,0,0,0,0,0,0,2.2,1.18,0,0,146.888,178.669
2020-08-08 19:10,0,0,0,0,0,0,2.2,1.18,0,0,146.888,178.669
2020-08-08 19:20,0,0,0,0,0,0,2.2,1.17,0,0,146.888,178.669
2020-08-08 19:30,0,0,0,0,1,0,2.2,1.17,0.125,0.451,147.013,179.12
2020-08-08 19:40,0,0,0,1,1,0,2.2,1.17,0.199,0.939,147.212,180.059
2020-08-08 19:50,0,0,0,0,0,1,2.2,1.17,0.251,0.061,147.463,180.12
2020-08-08 20:00,0,0,1,0,0,0,2.2,1.17,0.016,0,147.479,180.12
2020-08-08 20:10,0,0,0,2,3,1,2.2,1.17,0.774,2.39,148.253,182.51
2020-08-08 20:20,1,2,0,1,1,1,2.2,1.17,1.357,1,149.61,183.51
2020-08-08 20:30,1,1,1,1,1,1,2.2,1.19,1,1,150.61,184.51
2020-08-08 20:40,0,0,1,1,0,0,2.21,1.21,0.09,0.488,150.7,184.998
2020-08-08 20:50,1,1,0,0,0,1,2.21,1.22,0.785,0.061,151.485,185.059
2020-08-08 21:00,0,0,1,1,0,1,2.21,1.24,0.341,0.549,151.826,185.608
2020-08-08 21:10,1,1,0,0,0,0,2.22,1.26,0.534,0,152.36,185.608
2020-08-08 21:20,1,1,1,1,1,1,2.23,1.28,1,1,153.36,186.608
2020-08-08 21:30,1,1,1,1,0,1,2.25,1.29,0.875,0.549,154.235,187.157
2020-08-08 21:40,1,0,0,1,1,0,2.28,1.3,0.36,0.939,154.595,188.096
2020-08-08 21:50,1,2,1,1,0,1,2.34,1.31,1.248,0.549,155.843,188.645
2020-08-08 22:00,1,0,1,0,1,1,2.41,1.31,0.553,0.512,156.396,189.157
2020-08-08 22:10,0,0,0,1,1,0,2.46,1.31,0.199,0.939,156.595,190.096
2020-08-08 22:20,1,1,1,0,0,1,2.5,1.31,0.801,0.061,157.396,190.157
2020-08-08 22:30,0,0,0,0,0,0,2.52,1.31,0,0,157.396,190.157
2020-08-08 22:40,1,1,1,1,1,1,2.54,1.31,1,1,158.396,191.157
2020-08-08 22:50,0,0,0,0,0,0,2.57,1.31,0,0,158.396,191.157
2020-08-08 23:00,1,0,0,0,0,0,2.58,1.31,0.161,0,158.557,191.157
2020-08-08 23:10,0,0,1,0,0,0,2.59,1.31,0.016,0,158.573,191.157
2020-08-08 23:20,0,1,0,0,0,0,2.61,1.31,0.373,0,158.946,191.157
2020-08-08 23:30,0,0,0,0,0,0,2.62,1.31,0,0,158.946,191.157
2020-08-08 23:40,0,0,0,0,0,0,2.62,1.31,0,0,158.946,191.157
2020-08-08 23:50,0,0,0,0,0,0,2.61,1.31,0,0,158.946,191.157
2020-08-09 0:00,0,0,0,0,0,0,2.57,1.3,0,0,158.946,191.157
2020-08-09 0:10,0,0,0,0,0,0,2.53,1.3,0,0,158.946,191.157
2020-08-09 0:20,0,0,0,0,0,0,2.5,1.29,0,0,158.946,191.157
2020-08-09 0:30,0,0,0,0,0,0,2.48,1.28,0,0,158.946,191.157
2020-08-09 0:40,0,0,0,0,0,0,2.45,1.27,0,0,158.946,191.157
2020-08-09 0:50,0,0,0,0,0,0,2.43,1.26,0,0,158.946,191.157
2020-08-09 1:00,0,0,0,0,0,0,2.42,1.26,0,0,158.946,191.157
2020-08-09 1:10,0,0,0,0,0,0,2.4,1.25,0,0,158.946,191.157
2020-08-09 1:20,0,0,0,0,0,0,2.39,1.24,0,0,158.946,191.157
2020-08-09 1:30,0,0,0,0,0,0,2.38,1.24,0,0,158.946,191.157
2020-08-09 1:40,0,0,0,0,0,0,2.38,1.23,0,0,158.946,191.157
2020-08-09 1:50,0,0,0,0,0,0,2.37,1.23,0,0,158.946,191.157
2020-08-09 2:00,0,0,0,0,0,0,2.36,1.22,0,0,158.946,191.157
2020-08-09 2:10,0,0,0,0,0,0,2.35,1.22,0,0,158.946,191.157
2020-08-09 2:20,0,0,0,3,2,2,2.34,1.21,0.974,2.488,159.92,193.645
2020-08-09 2:30,1,1,0,4,3,2,2.33,1.21,1.707,3.427,161.627,197.072
2020-08-09 2:40,1,3,3,5,3,3,2.31,1.21,2.826,3.976,164.453,201.048
2020-08-09 2:50,1,3,3,3,4,5,2.3,1.25,3.305,3.573,167.758,204.621
2020-08-09 3:00,10,2,3,1,3,3,2.31,1.3,3.606,2.024,171.364,206.645
2020-08-09 3:10,3,1,1,3,1,1,2.34,1.33,1.47,1.976,172.834,208.621
2020-08-09 3:20,1,3,1,1,1,0,2.38,1.38,1.495,0.939,174.329,209.56
2020-08-09 3:30,0,1,2,0,0,0,2.41,1.44,0.405,0,174.734,209.56
2020-08-09 3:40,0,0,1,1,0,0,2.56,1.5,0.09,0.488,174.824,210.048
2020-08-09 3:50,1,0,0,0,0,0,2.72,1.56,0.161,0,174.985,210.048
2020-08-09 4:00,0,0,0,0,0,0,2.85,1.58,0,0,174.985,210.048
2020-08-09 4:10,0,0,0,0,0,0,2.94,1.57,0,0,174.985,210.048
2020-08-09 4:20,0,0,0,0,0,0,2.99,1.54,0,0,174.985,210.048
2020-08-09 4:30,0,0,0,0,0,0,3.01,1.51,0,0,174.985,210.048
2020-08-09 4:40,0,0,0,0,0,0,3.03,1.48,0,0,174.985,210.048
2020-08-09 4:50,0,0,0,0,0,0,3.03,1.45,0,0,174.985,210.048
2020-08-09 5:00,0,0,0,0,1,0,3.02,1.42,0.125,0.451,175.11,210.499
2020-08-09 5:10,0,0,0,0,0,1,3.01,1.4,0.251,0.061,175.361,210.56
2020-08-09 5:20,0,0,0,0,0,0,2.98,1.38,0,0,175.361,210.56
2020-08-09 5:30,0,0,0,1,0,1,2.95,1.37,0.325,0.549,175.686,211.109
2020-08-09 5:40,3,1,1,1,0,1,2.91,1.36,1.197,0.549,176.883,211.658
2020-08-09 5:50,1,0,1,0,0,1,2.87,1.35,0.428,0.061,177.311,211.719
2020-08-09 6:00,0,0,0,0,0,0,2.83,1.34,0,0,177.311,211.719
2020-08-09 6:10,1,0,0,0,0,0,2.79,1.33,0.161,0,177.472,211.719
2020-08-09 6:20,0,0,0,0,0,0,2.74,1.33,0,0,177.472,211.719
2020-08-09 6:30,0,1,0,1,0,0,2.7,1.33,0.447,0.488,177.919,212.207
2020-08-09 6:40,0,0,0,0,0,1,2.66,1.32,0.251,0.061,178.17,212.268
2020-08-09 6:50,0,0,1,0,1,0,2.63,1.31,0.141,0.451,178.311,212.719
2020-08-09 7:00,0,0,0,1,0,0,2.6,1.31,0.074,0.488,178.385,213.207
2020-08-09 7:10,0,0,0,3,3,1,2.58,1.3,0.848,2.878,179.233,216.085
2020-08-09 7:20,0,1,0,6,6,2,2.55,1.3,2.069,5.756,181.302,221.841
2020-08-09 7:30,2,3,3,6,8,4,2.53,1.33,3.937,6.78,185.239,228.621
2020-08-09 7:40,3,4,3,4,9,4,2.53,1.41,4.448,6.255,189.687,234.876
2020-08-09 7:50,4,5,5,6,6,6,2.54,1.52,5.289,6,194.976,240.876
2020-08-09 8:00,5,4,5,6,7,8,2.61,1.7,5.704,6.573,200.68,247.449
2020-08-09 8:10,6,4,3,5,6,6,2.75,1.99,5.132,5.512,205.812,252.961
2020-08-09 8:20,6,5,6,5,4,3,2.99,2.16,4.55,4.427,210.362,257.388
2020-08-09 8:30,3,4,6,2,5,1,3.36,2.27,3.095,3.292,213.457,260.68
2020-08-09 8:40,1,2,1,4,6,2,3.74,2.41,2.471,4.78,215.928,265.46
2020-08-09 8:50,5,4,4,6,3,8,4.07,2.52,5.188,4.769,221.116,270.229
2020-08-09 9:00,5,4,3,3,4,6,4.29,2.58,4.573,3.634,225.689,273.863
