time,성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,궁내교_Ti
2025-09-01 04:30:00,0.0,0.0,0.0,0.81,4.24,0.0
2025-09-01 04:40:00,0.0,0.0,0.0,0.81,4.24,0.0
2025-09-01 04:50:00,0.0,0.0,0.0,0.80,3.98,0.0
2025-09-01 05:00:00,0.0,0.0,0.0,0.80,3.98,0.0
2025-09-01 05:10:00,0.0,0.0,0.0,0.80,3.98,0.0
2025-09-01 05:20:00,3.0,0.0,8.0,0.80,3.98,1.952
2025-09-01 05:30:00,14.0,0.0,12.0,0.80,3.98,7.564
2025-09-01 05:40:00,4.0,2.0,6.0,0.80,3.98,3.22
2025-09-01 05:50:00,8.0,3.0,7.0,0.80,3.98,5.683999999999999
2025-09-01 06:00:00,1.0,10.0,2.0,0.87,6.00,5.12
2025-09-01 06:10:00,0.0,0.0,0.0,0.97,9.48,0.0
2025-09-01 06:20:00,0.0,0.0,0.0,1.07,13.61,0.0
2025-09-01 06:30:00,0.0,0.0,0.0,1.08,14.06,0.0
2025-09-01 06:40:00,0.0,0.0,0.0,1.06,13.17,0.0
2025-09-01 06:50:00,1.0,0.0,0.0,1.13,16.38,0.488
2025-09-01 07:00:00,0.0,0.0,0.0,1.25,22.56,0.0
2025-09-01 07:10:00,0.0,0.0,0.0,1.32,26.50,0.0
2025-09-01 07:20:00,0.0,0.0,0.0,1.36,28.75,0.0
2025-09-01 07:30:00,4.0,1.0,3.0,1.37,29.33,2.586
2025-09-01 07:40:00,4.0,0.0,0.0,1.36,28.75,1.952
2025-09-01 07:50:00,1.0,0.0,0.0,1.36,28.75,0.488
2025-09-01 08:00:00,0.0,1.0,0.0,1.36,28.75,0.451
2025-09-01 08:10:00,0.0,0.0,0.0,1.35,28.18,0.0
2025-09-01 08:20:00,0.0,0.0,0.0,1.33,27.05,0.0
2025-09-01 08:30:00,0.0,0.0,0.0,1.30,25.37,0.0
2025-09-01 08:40:00,0.0,0.0,0.0,1.27,23.67,0.0
2025-09-01 08:50:00,0.0,0.0,0.0,1.24,22.01,0.0
2025-09-01 09:00:00,1.0,1.0,1.0,1.22,20.94,1.0
2025-09-01 09:10:00,1.0,0.0,0.0,1.20,19.88,0.488
2025-09-01 09:20:00,0.0,0.0,0.0,1.19,19.37,0.0
2025-09-01 09:30:00,0.0,0.0,0.0,1.18,18.85,0.0
2025-09-01 09:40:00,0.0,0.0,0.0,1.18,18.85,0.0
2025-09-01 09:50:00,0.0,0.0,0.0,1.17,18.35,0.0
2025-09-01 10:00:00,0.0,0.0,0.0,1.17,18.35,0.0
2025-09-01 10:10:00,0.0,0.0,0.0,1.17,18.35,0.0
2025-09-01 10:20:00,0.0,0.0,0.0,1.16,17.85,0.0
2025-09-01 10:30:00,0.0,0.0,0.0,1.15,17.35,0.0
2025-09-01 10:40:00,0.0,0.0,0.0,1.14,16.86,0.0
2025-09-01 10:50:00,0.0,0.0,0.0,1.13,16.38,0.0
2025-09-01 11:00:00,0.0,0.0,0.0,1.12,15.90,0.0
2025-09-01 11:10:00,0.0,0.0,0.0,1.11,15.43,0.0
2025-09-01 11:20:00,0.0,0.0,0.0,1.10,14.97,0.0
2025-09-01 11:30:00,0.0,0.0,0.0,1.09,14.51,0.0
2025-09-01 11:40:00,0.0,0.0,0.0,1.08,14.06,0.0
