time,성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),성남시(궁내교)_WL,성남시(궁내교)_Q,궁내교_Ti
2018-05-18 11:40:00,0.0,0.0,0.0,1.33,14.26,0.0
2018-05-18 11:50:00,0.0,0.0,0.0,1.32,13.7,0.0
2018-05-18 12:00:00,0.0,0.0,0.0,1.32,13.7,0.0
2018-05-18 12:10:00,0.0,0.0,0.0,1.32,13.7,0.0
2018-05-18 12:20:00,0.0,0.0,0.0,1.32,13.7,0.0
2018-05-18 12:30:00,0.0,0.0,0.0,1.31,13.16,0.0
2018-05-18 12:40:00,0.0,0.0,1.0,1.31,13.16,0.061
2018-05-18 12:50:00,0.0,0.0,0.0,1.31,13.16,0.0
2018-05-18 13:00:00,1.0,1.0,0.0,1.3,12.63,0.939
2018-05-18 13:10:00,0.0,0.0,0.0,1.3,12.63,0.0
2018-05-18 13:20:00,0.0,0.0,0.0,1.3,12.63,0.0
2018-05-18 13:30:00,0.0,0.0,0.0,1.3,12.63,0.0
2018-05-18 13:40:00,0.0,0.0,0.0,1.3,12.63,0.0
2018-05-18 13:50:00,0.0,0.0,0.0,1.3,12.63,0.0
2018-05-18 14:00:00,0.0,0.0,0.0,1.3,12.63,0.0
2018-05-18 14:10:00,0.0,0.0,0.0,1.3,12.63,0.0
2018-05-18 14:20:00,0.0,0.0,0.0,1.3,12.63,0.0
2018-05-18 14:30:00,0.0,0.0,0.0,1.3,12.63,0.0
2018-05-18 14:40:00,0.0,0.0,0.0,1.3,12.63,0.0
2018-05-18 14:50:00,0.0,0.0,0.0,1.3,12.63,0.0
2018-05-18 15:00:00,0.0,0.0,0.0,1.29,12.08,0.0
2018-05-18 15:10:00,0.0,0.0,0.0,1.29,12.08,0.0
2018-05-18 15:20:00,0.0,0.0,0.0,1.29,12.08,0.0
2018-05-18 15:30:00,0.0,0.0,0.0,1.29,12.08,0.0
2018-05-18 15:40:00,0.0,0.0,0.0,1.29,12.08,0.0
2018-05-18 15:50:00,0.0,0.0,0.0,1.28,11.55,0.0
2018-05-18 16:00:00,0.0,0.0,0.0,1.28,11.55,0.0
2018-05-18 16:10:00,0.0,0.0,0.0,1.28,11.55,0.0
2018-05-18 16:20:00,0.0,0.0,0.0,1.28,11.55,0.0
2018-05-18 16:30:00,0.0,0.0,0.0,1.28,11.55,0.0
2018-05-18 16:40:00,0.0,0.0,0.0,1.27,11.04,0.0
2018-05-18 16:50:00,0.0,0.0,0.0,1.27,11.04,0.0
2018-05-18 17:00:00,0.0,0.0,0.0,1.27,11.04,0.0
2018-05-18 17:10:00,0.0,0.0,0.0,1.26,10.54,0.0
2018-05-18 17:20:00,0.0,0.0,0.0,1.26,10.54,0.0
2018-05-18 17:30:00,0.0,0.0,0.0,1.26,10.54,0.0
2018-05-18 17:40:00,0.0,0.0,0.0,1.26,10.54,0.0
2018-05-18 17:50:00,0.0,0.0,0.0,1.26,10.54,0.0
2018-05-18 18:00:00,0.0,0.0,0.0,1.25,10.06,0.0
2018-05-18 18:10:00,0.0,0.0,0.0,1.25,10.06,0.0
2018-05-18 18:20:00,0.0,0.0,0.0,1.25,10.06,0.0
2018-05-18 18:30:00,0.0,0.0,0.0,1.25,10.06,0.0
2018-05-18 18:40:00,0.0,0.0,0.0,1.25,10.06,0.0
2018-05-18 18:50:00,0.0,0.0,0.0,1.24,9.59,0.0
2018-05-18 19:00:00,0.0,0.0,0.0,1.24,9.59,0.0
2018-05-18 19:10:00,0.0,0.0,0.0,1.24,9.59,0.0
2018-05-18 19:20:00,0.0,0.0,0.0,1.24,9.59,0.0
2018-05-18 19:30:00,0.0,0.0,0.0,1.24,9.59,0.0
2018-05-18 19:40:00,0.0,0.0,0.0,1.24,9.59,0.0
2018-05-18 19:50:00,0.0,0.0,0.0,1.24,9.59,0.0
2018-05-18 20:00:00,0.0,0.0,0.0,1.23,9.14,0.0
2018-05-18 20:10:00,0.0,0.0,0.0,1.23,9.14,0.0
2018-05-18 20:20:00,0.0,0.0,0.0,1.23,9.14,0.0
2018-05-18 20:30:00,0.0,0.0,0.0,1.23,9.14,0.0
2018-05-18 20:40:00,0.0,0.0,0.0,1.23,9.14,0.0
2018-05-18 20:50:00,0.0,0.0,0.0,1.23,9.14,0.0
2018-05-18 21:00:00,0.0,0.0,0.0,1.23,9.14,0.0
2018-05-18 21:10:00,0.0,0.0,0.0,1.23,9.14,0.0
2018-05-18 21:20:00,0.0,0.0,0.0,1.23,9.14,0.0
2018-05-18 21:30:00,0.0,0.0,0.0,1.23,9.14,0.0
2018-05-18 21:40:00,0.0,0.0,0.0,1.22,8.7,0.0
2018-05-18 21:50:00,0.0,0.0,0.0,1.22,8.7,0.0
2018-05-18 22:00:00,0.0,0.0,0.0,1.22,8.7,0.0
2018-05-18 22:10:00,0.0,0.0,0.0,1.22,8.7,0.0
2018-05-18 22:20:00,0.0,0.0,0.0,1.22,8.7,0.0
2018-05-18 22:30:00,0.0,0.0,0.0,1.22,8.7,0.0
2018-05-18 22:40:00,0.0,0.0,0.0,1.22,8.7,0.0
2018-05-18 22:50:00,0.0,0.0,0.0,1.22,8.7,0.0
2018-05-18 23:00:00,0.0,0.0,0.0,1.22,8.7,0.0
2018-05-18 23:10:00,0.0,0.0,0.0,1.22,8.7,0.0
2018-05-18 23:20:00,0.0,0.0,0.0,1.22,8.7,0.0
2018-05-18 23:30:00,0.0,0.0,0.0,1.21,8.28,0.0
2018-05-18 23:40:00,0.0,0.0,0.0,1.21,8.28,0.0
2018-05-18 23:50:00,0.0,0.0,0.0,1.21,8.28,0.0
2018-05-19 00:00:00,0.0,0.0,0.0,1.21,8.28,0.0
2018-05-19 00:10:00,0.0,0.0,0.0,1.21,8.28,0.0
2018-05-19 00:20:00,0.0,0.0,0.0,1.21,8.28,0.0
2018-05-19 00:30:00,0.0,0.0,0.0,1.21,8.28,0.0
2018-05-19 00:40:00,0.0,0.0,0.0,1.21,8.28,0.0
2018-05-19 00:50:00,0.0,0.0,0.0,1.21,8.28,0.0
2018-05-19 01:00:00,0.0,0.0,0.0,1.2,7.87,0.0
2018-05-19 01:10:00,0.0,0.0,0.0,1.2,7.87,0.0
2018-05-19 01:20:00,0.0,0.0,0.0,1.2,7.87,0.0
2018-05-19 01:30:00,0.0,0.0,0.0,1.2,7.87,0.0
2018-05-19 01:40:00,0.0,0.0,0.0,1.2,7.87,0.0
2018-05-19 01:50:00,0.0,0.0,0.0,1.2,7.87,0.0
2018-05-19 02:00:00,0.0,0.0,0.0,1.19,7.48,0.0
2018-05-19 02:10:00,0.0,0.0,0.0,1.19,7.48,0.0
2018-05-19 02:20:00,0.0,0.0,0.0,1.19,7.48,0.0
2018-05-19 02:30:00,0.0,0.0,0.0,1.19,7.48,0.0
2018-05-19 02:40:00,0.0,0.0,0.0,1.19,7.48,0.0
2018-05-19 02:50:00,0.0,0.0,0.0,1.18,7.1,0.0
2018-05-19 03:00:00,0.0,0.0,0.0,1.18,7.1,0.0
2018-05-19 03:10:00,0.0,0.0,0.0,1.18,7.1,0.0
2018-05-19 03:20:00,0.0,0.0,0.0,1.18,7.1,0.0
2018-05-19 03:30:00,0.0,0.0,0.0,1.18,7.1,0.0
2018-05-19 03:40:00,0.0,0.0,0.0,1.18,7.1,0.0
2018-05-19 03:50:00,0.0,0.0,0.0,1.18,7.1,0.0
2018-05-19 04:00:00,0.0,0.0,0.0,1.18,7.1,0.0
2018-05-19 04:10:00,0.0,0.0,0.0,1.17,6.74,0.0
2018-05-19 04:20:00,0.0,0.0,0.0,1.17,6.74,0.0
2018-05-19 04:30:00,0.0,0.0,0.0,1.17,6.74,0.0
2018-05-19 04:40:00,0.0,0.0,0.0,1.17,6.74,0.0
2018-05-19 04:50:00,0.0,0.0,0.0,1.17,6.74,0.0
2018-05-19 05:00:00,0.0,0.0,0.0,1.17,6.74,0.0
