time,서울시(대곡교),성남시(성남북초교),광주시(남한산초교),성남시(대장동),성남시(구미초교),성남시(한국학중앙연구원),서울시(대곡교)_WL,성남시(궁내교)_WL,대곡교_Ti,궁내교_Ti
2022-07-01 23:40,0,0,0,0,0,0,2.5,1.32,0,0
2022-07-01 23:50,0,0,0,0,0,0,2.5,1.32,0,0
2022-07-02 0:00,0,0,0,0,0,0,2.5,1.32,0,0
2022-07-02 0:10,0,0,0,0,0,0,2.49,1.32,0,0
2022-07-02 0:20,0,0,0,0,0,0,2.49,1.31,0,0
2022-07-02 0:30,0,0,0,0,0,0,2.49,1.31,0,0
2022-07-02 0:40,0,0,0,0,0,0,2.49,1.31,0,0
2022-07-02 0:50,0,0,0,0,0,0,2.48,1.31,0,0
2022-07-02 1:00,0,0,0,0,0,0,2.48,1.3,0,0
2022-07-02 1:10,0,0,0,0,0,0,2.48,1.3,0,0
2022-07-02 1:20,0,0,0,0,0,0,2.48,1.3,0,0
2022-07-02 1:30,0,0,0,0,0,0,2.48,1.3,0,0
2022-07-02 1:40,0,0,0,0,0,0,2.47,1.3,0,0
2022-07-02 1:50,0,0,0,0,0,0,2.47,1.29,0,0
2022-07-02 2:00,0,0,0,0,0,0,2.47,1.29,0,0
2022-07-02 2:10,0,0,0,0,0,0,2.46,1.29,0,0
2022-07-02 2:20,0,0,0,0,0,0,2.46,1.29,0,0
2022-07-02 2:30,0,0,0,0,0,0,2.45,1.29,0,0
